"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"54","Dennis Seidenberg","NYI","D","73","11.8","10","2","83.33","8","2","80.00","7","2","77.78","0","0","-","1.04","0.15","87.67","6","1","85.71","5","1","83.33","0","0","-","1","0","100.00","0","0","-","4","1","80.00","0","0","-","0.00","100.00","1.000","8","1","0","22","100.00","11","1","0","100.00"
"59","Dennis Wideman","CGY","D","57","59.75","86","15","85.15","68","13","83.95","50","12","80.65","7","1","87.50","4.54","0.74","86.00","32","8","80.00","9","5","64.29","2","1","66.67","23","3","88.46","3","0","100.00","50","3","94.34","2","0","100.00","14.00","91.67","1.057","33","10","2","37","94.29","54","13","3","94.74"
"191","Derek Dorsett","VAN","R","14","0.4","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","1","1","0.00","0","1","1","0.00"
"423","Derek Forbort","L.A","D","82","12.416666666667","16","5","76.19","12","5","70.59","10","3","76.92","1","0","100.00","1.13","0.16","87.58","8","2","80.00","4","0","100.00","0","0","-","4","2","66.67","1","0","100.00","6","2","75.00","0","0","-","10.00","100.00","1.100","8","6","4","30","66.67","10","8","4","71.43"
"309","Derek Grant","BUF, NSH","C","46","19.05","26","4","86.67","21","3","87.50","12","2","85.71","1","0","100.00","1.42","0.1","93.42","8","1","88.89","3","1","75.00","0","0","-","5","0","100.00","1","0","100.00","15","2","88.24","0","0","-","8.33","100.00","1.083","7","1","1","13","87.50","11","2","1","91.67"
"22","Derek MacKenzie","FLA","C","82","12.8","20","1","95.24","18","1","94.74","15","1","93.75","0","0","-","1.18","0.02","98.03","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","15","1","93.75","0","0","-","0.00","100.00","1.000","6","6","0","16","100.00","10","7","0","100.00"
"785","Derek Ryan","CAR","C","67","142.25","204","23","89.87","156","19","89.14","119","15","88.81","11","3","78.57","13.91","1.6","89.71","98","13","88.29","43","5","89.58","7","3","70.00","55","8","87.30","3","0","100.00","97","6","94.17","1","0","100.00","9.24","80.00","0.892","84","13","0","53","100.00","129","19","4","96.99"
"298","Derek Stepan","NYR","C","81","205.93333333333","367","34","91.52","282","29","90.68","208","26","88.89","25","1","96.15","27.52","2.38","92.05","191","17","91.83","87","9","90.63","17","1","94.44","104","8","92.86","3","0","100.00","167","14","92.27","5","0","100.00","12.02","96.15","1.082","128","23","2","56","98.46","200","38","8","96.15"
"209","Derick Brassard","OTT","C","81","206.05","310","47","86.83","224","39","85.17","148","37","80.00","19","1","95.00","17.44","3.34","83.91","130","30","81.25","41","17","70.69","5","1","83.33","89","13","87.25","6","0","100.00","170","8","95.51","8","0","100.00","12.84","97.30","1.101","95","23","7","70","93.14","171","40","20","89.53"
"586","Derrick Pouliot","PIT","D","11","10.783333333333","17","3","85.00","14","2","87.50","10","2","83.33","1","0","100.00","0.59","0.06","91.46","4","0","100.00","1","0","100.00","1","0","100.00","3","0","100.00","0","0","-","11","2","84.62","0","0","-","10.00","100.00","1.100","3","4","1","10","75.00","4","4","1","80.00"
"40","Deryk Engelland","CGY","D","81","2.7833333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.05","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","5","3","2","10","71.43","6","3","2","75.00"
"420","Devante Smith-Pelly","N.J","R","53","57.533333333333","76","9","89.41","59","9","86.76","45","9","83.33","2","0","100.00","4.83","0.66","88.05","37","5","88.10","17","3","85.00","1","0","100.00","20","2","90.91","0","0","-","36","3","92.31","1","0","100.00","4.44","100.00","1.044","24","3","1","40","96.00","39","4","3","92.86"
"155","Devin Setoguchi","L.A","R","45","25.916666666667","37","4","90.24","27","2","93.10","20","2","90.91","3","0","100.00","1.93","0.03","98.49","11","1","91.67","5","0","100.00","2","0","100.00","6","1","85.71","0","0","-","26","2","92.86","1","0","100.00","15.00","100.00","1.150","10","2","2","25","83.33","15","5","3","83.33"
"599","Devin Shore","DAL","C","82","152.1","249","46","84.41","179","40","81.74","120","30","80.00","8","5","61.54","15.73","2.49","86.31","131","25","83.97","61","13","82.43","2","3","40.00","70","12","85.37","2","1","66.67","103","11","90.35","4","1","80.00","6.67","83.33","0.900","58","17","5","121","92.06","87","27","10","89.69"
"83","Dion Phaneuf","OTT","D","81","207.41666666667","334","54","86.08","256","47","84.49","182","39","82.35","24","1","96.00","22.85","3.33","87.29","155","29","84.24","59","17","77.63","9","1","90.00","96","12","88.89","6","0","100.00","169","13","92.86","9","0","100.00","13.19","97.44","1.106","104","17","0","57","100.00","207","30","3","98.57"
"516","Dmitrij Jaskin","STL","R","51","19.733333333333","36","6","85.71","31","3","91.18","26","3","89.66","3","0","100.00","3.2","0.17","95.00","19","3","86.36","9","1","90.00","3","0","100.00","10","2","83.33","0","0","-","16","2","88.89","0","0","-","11.54","100.00","1.115","7","2","2","14","77.78","10","2","2","83.33"
"349","Dmitry Kulikov","BUF","D","47","41","65","9","87.84","49","8","85.96","34","7","82.93","4","1","80.00","3.72","0.58","86.42","27","4","87.10","12","3","80.00","2","1","66.67","15","1","93.75","0","0","-","34","4","89.47","2","0","100.00","11.76","85.71","0.975","22","4","3","29","88.00","32","6","3","91.43"
"361","Dmitry Orlov","WSH","D","82","93.383333333333","143","19","88.27","98","11","89.91","73","6","92.41","10","0","100.00","8.01","0.74","91.59","69","9","88.46","26","4","86.67","5","0","100.00","43","5","89.58","2","0","100.00","70","6","92.11","3","0","100.00","13.70","100.00","1.137","29","20","9","70","76.32","67","26","12","84.81"
"37","Dominic Moore","BOS","C","82","19.266666666667","27","4","87.10","18","4","81.82","16","4","80.00","0","0","-","1.23","0.07","94.77","7","1","87.50","3","0","100.00","0","0","-","4","1","80.00","0","0","-","18","0","100.00","0","0","-","0.00","100.00","1.000","11","8","1","29","91.67","17","12","1","94.44"
"787","Dominik Simon","PIT","C","2","0.95","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.14","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","0","-","0","1","0","-"
"536","Dougie Hamilton","CGY","D","81","183.88333333333","297","34","89.73","225","27","89.29","154","19","89.02","23","0","100.00","19.79","1.55","92.72","158","15","91.33","67","5","93.06","13","0","100.00","91","10","90.10","7","0","100.00","130","14","90.28","3","0","100.00","14.94","100.00","1.149","71","22","4","100","94.67","122","34","12","91.04"
"805","Drake Caggiula","EDM","C, L","60","98.983333333333","175","12","93.58","117","12","90.70","87","9","90.63","10","1","90.91","10.43","0.67","93.93","93","7","93.00","40","2","95.24","5","0","100.00","53","5","91.38","2","1","66.67","77","2","97.47","3","0","100.00","11.49","88.89","1.004","50","10","4","57","92.59","69","17","9","88.46"
"275","Drew Doughty","L.A","D","82","268.86666666667","537","40","93.07","385","34","91.89","265","26","91.07","31","3","91.18","32.69","2.74","92.26","253","25","91.01","100","11","90.09","12","1","92.31","153","14","91.62","5","1","83.33","262","6","97.76","13","1","92.86","11.70","88.46","1.002","128","27","7","52","94.81","281","53","14","95.25"
"110","Drew Miller","DET","L","55","2.7666666666667","2","1","66.67","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","1","66.67","0","0","-","0.00","-","0.00","4","3","1","10","80.00","4","5","1","80.00"
"366","Drew Shore","VAN","C","14","1.2833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"123","Drew Stafford","BOS, WPG","R","58","77.483333333333","134","16","89.33","101","16","86.32","73","16","82.02","10","2","83.33","7.88","0.57","93.24","58","5","92.06","24","2","92.31","5","1","83.33","34","3","91.89","0","1","0.00","71","3","95.95","5","0","100.00","13.70","87.50","1.012","40","5","4","41","90.91","72","13","5","93.51"
"73","Duncan Keith","CHI","D","80","254.23333333333","416","52","88.89","313","43","87.92","244","32","88.41","27","3","90.00","30","2.72","91.69","184","30","85.98","73","12","85.88","11","3","78.57","111","18","86.05","7","0","100.00","216","14","93.91","9","0","100.00","11.07","90.63","1.017","127","20","3","34","97.69","246","30","9","96.47"
"85","Dustin Brown","L.A","L, R","80","119.4","174","33","84.06","130","28","82.28","93","18","83.78","13","0","100.00","9.85","1.57","86.27","75","15","83.33","24","8","75.00","4","0","100.00","51","7","87.93","4","0","100.00","93","9","91.18","4","0","100.00","13.98","100.00","1.140","46","10","3","98","93.88","71","19","16","81.61"
"114","Dustin Byfuglien","WPG","D","80","262.85","450","69","86.71","346","60","85.22","253","49","83.77","27","4","87.10","31.29","4.14","88.31","225","32","87.55","94","14","87.04","13","1","92.86","131","18","87.92","4","1","80.00","212","22","90.60","10","1","90.91","10.67","91.84","1.025","128","31","4","58","96.97","249","60","19","92.91"
"254","Dwight King","L.A, MTL","L","80","17.65","33","2","94.29","23","2","92.00","18","1","94.74","0","0","-","1.58","0.02","98.54","11","0","100.00","4","0","100.00","0","0","-","7","0","100.00","0","0","-","21","1","95.45","0","0","-","0.00","100.00","1.000","11","2","2","35","84.62","15","4","2","88.24"
"484","Dylan DeMelo","S.J","D","25","33.083333333333","49","7","87.50","34","6","85.00","28","4","87.50","0","1","0.00","3.21","0.27","92.26","22","4","84.62","11","1","91.67","0","0","-","11","3","78.57","0","1","0.00","25","1","96.15","0","0","-","0.00","75.00","0.750","11","3","2","31","84.62","15","3","2","88.24"
"722","Dylan Larkin","DET","C","80","150.35","241","43","84.86","178","35","83.57","123","30","80.39","11","5","68.75","15.07","2.53","85.60","121","22","84.62","45","10","81.82","6","2","75.00","76","12","86.36","3","3","50.00","109","13","89.34","2","0","100.00","8.94","83.33","0.923","70","18","4","84","94.59","105","24","12","89.74"
"765","Dylan Strome","ARI","C","7","14.366666666667","12","3","80.00","8","3","72.73","7","2","77.78","0","1","0.00","0.84","0.27","75.55","5","3","62.50","3","1","75.00","0","0","-","2","2","50.00","0","1","0.00","7","0","100.00","0","0","-","0.00","50.00","0.500","4","1","0","7","100.00","8","3","1","88.89"
"683","Elias Lindholm","CAR","C","72","158.78333333333","299","21","93.44","217","16","93.13","133","11","92.36","19","2","90.48","20.16","1.7","92.24","139","10","93.29","68","8","89.47","11","1","91.67","71","2","97.26","3","0","100.00","145","7","95.39","5","0","100.00","14.29","81.82","0.961","89","18","4","47","95.70","134","31","7","95.04"
"430","Emerson Etem","ANA","L, R","3","1.1333333333333","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0.03","0.05","36.74","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"88","Eric Fehr","PIT, TOR","C","53","14.3","16","4","80.00","13","4","76.47","12","4","75.00","1","2","33.33","1.34","0.28","82.53","8","2","80.00","5","2","71.43","0","2","0.00","3","0","100.00","0","0","-","8","0","100.00","1","0","100.00","8.33","50.00","0.583","8","5","1","15","88.89","10","6","1","90.91"
"360","Eric Gelinas","COL","D","27","2.3833333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.14","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","1","2","66.67","3","0","1","75.00"
"198","Eric Gryba","EDM","D","40","1.55","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"78","Eric Staal","MIN","C","82","194.65","316","39","89.01","218","30","87.90","169","25","87.11","22","1","95.65","21","2","91.31","158","15","91.33","72","7","91.14","13","0","100.00","86","8","91.49","4","0","100.00","138","18","88.46","5","1","83.33","13.02","96.00","1.090","104","21","1","57","99.05","167","36","5","97.09"
"221","Erik Condra","T.B","R","13","1.0333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"436","Erik Gudbranson","VAN","D","30","6.6666666666667","8","6","57.14","5","4","55.56","4","3","57.14","0","0","-","0.34","0.31","52.72","2","2","50.00","1","1","50.00","0","0","-","1","1","50.00","0","0","-","5","2","71.43","0","0","-","0.00","100.00","1.000","2","0","3","12","40.00","5","0","4","55.56"
"383","Erik Haula","MIN","C, L","72","14.8","22","2","91.67","16","2","88.89","13","2","86.67","1","0","100.00","0.96","0","99.92","7","0","100.00","3","0","100.00","0","0","-","4","0","100.00","0","0","-","13","0","100.00","1","0","100.00","7.69","100.00","1.077","14","4","2","20","87.50","19","5","2","90.48"
"192","Erik Johnson","COL","D","46","97.816666666667","131","17","88.51","89","16","84.76","66","14","82.50","7","0","100.00","7.89","0.59","93.03","45","6","88.24","20","1","95.24","5","0","100.00","25","5","83.33","1","0","100.00","77","6","92.77","1","0","100.00","10.61","100.00","1.106","43","6","2","63","95.56","65","9","9","87.84"
"285","Erik Karlsson","OTT","D","77","282.43333333333","478","69","87.39","366","60","85.92","252","51","83.17","36","3","92.31","30.71","4.74","86.62","208","41","83.53","72","24","75.00","12","2","85.71","136","17","88.89","8","0","100.00","258","17","93.82","16","1","94.12","14.29","94.12","1.084","125","20","3","24","97.66","296","42","17","94.57"
"595","Esa Lindell","DAL","D","73","75.75","116","17","87.22","86","14","86.00","58","12","82.86","5","2","71.43","7.12","0.83","89.52","61","9","87.14","30","4","88.24","2","1","66.67","31","5","86.11","1","1","50.00","49","4","92.45","2","0","100.00","8.62","83.33","0.920","35","15","4","50","89.74","63","17","7","90.00"
"780","Evan Rodrigues","BUF","L","30","5.5666666666667","6","0","100.00","4","0","100.00","3","0","100.00","2","0","100.00","0.4","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","66.67","-","0.67","6","2","1","5","85.71","6","2","1","85.71"
"341","Evander Kane","BUF","L","70","125.28333333333","201","22","90.13","144","19","88.34","111","16","87.40","15","0","100.00","12.45","1.4","89.88","79","15","84.04","33","5","86.84","4","0","100.00","46","10","82.14","8","0","100.00","108","4","96.43","3","0","100.00","13.51","100.00","1.135","48","13","6","77","88.89","83","22","11","88.30"
"120","Evgeni Malkin","PIT","C","62","228.3","423","77","84.60","320","70","82.05","244","56","81.33","36","3","92.31","31.2","6.05","83.77","244","47","83.85","97","29","76.98","20","3","86.96","147","18","89.09","11","0","100.00","167","21","88.83","5","0","100.00","14.75","94.64","1.094","115","18","2","19","98.29","234","40","12","95.12"
"412","Evgeny Kuznetsov","WSH","C","82","164.7","270","36","88.24","193","27","87.73","129","18","87.76","19","1","95.00","16.64","1.76","90.46","129","20","86.58","44","7","86.27","9","0","100.00","85","13","86.73","6","1","85.71","128","11","92.09","4","0","100.00","14.73","94.44","1.092","69","12","6","93","92.00","114","23","13","89.76"
"45","Fedor Tyutin","COL","D","69","1.7166666666667","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","1","0","6","100.00","1","1","0","100.00"
"589","Filip Forsberg","NSH","L","82","217.25","367","44","89.29","271","37","87.99","194","25","88.58","25","3","89.29","22.04","2.46","89.96","178","27","86.83","62","13","82.67","13","2","86.67","116","14","89.23","6","1","85.71","170","9","94.97","6","0","100.00","12.89","88.00","1.009","126","16","2","56","98.44","206","28","11","94.93"
"15","Francois Beauchemin","COL","D","81","88.666666666667","105","18","85.37","82","14","85.42","67","13","83.75","5","1","83.33","6.65","0.56","92.22","42","7","85.71","15","1","93.75","4","0","100.00","27","6","81.82","0","0","-","59","5","92.19","1","1","50.00","7.46","92.31","0.998","37","13","3","69","92.50","60","19","10","85.71"
"479","Frank Corrado","PIT, TOR","D","4","0.28333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.18","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"748","Frank Vatrano","BOS","C","44","77.616666666667","118","13","90.08","90","11","89.11","66","10","86.84","9","1","90.00","7.88","0.39","95.26","58","3","95.08","22","1","95.65","2","1","66.67","36","2","94.74","6","0","100.00","56","2","96.55","1","0","100.00","13.64","90.00","1.036","34","10","2","44","94.44","55","17","3","94.83"
"66","Frans Nielsen","DET","C","79","189.83333333333","318","34","90.34","223","30","88.14","154","22","87.50","20","5","80.00","22.16","2.11","91.29","190","18","91.35","83","9","90.22","9","3","75.00","107","9","92.24","9","2","81.82","117","11","91.41","2","0","100.00","12.99","77.27","0.903","127","20","4","48","96.95","177","31","7","96.20"
"705","Frederick Gaudreau","NSH","C","9","0.41666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","1","1","50.00","1","0","1","50.00"
"695","Frederik Gauthier","TOR","C","21","1.95","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","3","1","4","66.67","2","3","1","66.67"
"489","Fredrik Claesson","OTT","D","33","6.7","10","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.38","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","1","0","7","100.00","4","1","0","100.00"
"379","Gabriel Dumont","T.B","C","39","2.3","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","4","2","0","3","100.00","5","2","0","100.00"
"529","Gabriel Landeskog","COL","L","72","169.45","256","29","89.82","184","27","87.20","135","21","86.54","13","0","100.00","16.1","2.28","87.59","102","12","89.47","48","5","90.57","7","0","100.00","54","7","88.52","2","0","100.00","141","11","92.76","4","0","100.00","9.63","100.00","1.096","83","10","4","69","95.40","133","24","11","92.36"
"704","Garnet Hathaway","CGY","R","26","1.2666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","2","1","5","66.67","2","3","1","66.67"
"615","Gemel Smith","DAL","C","17","1.7333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.02","0.02","61.33","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","0","2","6","0.00","0","0","2","0.00"
"409","Greg McKegg","FLA, T.B","C","46","6.4166666666667","10","2","83.33","8","2","80.00","5","2","71.43","0","0","-","0.74","0.36","67.28","4","2","66.67","1","1","50.00","0","0","-","3","1","75.00","0","0","-","6","0","100.00","0","0","-","0.00","100.00","1.000","3","3","1","8","75.00","3","4","2","60.00"
"311","Greg Pateryn","DAL, MTL","D","36","1.1333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","1","1","0.00","0","1","1","0.00"
"745","Gustav Forsling","CHI","D","38","35.55","42","8","84.00","25","6","80.65","18","6","75.00","4","0","100.00","2.38","0.35","87.23","21","4","84.00","10","0","100.00","2","0","100.00","11","4","73.33","1","0","100.00","16","2","88.89","1","0","100.00","22.22","100.00","1.222","10","6","1","27","90.91","20","6","3","86.96"
"308","Gustav Nyquist","DET","C, R","76","214.11666666667","323","33","90.73","242","29","89.30","163","21","88.59","17","4","80.95","22.09","2.44","90.07","176","17","91.19","78","9","89.66","8","0","100.00","98","8","92.45","7","4","63.64","136","11","92.52","2","0","100.00","10.43","80.95","0.914","113","19","3","59","97.41","181","32","6","96.79"
"671","Gustav Olofsson","MIN","D","13","8.4","18","2","90.00","16","2","88.89","12","2","85.71","3","0","100.00","2.27","0.15","93.71","13","2","86.67","10","1","90.91","3","0","100.00","3","1","75.00","0","0","-","4","0","100.00","0","0","-","25.00","100.00","1.250","4","0","0","6","100.00","7","0","0","100.00"
"570","Hampus Lindholm","ANA","D","66","121.93333333333","212","30","87.60","150","26","85.23","104","21","83.20","10","3","76.92","12.53","1.4","89.94","97","10","90.65","41","8","83.67","4","2","66.67","56","2","96.55","4","0","100.00","102","10","91.07","2","1","66.67","9.62","85.71","0.953","40","13","7","83","85.11","78","22","10","88.64"
"465","Harry Zolnierczyk","NSH","L","24","0.21666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","4","-","0","0","0","-"
"20","Henrik Sedin","VAN","C","82","244.45","372","53","87.53","276","45","85.98","191","42","81.97","19","4","82.61","23.75","3.18","88.21","176","33","84.21","82","11","88.17","10","3","76.92","94","22","81.03","5","1","83.33","179","12","93.72","4","0","100.00","9.95","90.48","1.004","132","24","4","48","97.06","212","42","13","94.22"
"23","Henrik Zetterberg","DET","L","82","242.63333333333","337","44","88.45","254","37","87.29","173","32","84.39","21","3","87.50","23.89","2.42","90.79","191","17","91.83","85","8","91.40","12","1","92.31","106","9","92.17","8","2","80.00","133","15","89.86","1","0","100.00","12.14","90.63","1.028","126","25","5","55","96.18","210","38","10","95.45"
"642","Hudson Fasching","BUF","R","10","1.7","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.23","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","2","0","0","100.00"
"656","Hunter Shinkaruk","CGY","C","7","0.38333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"236","Ian Cole","PIT","D","81","10","8","1","88.89","5","1","83.33","3","1","75.00","1","0","100.00","0.46","0.13","78.62","3","1","75.00","2","1","66.67","1","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","33.33","100.00","1.333","5","0","3","15","62.50","6","2","3","66.67"
"485","Iiro Pakarinen","EDM","R","14","1.7833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","2","100.00","2","2","0","100.00"
"735","Ivan Barbashev","STL","C","30","27","46","6","88.46","32","5","86.49","22","3","88.00","2","1","66.67","2.76","0.13","95.39","20","2","90.91","12","0","100.00","1","0","100.00","8","2","80.00","0","1","0.00","24","4","85.71","1","0","100.00","9.09","66.67","0.758","8","2","3","21","72.73","12","4","3","80.00"
"776","Ivan Provorov","PHI","D","82","139.6","181","25","87.86","133","16","89.26","96","14","87.27","7","4","63.64","12.21","1.16","91.33","73","13","84.88","38","6","86.36","5","3","62.50","35","7","83.33","2","0","100.00","95","7","93.14","0","1","0.00","7.29","71.43","0.787","49","17","7","116","87.50","77","23","10","88.51"
"562","J.T. Brown","T.B","R","64","3.9333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","6","1","0","8","100.00","8","1","0","100.00"
"664","J.T. Compher","COL","L","21","39","51","7","87.93","37","5","88.10","24","5","82.76","4","0","100.00","2.91","0.05","98.39","24","2","92.31","11","1","91.67","3","0","100.00","13","1","92.86","0","0","-","26","1","96.30","1","0","100.00","16.67","100.00","1.167","25","6","0","11","100.00","33","10","0","100.00"
"541","J.T. Miller","NYR","C, L","82","119.03333333333","172","30","85.15","123","27","82.00","76","24","76.00","10","4","71.43","10.03","1.92","83.91","80","17","82.47","33","7","82.50","5","2","71.43","47","10","82.46","3","2","60.00","88","9","90.72","2","0","100.00","13.16","83.33","0.965","57","12","6","62","90.48","82","20","10","89.13"
"613","Jaccob Slavin","CAR","D","82","76.25","126","8","94.03","90","4","95.74","57","3","95.00","9","0","100.00","7.75","0.36","95.60","47","2","95.92","23","1","95.83","7","0","100.00","24","1","96.00","1","0","100.00","73","5","93.59","1","0","100.00","15.79","100.00","1.158","35","17","0","42","100.00","60","21","3","95.24"
"758","Jack Eichel","BUF","C","61","181.95","348","42","89.23","266","38","87.50","201","32","86.27","31","3","91.18","25.19","2.64","90.51","174","25","87.44","72","11","86.75","12","2","85.71","102","14","87.93","12","1","92.31","160","16","90.91","7","0","100.00","15.42","90.63","1.060","89","17","0","10","100.00","191","26","10","95.02"
"152","Jack Johnson","CBJ","D","82","20.483333333333","29","5","85.29","22","3","88.00","14","2","87.50","2","0","100.00","1.87","0.06","96.83","12","1","92.31","6","0","100.00","1","0","100.00","6","1","85.71","0","0","-","14","4","77.78","1","0","100.00","14.29","100.00","1.143","16","4","3","25","84.21","21","4","5","80.77"
"154","Jack Skille","VAN","R","55","3.7666666666667","2","3","40.00","1","2","33.33","1","2","33.33","0","0","-","0.09","0.04","69.47","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","1","2","0","15","100.00","2","2","0","100.00"
"663","Jacob De La Rose","MTL","L","9","0.11666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","0","-","0","1","0","-"
"353","Jacob Josefson","N.J","C","38","35.1","59","11","84.29","44","9","83.02","28","8","77.78","2","1","66.67","3.55","0.27","92.85","29","2","93.55","15","0","100.00","1","0","100.00","14","2","87.50","0","0","-","28","7","80.00","1","1","50.00","7.14","87.50","0.946","22","7","1","12","95.65","36","13","2","94.74"
"774","Jacob Larsson","ANA","D","4","4.3166666666667","6","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.42","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","1","0","3","100.00","3","1","0","100.00"
"587","Jacob Trouba","WPG","D","60","99.25","176","26","87.13","135","21","86.54","95","17","84.82","11","3","78.57","12.38","1.53","88.97","82","14","85.42","40","6","86.96","6","3","66.67","42","8","84.00","2","0","100.00","90","6","93.75","3","0","100.00","11.58","82.35","0.939","34","11","1","54","97.14","78","20","4","95.12"
"428","Jaden Schwartz","STL","C, L","78","205.43333333333","330","34","90.66","254","30","89.44","189","20","90.43","20","2","90.91","21.35","2.71","88.75","144","19","88.34","62","8","88.57","10","2","83.33","82","11","88.17","4","0","100.00","174","10","94.57","6","0","100.00","10.58","90.00","1.006","123","26","5","58","96.09","188","37","11","94.47"
