"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"459","Kevan Miller","BOS","D","58","115.75","23","168","12.04","19","118","13.87","15","72","17.24","2","10","16.67","0.97","9.89","8.90","7","83","7.78","3","35","7.89","1","4","20.00","4","48","7.69","1","4","20.00","11","79","12.22","0","2","0.00","13.33","86.11","0.994","2","7","47","75","4.08","9","19","74","10.84"
"52","Kevin Bieksa","ANA","D","81","136.91666666667","28","227","10.98","21","180","10.45","13","134","8.84","1","20","4.76","1.3","18.42","6.58","15","136","9.93","6","65","8.45","1","12","7.69","9","71","11.25","0","6","0.00","8","87","8.42","0","2","0.00","7.69","85.07","0.928","9","13","72","109","11.11","17","25","109","13.49"
"370","Kevin Connauton","ARI","D","24","19.85","3","37","7.50","2","27","6.90","1","20","4.76","0","3","0.00","0.12","2.62","4.31","2","20","9.09","0","13","0.00","0","2","0.00","2","7","22.22","0","1","0.00","1","16","5.88","0","0","-","0.00","85.00","0.850","0","3","6","20","0.00","0","3","9","0.00"
"695","Kevin Fiala","NSH","L","54","6.8166666666667","1","9","10.00","1","9","10.00","0","5","0.00","0","0","-","0.05","0.51","9.27","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","7","12.50","0","0","-","-","100.00","1.00","0","3","2","8","0.00","0","6","2","0.00"
"445","Kevin Gravel","L.A","D","49","25.55","5","28","15.15","3","17","15.00","1","13","7.14","0","2","0.00","0.11","1.7","5.83","0","14","0.00","0","7","0.00","0","2","0.00","0","7","0.00","0","0","-","3","11","21.43","0","0","-","0.00","84.62","0.846","2","1","4","38","33.33","2","2","4","33.33"
"415","Kevin Hayes","NYR","C, R","76","108.1","41","171","19.34","34","130","20.73","30","92","24.59","7","18","28.00","2.65","11.98","18.09","25","91","21.55","12","43","21.82","4","8","33.33","13","48","21.31","2","5","28.57","10","74","11.90","1","5","16.67","23.33","80.43","1.038","3","11","85","78","3.41","3","16","108","2.70"
"97","Kevin Klein","NYR","D","60","75.666666666667","23","114","16.79","21","81","20.59","15","64","18.99","3","10","23.08","1.64","7.08","18.77","14","59","19.18","6","21","22.22","1","4","20.00","8","38","17.39","2","3","40.00","4","52","7.14","0","3","0.00","20.00","84.38","1.044","5","6","36","66","12.20","7","14","47","12.96"
"718","Kevin Labanc","S.J","R","55","10.516666666667","3","16","15.79","3","14","17.65","3","9","25.00","0","0","-","0.18","1.22","12.91","2","9","18.18","2","3","40.00","0","0","-","0","6","0.00","0","0","-","0","7","0.00","0","0","-","0.00","100.00","1.000","1","2","1","20","50.00","2","2","2","50.00"
"136","Kevin Porter","PIT","C","2","2.85","0","5","0.00","0","5","0.00","0","3","0.00","0","1","0.00","0","0.68","0.00","0","5","0.00","0","2","0.00","0","0","-","0","3","0.00","0","1","0.00","0","0","-","0","0","-","-","66.67","0.67","0","0","0","5","-","0","0","0","-"
"759","Kevin Rooney","N.J","C","4","0.6","0","2","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0","0.07","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","2","0.00","0","1","0.00","-","0.00","0.00","0","0","1","0","0.00","0","0","1","0.00"
"235","Kevin Shattenkirk","STL, WSH","D","80","24.6","6","25","19.35","5","17","22.73","4","11","26.67","0","0","-","0.41","1.13","26.63","4","11","26.67","3","2","60.00","0","0","-","1","9","10.00","0","0","-","0","14","0.00","0","0","-","0.00","100.00","1.000","1","6","12","37","7.69","2","7","16","11.11"
"489","Klas Dahlbeck","CAR","D","43","18.066666666667","5","17","22.73","5","10","33.33","4","7","36.36","1","2","33.33","0.36","0.43","45.55","3","6","33.33","3","1","75.00","1","1","50.00","0","5","0.00","0","1","0.00","2","9","18.18","0","0","-","25.00","71.43","0.964","1","5","10","16","9.09","1","5","10","9.09"
"211","Korbinian Holzer","ANA","D","32","27.516666666667","11","38","22.45","8","26","23.53","5","23","17.86","0","4","0.00","0.5","2.05","19.48","8","21","27.59","3","6","33.33","0","2","0.00","5","15","25.00","0","1","0.00","2","17","10.53","0","1","0.00","0.00","82.61","0.826","3","4","14","29","17.65","3","8","15","16.67"
"168","Kris Letang","PIT","D","41","89.016666666667","20","151","11.70","18","109","14.17","11","79","12.22","1","14","6.67","1.1","11.04","9.09","9","75","10.71","3","31","8.82","1","6","14.29","6","44","12.00","0","2","0.00","9","72","11.11","0","5","0.00","9.09","82.28","0.914","1","10","54","62","1.82","7","14","64","9.86"
"169","Kris Russell","EDM","D","68","158.01666666667","33","306","9.73","27","217","11.07","22","145","13.17","3","16","15.79","1.94","21.74","8.21","18","154","10.47","8","68","10.53","2","6","25.00","10","86","10.42","0","5","0.00","8","140","5.41","1","5","16.67","13.64","88.97","1.026","2","21","121","58","1.63","5","37","164","2.96"
"139","Kris Versteeg","CGY","R","69","1.1833333333333","0","3","0.00","0","3","0.00","0","3","0.00","0","0","-","0","0.23","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","1","1","0","1","100.00","1","1","0","100.00"
"110","Kyle Brodziak","STL","C","69","139.48333333333","24","205","10.48","22","154","12.50","18","109","14.17","2","14","12.50","1.64","14.04","10.48","12","108","10.00","7","40","14.89","2","4","33.33","5","68","6.85","0","8","0.00","6","91","6.19","0","2","0.00","11.11","87.16","0.983","4","15","96","137","4.00","4","18","110","3.51"
"330","Kyle Clifford","L.A","L","73","1.5833333333333","2","4","33.33","1","2","33.33","1","2","33.33","0","0","-","0.07","0.16","29.77","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","0","7","-","0","1","1","0.00"
"193","Kyle Okposo","BUF","R","65","9.05","1","23","4.17","1","19","5.00","1","13","7.14","0","2","0.00","0.02","2.36","1.03","0","10","0.00","0","5","0.00","0","1","0.00","0","5","0.00","0","0","-","0","12","0.00","0","0","-","0.00","84.62","0.846","1","3","4","10","20.00","1","3","5","16.67"
"327","Kyle Palmieri","N.J","C, R","80","77.2","9","125","6.72","8","101","7.34","6","65","8.45","2","9","18.18","0.45","9.51","4.55","3","58","4.92","0","26","0.00","0","7","0.00","3","32","8.57","1","0","100.00","3","62","4.62","0","2","0.00","33.33","86.15","1.195","2","13","42","61","4.55","3","18","59","4.84"
"102","Kyle Quincey","CBJ, N.J","D","73","134.2","23","231","9.06","20","182","9.90","18","123","12.77","4","16","20.00","1.92","16.36","10.52","14","120","10.45","9","54","14.29","3","5","37.50","5","66","7.04","0","6","0.00","5","100","4.76","0","4","0.00","22.22","86.99","1.092","2","13","50","122","3.85","6","22","72","7.69"
"245","Kyle Turris","OTT","C","78","56.1","16","89","15.24","11","65","14.47","10","46","17.86","1","7","12.50","0.77","6.14","11.08","11","47","18.97","4","22","15.38","0","4","0.00","7","25","21.88","1","2","33.33","3","39","7.14","0","1","0.00","10.00","84.78","0.948","2","10","34","67","5.56","2","13","40","4.76"
"299","Lance Bouma","CGY","C, L","61","98.466666666667","16","165","8.84","13","118","9.92","8","83","8.79","0","15","0.00","0.79","10.25","7.14","7","81","7.95","3","29","9.38","0","8","0.00","4","52","7.14","0","5","0.00","4","81","4.71","0","2","0.00","0.00","81.93","0.819","2","11","47","106","4.08","5","18","58","7.94"
"263","Lars Eller","WSH","C","81","175.83333333333","40","242","14.18","34","166","17.00","28","110","20.29","2","15","11.76","2","15.78","11.24","20","120","14.29","12","57","17.39","2","12","14.29","8","63","11.27","0","0","-","10","108","8.47","0","3","0.00","7.14","86.36","0.935","3","8","114","153","2.56","6","15","147","3.92"
"642","Laurent Dauphin","ARI","C","24","40.9","15","78","16.13","14","56","20.00","12","38","24.00","1","3","25.00","1.08","4.4","19.77","12","34","26.09","8","16","33.33","1","1","50.00","4","18","18.18","0","2","0.00","1","39","2.50","0","0","-","8.33","92.11","1.004","3","4","21","46","12.50","4","9","23","14.81"
"123","Lauri Korpikoski","CBJ, DAL","L","69","93.716666666667","21","147","12.50","18","114","13.64","16","78","17.02","1","13","7.14","1.05","10.91","8.77","10","75","11.76","5","34","12.82","0","7","0.00","5","41","10.87","1","3","25.00","6","70","7.89","0","3","0.00","6.25","83.33","0.896","3","16","41","124","6.82","4","20","44","8.33"
"737","Lawson Crouse","ARI","L","72","108.26666666667","22","205","9.69","20","165","10.81","14","115","10.85","1","19","5.00","1.66","14.86","10.04","9","109","7.63","5","50","9.09","0","12","0.00","4","59","6.35","1","6","14.29","5","95","5.00","0","1","0.00","7.14","83.48","0.906","4","10","46","121","8.00","6","16","55","9.84"
"103","Lee Stempniak","CAR","R","82","1.5833333333333","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","1","0.00","-","0.00","0.00","0","1","1","3","0.00","0","1","1","0.00"
"195","Leo Komarov","TOR","C","82","177.5","38","305","11.08","37","224","14.18","31","151","17.03","4","19","17.39","2.33","19.57","10.66","22","153","12.57","12","54","18.18","3","8","27.27","10","99","9.17","1","7","12.50","7","135","4.93","0","4","0.00","12.90","87.42","1.003","5","19","109","191","4.39","12","31","131","8.39"
"690","Leon Draisaitl","EDM","C","82","35","3","69","4.17","2","52","3.70","1","40","2.44","0","6","0.00","0.12","6.55","1.75","1","41","2.38","0","26","0.00","0","3","0.00","1","15","6.25","0","2","0.00","2","26","7.14","0","1","0.00","0.00","85.00","0.850","7","7","23","44","23.33","7","8","31","18.42"
"241","Logan Couture","S.J","C","73","80.016666666667","11","130","7.80","8","91","8.08","7","64","9.86","0","8","0.00","0.45","6.64","6.40","4","51","7.27","2","18","10.00","0","3","0.00","2","33","5.71","0","3","0.00","4","73","5.19","0","2","0.00","0.00","87.50","0.875","0","9","49","105","0.00","1","12","62","1.59"
"488","Logan Shaw","ANA","C, R","55","80.583333333333","20","121","14.18","16","98","14.04","11","71","13.41","3","5","37.50","1.12","10.33","9.76","11","73","13.10","4","39","9.30","3","3","50.00","7","34","17.07","0","1","0.00","5","46","9.80","0","1","0.00","27.27","92.96","1.202","6","5","2","120","75.00","9","7","3","75.00"
"96","Loui Eriksson","VAN","L","65","92.583333333333","19","143","11.73","17","109","13.49","16","81","16.49","1","10","9.09","1.13","9.91","10.26","12","75","13.79","3","30","9.09","1","6","14.29","9","45","16.67","0","3","0.00","4","64","5.88","0","1","0.00","6.25","87.65","0.939","7","10","65","71","9.72","10","11","85","10.53"
"282","Luca Sbisa","VAN","D","82","181.11666666667","26","301","7.95","22","246","8.21","18","186","8.82","2","26","7.14","1.22","21.44","5.38","13","179","6.77","4","67","5.63","2","11","15.38","9","112","7.44","0","10","0.00","8","117","6.40","0","5","0.00","11.11","86.02","0.971","6","13","98","100","5.77","16","25","146","9.88"
"470","Lukas Sedlak","CBJ","C","62","35.6","8","65","10.96","7","48","12.73","5","35","12.50","1","3","25.00","0.65","4.93","11.68","4","38","9.52","1","19","5.00","0","2","0.00","3","19","13.64","1","1","50.00","2","25","7.41","0","0","-","20.00","91.43","1.114","2","5","16","35","11.11","2","8","20","9.09"
"552","Luke Glendening","DET","C","74","166.85","33","314","9.51","28","238","10.53","17","158","9.71","0","19","0.00","1.75","20.78","7.78","19","150","11.24","10","61","14.08","0","9","0.00","9","89","9.18","0","6","0.00","8","159","4.79","0","4","0.00","0.00","87.97","0.880","4","19","141","102","2.76","12","27","175","6.42"
"275","Luke Schenn","ARI","D","78","175.81666666667","41","313","11.58","36","231","13.48","29","143","16.86","2","21","8.70","3.08","20.31","13.16","23","177","11.50","15","65","18.75","2","7","22.22","8","112","6.67","0","10","0.00","10","125","7.41","0","3","0.00","6.90","85.31","0.922","4","21","113","106","3.42","9","37","150","5.66"
"313","Luke Witkowski","T.B","D","34","1.0833333333333","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.09","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","5","-","0","0","0","-"
"341","Magnus Paajarvi","STL","L","32","21.7","3","26","10.34","3","20","13.04","2","10","16.67","0","0","-","0.17","1.41","10.66","1","10","9.09","1","6","14.29","0","0","-","0","4","0.00","0","0","-","1","13","7.14","0","0","-","0.00","100.00","1.000","3","3","2","36","60.00","3","3","2","60.00"
"106","Marc Methot","OTT","D","68","141.75","43","236","15.41","36","173","17.22","27","118","18.62","3","15","16.67","3.2","14.97","17.62","20","110","15.38","10","43","18.87","0","6","0.00","10","67","12.99","2","4","33.33","13","119","9.85","0","5","0.00","11.11","87.29","0.984","4","21","73","100","5.19","12","33","87","12.12"
"157","Marc Staal","NYR","D","72","139.48333333333","51","209","19.62","40","164","19.61","30","122","19.74","3","21","12.50","3.44","15.27","18.41","26","109","19.26","16","54","22.86","2","10","16.67","10","55","15.38","1","8","11.11","16","94","14.55","0","3","0.00","10.00","82.79","0.928","5","12","75","95","6.25","13","24","94","12.15"
"164","Marc-Edouard Vlasic","S.J","D","75","155.95","24","310","7.19","23","222","9.39","22","156","12.36","3","18","14.29","1.3","18.28","6.63","10","143","6.54","5","50","9.09","1","4","20.00","5","93","5.10","2","7","22.22","5","154","3.14","0","7","0.00","13.64","88.46","1.021","2","15","97","75","2.02","8","25","151","5.03"
"294","Marco Scandella","MIN","D","71","119.11666666667","29","188","13.36","24","144","14.29","20","100","16.67","1","17","5.56","1.62","12.78","11.26","17","79","17.71","6","47","11.32","0","10","0.00","11","32","25.58","1","3","25.00","8","95","7.77","0","4","0.00","5.00","83.00","0.880","2","8","64","85","3.03","5","16","96","4.95"
"362","Marcus Foligno","BUF","L","80","93.6","19","142","11.80","15","112","11.81","13","81","13.83","1","6","14.29","0.98","9","9.83","7","67","9.46","2","33","5.71","1","4","20.00","5","34","12.82","0","1","0.00","6","69","8.00","0","1","0.00","7.69","92.59","1.003","3","4","54","95","5.26","9","6","69","11.54"
"326","Marcus Johansson","WSH","L","82","3.1166666666667","2","2","50.00","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","1","0.00","0","0","-","-","-","-","2","0","1","12","66.67","3","1","1","75.00"
"380","Marcus Kruger","CHI","C","70","155.01666666667","24","287","7.72","18","218","7.63","18","157","10.29","0","15","0.00","0.98","20.17","4.63","13","118","9.92","4","63","5.97","0","8","0.00","9","55","14.06","0","0","-","7","156","4.29","0","7","0.00","0.00","90.45","0.904","3","20","147","105","2.00","4","28","193","2.03"
"442","Marcus Sorensen","S.J","R","19","12.083333333333","0","19","0.00","0","11","0.00","0","7","0.00","0","0","-","0","0.82","0.00","0","10","0.00","0","4","0.00","0","0","-","0","6","0.00","0","0","-","0","7","0.00","0","0","-","-","100.00","1.00","0","0","1","20","0.00","0","0","3","0.00"
"452","Marek Hrivik","NYR","L","16","4.8333333333333","1","5","16.67","0","4","0.00","0","3","0.00","0","1","0.00","0","0.31","0.00","0","2","0.00","0","2","0.00","0","1","0.00","0","0","-","0","0","-","1","3","25.00","0","0","-","-","66.67","0.67","0","0","4","5","0.00","0","0","5","0.00"
"27","Marian Gaborik","L.A","R","56","3.6666666666667","0","2","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.13","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","0","1","10","50.00","1","0","1","50.00"
"10","Marian Hossa","CHI","R","73","113.31666666667","13","204","5.99","10","154","6.10","9","115","7.26","1","16","5.88","0.96","12.47","7.18","7","94","6.93","3","41","6.82","0","10","0.00","4","53","7.02","0","3","0.00","4","101","3.81","0","3","0.00","11.11","86.09","0.972","8","14","39","159","17.02","9","27","49","15.52"
"312","Mark Barberio","COL, MTL","D","60","30.25","5","34","12.82","4","24","14.29","3","16","15.79","0","0","-","0.42","1.88","18.22","3","15","16.67","3","6","33.33","0","0","-","0","9","0.00","0","0","-","2","17","10.53","0","0","-","0.00","100.00","1.000","1","5","9","30","10.00","3","6","12","20.00"
"307","Mark Borowiecki","OTT","D","70","50.4","18","79","18.56","14","50","21.88","13","34","27.66","1","11","8.33","0.89","3.45","20.60","8","31","20.51","2","9","18.18","0","2","0.00","6","22","21.43","0","4","0.00","6","42","12.50","1","5","16.67","7.69","67.65","0.753","2","2","10","71","16.67","4","8","14","22.22"
"116","Mark Giordano","CGY","D","81","265.71666666667","64","444","12.60","54","324","14.29","44","225","16.36","5","30","14.29","3.92","28.14","12.22","33","231","12.50","15","76","16.48","4","18","18.18","18","155","10.40","1","8","11.11","22","207","9.61","0","4","0.00","11.36","86.67","0.980","4","30","174","71","2.25","13","50","291","4.28"
"223","Mark Letestu","EDM","C","78","166.63333333333","32","300","9.64","25","220","10.20","19","165","10.33","3","20","13.04","1.36","21.57","5.94","15","154","8.88","8","72","10.00","2","4","33.33","7","82","7.87","0","8","0.00","8","139","5.44","1","8","11.11","15.79","87.88","1.037","4","20","154","84","2.53","5","23","212","2.30"
"433","Mark Pysyk","FLA","D","82","231.75","46","372","11.00","40","290","12.12","28","207","11.91","3","22","12.00","3.48","23.99","12.65","26","179","12.68","12","72","14.29","2","11","15.38","14","107","11.57","0","8","0.00","10","179","5.29","0","3","0.00","10.71","89.37","1.001","1","22","159","102","0.63","7","43","245","2.78"
"522","Mark Scheifele","WPG","C","79","55.616666666667","17","112","13.18","14","84","14.29","11","59","15.71","2","8","20.00","0.78","7.69","9.22","7","57","10.94","5","22","18.52","2","3","40.00","2","35","5.41","0","2","0.00","7","47","12.96","0","3","0.00","18.18","86.44","1.046","3","10","54","59","5.26","4","15","60","6.25"
"451","Mark Stone","OTT","R","71","4.4666666666667","0","4","0.00","0","4","0.00","0","2","0.00","0","1","0.00","0","0.16","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","3","0.00","0","1","0.00","-","50.00","0.50","0","3","2","16","0.00","0","3","3","0.00"
"26","Mark Streit","PHI, PIT","D","68","37.85","8","58","12.12","7","47","12.96","6","36","14.29","0","2","0.00","0.15","4.2","3.56","1","28","3.45","0","13","0.00","0","0","-","1","15","6.25","0","2","0.00","3","27","10.00","0","0","-","0.00","94.44","0.944","0","5","9","51","0.00","0","6","14","0.00"
"91","Mark Stuart","WPG","D","42","95.183333333333","24","198","10.81","20","141","12.42","17","105","13.93","3","15","16.67","1.38","12.35","10.03","9","102","8.11","5","41","10.87","1","3","25.00","4","61","6.15","1","7","12.50","12","87","12.12","1","5","16.67","17.65","85.71","1.034","3","10","65","47","4.41","6","21","96","5.88"
"637","Marko Dano","WPG","C","38","1.2666666666667","0","2","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","-","-","-","0","0","0","5","-","0","0","0","-"
"507","Markus Granlund","VAN","C","69","83.683333333333","19","122","13.48","15","95","13.64","14","74","15.91","0","10","0.00","0.79","8.89","8.12","8","77","9.41","2","22","8.33","0","3","0.00","6","55","9.84","0","6","0.00","8","43","15.69","0","1","0.00","0.00","86.49","0.865","6","8","50","77","10.71","15","11","55","21.43"
"746","Markus Hannikainen","CBJ","L","10","6.8333333333333","1","14","6.67","0","12","0.00","0","8","0.00","0","1","0.00","0","1.23","0.00","0","7","0.00","0","3","0.00","0","0","-","0","4","0.00","0","1","0.00","1","7","12.50","0","0","-","-","87.50","0.88","0","0","3","8","0.00","0","0","3","0.00"
"756","Markus Nutivaara","CBJ","D","66","1.7","0","4","0.00","0","4","0.00","0","4","0.00","0","1","0.00","0","0.65","0.00","0","3","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","75.00","0.75","0","0","0","5","-","0","0","0","-"
"158","Martin Hanzal","ARI, MIN","C","71","97.883333333333","34","173","16.43","27","132","16.98","25","81","23.58","0","12","0.00","1.33","11.2","10.61","11","89","11.00","5","35","12.50","0","3","0.00","6","54","10.00","0","6","0.00","12","76","13.64","0","3","0.00","0.00","85.19","0.852","3","9","85","76","3.41","6","16","103","5.50"
"395","Martin Marincin","TOR","D","25","69.366666666667","13","132","8.97","13","102","11.30","10","63","13.70","2","4","33.33","1.26","8.06","13.47","10","65","13.33","6","22","21.43","2","0","100.00","4","43","8.51","0","3","0.00","2","61","3.17","0","1","0.00","20.00","93.65","1.137","0","6","37","23","0.00","5","15","56","8.20"
"221","Mathieu Perreault","WPG","C","65","1.8333333333333","3","2","60.00","2","2","50.00","2","2","50.00","0","0","-","0.23","0.14","62.66","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","1","1","1","5","50.00","1","1","1","50.00"
"392","Mats Zuccarello","NYR","C, R","80","34.616666666667","10","48","17.24","8","34","19.05","5","25","16.67","0","4","0.00","0.45","2.41","15.70","3","25","10.71","1","7","12.50","0","1","0.00","2","18","10.00","0","1","0.00","4","20","16.67","0","2","0.00","0.00","84.00","0.840","2","9","22","41","8.33","4","11","24","14.29"
"317","Matt Bartkowski","CGY","D","24","10.633333333333","2","20","9.09","1","16","5.88","0","14","0.00","0","3","0.00","0","1.56","0.11","0","13","0.00","0","6","0.00","0","2","0.00","0","7","0.00","0","1","0.00","1","6","14.29","0","0","-","-","78.57","0.79","1","2","6","11","14.29","2","2","8","20.00"
"201","Matt Beleskey","BOS","L","49","25.1","9","39","18.75","8","26","23.53","7","15","31.82","0","0","-","0.55","2.11","20.79","5","20","20.00","1","11","8.33","0","0","-","4","9","30.77","0","0","-","3","13","18.75","0","0","-","0.00","100.00","1.000","1","2","5","40","16.67","3","3","6","33.33"
"305","Matt Calvert","CBJ","L","65","110.23333333333","28","172","14.00","27","127","17.53","22","85","20.56","4","12","25.00","2.36","12.24","16.16","18","85","17.48","12","38","24.00","2","5","28.57","6","47","11.32","2","5","28.57","6","80","6.98","0","2","0.00","18.18","85.88","1.041","3","13","102","66","2.86","6","18","125","4.58"
"99","Matt Carle","NSH","D","6","3.85","1","9","10.00","1","5","16.67","0","5","0.00","0","2","0.00","0.02","0.49","4.48","0","5","0.00","0","2","0.00","0","2","0.00","0","3","0.00","0","0","-","1","3","25.00","0","0","-","-","60.00","0.60","0","2","0","7","-","0","2","1","0.00"
"4","Matt Cullen","PIT","C","72","168.2","35","316","9.97","31","232","11.79","21","174","10.77","3","28","9.68","2.13","22.89","8.51","17","151","10.12","6","59","9.23","2","11","15.38","11","92","10.68","1","7","12.50","13","149","8.02","0","10","0.00","14.29","83.91","0.982","11","12","125","132","8.09","12","19","162","6.90"
"336","Matt Duchene","COL","C","77","71.933333333333","12","115","9.45","10","87","10.31","9","66","12.00","1","12","7.69","0.63","8.95","6.54","5","57","8.06","3","25","10.71","1","9","10.00","2","32","5.88","0","3","0.00","2","55","3.51","0","0","-","11.11","81.82","0.929","0","13","106","43","0.00","2","20","129","1.53"
"559","Matt Dumba","MIN","D","76","46.683333333333","12","74","13.95","9","60","13.04","8","41","16.33","2","5","28.57","0.6","5.68","9.61","9","37","19.57","1","24","4.00","0","5","0.00","8","13","38.10","2","0","100.00","3","36","7.69","0","0","-","25.00","87.80","1.128","2","4","24","44","7.69","4","9","40","9.09"
"65","Matt Greene","L.A","D","26","31.566666666667","4","41","8.89","3","28","9.68","3","20","13.04","0","1","0.00","0.26","3.03","7.78","2","23","8.00","1","9","10.00","0","1","0.00","1","14","6.67","0","0","-","0","15","0.00","0","0","-","0.00","95.00","0.950","1","1","5","44","16.67","1","3","7","12.50"
"38","Matt Hendricks","EDM","C, L","42","63.533333333333","14","111","11.20","9","75","10.71","6","52","10.34","0","8","0.00","0.33","6.77","4.67","4","53","7.02","1","24","4.00","0","2","0.00","3","29","9.38","0","3","0.00","3","53","5.36","0","3","0.00","0.00","84.62","0.846","0","8","59","29","0.00","0","11","74","0.00"
"143","Matt Hunwick","TOR","D","72","191.76666666667","40","343","10.44","36","248","12.68","30","169","15.08","1","20","4.76","1.98","21.66","8.37","17","168","9.19","10","59","14.49","1","7","12.50","7","109","6.03","0","7","0.00","12","157","7.10","0","6","0.00","3.33","88.17","0.915","0","7","114","96","0.00","7","21","164","4.09"
"390","Matt Irwin","NSH","D","74","90.733333333333","15","135","10.00","13","108","10.74","10","82","10.87","4","9","30.77","0.97","9.2","9.58","7","69","9.21","3","23","11.54","1","6","14.29","4","46","8.00","2","2","50.00","6","61","8.96","1","1","50.00","40.00","89.02","1.290","7","4","48","70","12.73","12","12","72","14.29"
"309","Matt Martin","TOR","L","82","27.266666666667","5","38","11.63","4","27","12.90","4","21","16.00","0","2","0.00","0.36","2.35","13.32","3","19","13.64","2","10","16.67","0","1","0.00","1","9","10.00","0","0","-","1","15","6.25","0","1","0.00","0.00","90.48","0.905","2","1","2","50","50.00","5","2","2","71.43"
"113","Matt Moulson","BUF","L","81","1.4","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"509","Matt Nieto","COL, S.J","L","59","97.566666666667","11","160","6.43","9","117","7.14","6","83","6.74","1","14","6.67","0.39","10.22","3.71","3","83","3.49","2","31","6.06","1","4","20.00","1","52","1.89","0","7","0.00","5","69","6.76","0","3","0.00","16.67","83.13","0.998","5","15","46","93","9.80","11","19","57","16.18"
"162","Matt Niskanen","WSH","D","78","203.85","50","271","15.58","43","201","17.62","39","136","22.29","2","21","8.70","2.7","18.73","12.61","25","130","16.13","12","63","16.00","2","15","11.76","13","67","16.25","0","2","0.00","17","125","11.97","0","3","0.00","5.13","84.56","0.897","6","18","103","141","5.50","15","33","146","9.32"
"537","Matt Puempel","NYR, OTT","L","40","0.75","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"458","Matt Read","PHI","R","63","55.883333333333","5","93","5.10","5","62","7.46","5","44","10.20","1","5","16.67","0.03","4.46","0.60","0","39","0.00","0","16","0.00","0","2","0.00","0","23","0.00","0","2","0.00","2","49","3.92","1","1","50.00","20.00","88.64","1.086","1","4","13","79","7.14","1","8","14","6.67"
"69","Matt Stajan","CGY","C","81","145","31","253","10.92","26","187","12.21","20","133","13.07","2","21","8.70","2.07","16.9","10.90","17","128","11.72","10","48","17.24","2","9","18.18","7","80","8.05","0","8","0.00","9","121","6.92","0","4","0.00","10.00","84.21","0.942","4","12","79","137","4.82","8","23","101","7.34"
"550","Matt Tennyson","CAR","D","45","13.866666666667","6","24","20.00","6","19","24.00","3","13","18.75","1","1","50.00","0.56","2.13","20.89","4","15","21.05","2","5","28.57","1","0","100.00","2","10","16.67","0","1","0.00","1","9","10.00","0","0","-","33.33","92.31","1.256","0","3","4","18","0.00","0","4","4","0.00"
"603","Matthew Benning","EDM","D","62","43.1","11","70","13.58","7","44","13.73","4","34","10.53","0","3","0.00","0.32","3.88","7.57","4","32","11.11","0","16","0.00","0","2","0.00","4","16","20.00","0","0","-","3","36","7.69","0","1","0.00","0.00","91.18","0.912","2","7","23","54","8.00","2","8","27","6.90"
