"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"398","Brett Ritchie","DAL","R","53","473.98333333333","383","466","45.11","274","346","44.19","191","242","44.11","10","17","37.04","13.62","17.53","43.73","177","201","46.83","63","82","43.45","5","13","27.78","114","119","48.93","2","1","66.67","165","213","43.65","3","3","50.00","5.24","92.98","0.982","66","152","66","477","50.00","85","178","129","39.72"
"760","Brett Seney","N.J","L","51","517.03333333333","383","535","41.72","288","405","41.56","215","303","41.51","16","30","34.78","16.07","21.73","42.51","155","232","40.05","73","91","44.51","6","16","27.27","82","141","36.77","5","8","38.46","184","245","42.89","4","6","40.00","7.44","90.10","0.975","73","97","74","432","49.66","139","159","166","45.57"
"41","Brian Boyle","N.J, NSH","C","73","676.46666666667","587","649","47.49","441","494","47.17","320","350","47.76","31","41","43.06","25.81","36.11","41.68","268","269","49.91","112","102","52.34","16","18","47.06","156","167","48.30","8","13","38.10","256","309","45.31","6","8","42.86","9.69","88.29","0.980","103","152","144","501","41.70","174","207","262","39.91"
"260","Brian Dumoulin","PIT","D","76","1405.65","1472","1367","51.85","1120","1034","52.00","844","770","52.29","83","57","59.29","71.32","57.54","55.35","703","592","54.29","323","266","54.84","44","31","58.67","380","326","53.82","23","16","58.97","634","637","49.88","11","9","55.00","9.83","92.60","1.024","189","346","219","1063","46.32","435","550","472","47.96"
"359","Brian Gibbons","ANA, OTT","C, L","64","645.4","522","672","43.72","375","507","42.52","270","376","41.80","29","34","46.03","19.86","29.26","40.43","227","334","40.46","97","146","39.92","17","22","43.59","130","188","40.88","9","8","52.94","224","278","44.62","2","3","40.00","10.74","90.96","1.017","124","141","85","560","59.33","182","188","161","53.06"
"229","Brian Lashoff","DET","D","4","49.683333333333","41","67","37.96","31","55","36.05","28","37","43.08","2","3","40.00","2.1","4.02","34.29","19","41","31.67","10","20","33.33","2","3","40.00","9","21","30.00","0","0","-","20","24","45.45","0","0","-","7.14","91.89","0.990","5","8","6","55","45.45","11","14","8","57.89"
"712","Brock Boeser","VAN","R","69","1073.1333333333","1065","1001","51.55","775","734","51.36","545","527","50.84","59","59","50.00","42.52","44.86","48.66","501","535","48.36","185","187","49.73","28","37","43.08","316","348","47.59","20","14","58.82","467","389","54.56","10","8","55.56","10.83","88.80","0.996","294","202","89","856","76.76","449","276","195","69.72"
"488","Brock McGinn","CAR","L","82","968.7","947","910","51.00","703","677","50.94","481","464","50.90","44","36","55.00","42.31","37.05","53.31","412","417","49.70","176","178","49.72","21","26","44.68","236","239","49.68","13","7","65.00","426","389","52.27","3","2","60.00","9.15","92.24","1.014","175","222","126","826","58.14","300","326","293","50.59"
"312","Brock Nelson","NYI","C","82","1207.0166666667","1057","1186","47.12","772","878","46.79","562","613","47.83","57","37","60.64","51.76","49.67","51.03","556","550","50.27","263","220","54.45","34","20","62.96","293","330","47.03","15","5","75.00","419","522","44.53","4","10","28.57","10.14","93.96","1.041","175","300","180","852","49.30","317","416","382","45.35"
"904","Brogan Rafferty","VAN","D","2","26.7","28","20","58.33","20","13","60.61","12","10","54.55","0","1","0.00","0.99","0.87","53.28","15","10","60.00","6","4","60.00","0","1","0.00","9","6","60.00","0","0","-","12","8","60.00","0","0","-","0.00","90.00","0.900","2","2","5","26","28.57","7","2","6","53.85"
"7","Brooks Orpik","WSH","D","53","690.4","603","687","46.74","458","513","47.17","328","352","48.24","40","34","54.05","29.84","28.34","51.29","299","321","48.23","121","149","44.81","19","19","50.00","178","172","50.86","9","13","40.91","244","296","45.19","9","2","81.82","12.20","90.34","1.025","75","128","103","562","42.13","165","200","217","43.19"
"105","Bryan Little","WPG","C","82","1084.95","1014","1114","47.65","772","856","47.42","557","636","46.69","48","60","44.44","41.92","50.29","45.47","446","494","47.45","173","209","45.29","22","29","43.14","273","285","48.92","20","16","55.56","470","492","48.86","5","11","31.25","8.62","90.57","0.992","203","243","147","780","58.00","370","332","306","54.73"
"337","Bryan Rust","PIT","R","72","992.23333333333","990","1008","49.55","756","763","49.77","544","548","49.82","51","46","52.58","44.11","47.3","48.25","470","474","49.79","203","209","49.27","28","23","54.90","267","265","50.19","13","14","48.15","444","437","50.40","9","8","52.94","9.38","91.61","1.010","186","263","166","727","52.84","325","386","340","48.87"
"858","C.J. Smith","BUF","L","11","113.71666666667","107","99","51.94","83","82","50.30","62","65","48.82","3","3","50.00","4.02","4.86","45.27","43","46","48.31","20","24","45.45","1","1","50.00","23","22","51.11","1","0","100.00","51","47","52.04","1","2","33.33","4.84","95.38","1.002","18","24","14","92","56.25","26","34","33","44.07"
"117","Cal Clutterbuck","NYI","R","73","792.96666666667","639","717","47.12","492","508","49.20","343","362","48.65","31","25","55.36","32.33","24.73","56.66","322","329","49.46","167","117","58.80","18","14","56.25","155","212","42.23","7","4","63.64","258","304","45.91","2","6","25.00","9.04","93.09","1.021","99","249","186","565","34.74","165","334","325","33.67"
"715","Caleb Jones","EDM","D","17","305.81666666667","264","282","48.35","179","216","45.32","132","158","45.52","12","21","36.36","9.55","12.19","43.95","142","120","54.20","51","52","49.51","6","7","46.15","91","68","57.23","6","6","50.00","102","129","44.16","0","7","0.00","9.09","86.71","0.958","31","61","50","242","38.27","88","97","97","47.57"
"294","Calle Jarnkrok","NSH","C","79","1006.2666666667","952","905","51.27","707","676","51.12","509","486","51.16","48","33","59.26","37.89","35.38","51.71","418","407","50.67","148","167","46.98","23","17","57.50","270","240","52.94","11","14","44.00","432","415","51.00","10","1","90.91","9.43","93.21","1.026","199","263","192","715","50.90","323","337","355","47.64"
"864","Calle Rosen","TOR","D","4","64.783333333333","65","67","49.24","52","54","49.06","39","39","50.00","4","7","36.36","3.07","4.41","41.05","32","36","47.06","16","15","51.61","2","2","50.00","16","21","43.24","1","3","25.00","29","24","54.72","1","0","100.00","10.26","82.05","0.923","12","5","12","65","50.00","24","15","24","50.00"
"247","Calvin de Haan","CAR","D","74","1213.7166666667","1314","1056","55.44","957","790","54.78","649","547","54.26","46","48","48.94","59.68","47.27","55.80","586","510","53.47","261","222","54.04","27","33","45.00","325","288","53.02","13","10","56.52","590","437","57.45","6","5","54.55","7.09","91.22","0.983","141","244","119","956","54.23","393","393","310","55.90"
"219","Cam Atkinson","CBJ","R","80","1228.5666666667","1236","1152","51.76","973","880","52.51","683","651","51.20","77","78","49.68","57.09","59.05","49.16","628","542","53.68","238","226","51.29","37","39","48.68","390","316","55.24","27","26","50.94","520","507","50.63","9","10","47.37","11.27","88.02","0.993","366","294","121","803","75.15","569","407","278","67.18"
"318","Cam Fowler","ANA","D","59","1142.3333333333","988","1201","45.13","720","910","44.17","511","637","44.51","40","49","44.94","39.49","57.31","40.80","450","584","43.52","190","246","43.58","19","30","38.78","260","338","43.48","14","13","51.85","436","505","46.33","7","3","70.00","7.83","92.31","1.001","217","250","183","821","54.25","391","360","347","52.98"
"203","Cameron Gaunce","T.B","D","2","29.116666666667","26","24","52.00","15","20","42.86","14","12","53.85","2","0","100.00","0.99","1.09","47.54","13","12","52.00","5","5","50.00","1","0","100.00","8","7","53.33","0","0","-","10","11","47.62","1","0","100.00","14.29","100.00","1.143","0","11","2","23","0.00","3","15","7","30.00"
"438","Cameron Schilling","WPG","D","4","43.95","38","44","46.34","27","31","46.55","20","26","43.48","2","2","50.00","1.56","2.5","38.40","18","22","45.00","7","11","38.89","1","2","33.33","11","11","50.00","1","0","100.00","17","13","56.67","0","0","-","10.00","92.31","1.023","6","13","4","32","60.00","17","15","8","68.00"
"564","Carl Dahlstrom","CHI","D","38","634.65","558","640","46.58","418","488","46.14","327","396","45.23","39","32","54.93","25.34","30.39","45.47","289","331","46.61","96","164","36.92","17","19","47.22","193","167","53.61","18","8","69.23","224","254","46.86","2","5","28.57","11.93","91.92","1.038","68","171","109","500","38.42","137","255","225","37.85"
"783","Carl Grundstrom","L.A","R","15","194.23333333333","186","186","50.00","145","143","50.35","89","107","45.41","7","9","43.75","9.2","6.57","58.35","92","89","50.83","45","23","66.18","4","5","44.44","47","66","41.59","3","3","50.00","76","88","46.34","0","1","0.00","7.87","91.59","0.995","24","32","21","180","53.33","57","45","46","55.34"
"162","Carl Gunnarsson","STL","D","25","355.23333333333","333","285","53.88","245","212","53.61","183","145","55.79","23","16","58.97","16.05","12.27","56.68","187","153","55.00","89","60","59.73","18","9","66.67","98","93","51.31","3","5","37.50","123","108","53.25","2","2","50.00","12.57","88.97","1.015","54","74","65","302","45.38","110","103","117","48.46"
"174","Carl Hagelin","L.A, PIT, WSH","L","58","737.83333333333","715","609","54.00","536","454","54.14","384","328","53.93","36","30","54.55","30.73","25.42","54.73","344","288","54.43","129","128","50.19","19","18","51.35","215","160","57.33","12","7","63.16","295","261","53.06","3","5","37.50","9.38","90.85","1.002","143","156","85","584","62.72","241","243","183","56.84"
"65","Carl Soderberg","COL","C","82","1086.1333333333","1062","1094","49.26","764","782","49.42","566","566","50.00","53","58","47.75","43.39","47.14","47.93","524","488","51.78","225","191","54.09","27","35","43.55","299","297","50.17","12","11","52.17","447","485","47.96","11","9","55.00","9.36","89.75","0.991","143","219","189","819","43.07","251","320","389","39.22"
"519","Carter Rowney","ANA","C, R","62","656.11666666667","580","604","48.99","434","460","48.55","289","331","46.61","21","22","48.84","27.01","26.28","50.68","263","291","47.47","120","128","48.39","11","12","47.83","143","163","46.73","4","8","33.33","261","262","49.90","5","2","71.43","7.27","93.35","1.006","126","158","97","525","56.50","192","203","184","51.06"
"267","Casey Cizikas","NYI","C","73","875.18333333333","706","826","46.08","530","579","47.79","376","414","47.59","41","22","65.08","33.23","29.31","53.13","347","383","47.53","171","134","56.07","20","12","62.50","176","249","41.41","11","3","78.57","289","345","45.58","4","6","40.00","10.90","94.69","1.056","106","272","199","649","34.75","175","369","351","33.27"
"840","Casey Mittelstadt","BUF","C","77","899.01666666667","816","854","48.86","620","678","47.77","459","486","48.57","32","48","40.00","27.86","38.94","41.70","343","397","46.35","129","178","42.02","15","27","35.71","214","219","49.42","13","13","50.00","397","388","50.57","4","7","36.36","6.97","90.12","0.971","232","158","55","741","80.84","361","234","137","72.49"
"770","Casey Nelson","BUF","D","38","540.5","481","439","52.28","374","340","52.38","259","241","51.80","21","20","51.22","18.89","19.52","49.18","202","208","49.27","84","95","46.93","9","11","45.00","118","113","51.08","6","7","46.15","240","189","55.94","5","2","71.43","8.11","91.70","0.998","85","114","80","403","51.52","169","179","154","52.32"
"498","Cedric Paquette","T.B","C","80","795.16666666667","645","764","45.78","498","560","47.07","360","404","47.12","33","29","53.23","27.49","28.18","49.38","316","357","46.95","133","138","49.08","12","18","40.00","183","219","45.52","12","9","57.14","289","356","44.81","7","2","77.78","9.17","92.82","1.020","112","210","172","631","39.44","185","281","300","38.14"
"520","Chad Ruhwedel","PIT","D","18","268.31666666667","259","248","51.08","194","184","51.32","140","134","51.09","6","15","28.57","10.77","8.84","54.91","127","104","54.98","56","39","58.95","0","7","0.00","71","65","52.21","4","6","40.00","102","107","48.80","2","2","50.00","4.29","88.81","0.931","33","56","43","230","43.42","78","85","90","46.43"
"473","Chandler Stephenson","WSH","C","64","661.03333333333","537","655","45.05","390","482","44.72","267","337","44.21","14","28","33.33","19.96","26.25","43.20","242","306","44.16","98","137","41.70","8","18","30.77","144","169","46.01","4","5","44.44","238","277","46.21","2","5","28.57","5.24","91.69","0.969","101","162","100","438","50.25","169","219","183","48.01"
"490","Charles Hudon","MTL","L","32","322.6","323","342","48.57","235","242","49.27","167","172","49.26","9","17","34.62","11.45","13.7","45.52","145","157","48.01","52","53","49.52","5","6","45.45","93","104","47.21","2","6","25.00","151","150","50.17","2","4","33.33","5.39","90.12","0.955","46","61","32","289","58.97","91","95","73","55.49"
"307","Charlie Coyle","BOS, MIN","C","81","1133.7","1122","1038","51.94","832","743","52.83","614","525","53.91","48","50","48.98","46.11","39.74","53.71","477","429","52.65","204","164","55.43","24","28","46.15","273","265","50.74","10","14","41.67","520","483","51.84","13","8","61.90","7.82","90.48","0.983","181","251","153","778","54.19","358","366","340","51.29"
"780","Charlie McAvoy","BOS","D","54","1042.1166666667","1053","892","54.14","806","640","55.74","570","458","55.45","65","49","57.02","49.06","37.52","56.67","496","416","54.39","195","174","52.85","33","26","55.93","301","242","55.43","19","12","61.29","479","415","53.58","11","9","55.00","11.40","89.30","1.007","138","206","138","761","50.00","355","349","315","52.99"
"660","Chase De Leo","ANA","C","1","11.2","13","10","56.52","12","7","63.16","9","4","69.23","1","0","100.00","0.52","0.25","67.87","8","3","72.73","1","1","50.00","0","0","-","7","2","77.78","1","0","100.00","4","5","44.44","0","0","-","11.11","100.00","1.111","2","3","1","11","66.67","4","4","4","50.00"
"95","Chris Butler","STL","D","13","169.61666666667","161","141","53.31","125","102","55.07","90","82","52.33","7","4","63.64","7.19","4.96","59.19","84","63","57.14","32","23","58.18","3","2","60.00","52","40","56.52","2","2","50.00","63","68","48.09","2","0","100.00","7.78","95.12","1.029","23","29","25","160","47.92","52","46","50","50.98"
"251","Chris Kreider","NYR","L","79","1163.8166666667","1106","1102","50.09","847","814","50.99","608","592","50.67","68","62","52.31","52.75","53.86","49.48","543","503","51.91","243","221","52.37","34","29","53.97","300","282","51.55","18","17","51.43","447","493","47.55","15","13","53.57","11.18","89.53","1.007","212","347","168","868","55.79","398","482","377","51.35"
"27","Chris Kunitz","CHI","L","56","492.78333333333","433","417","50.94","311","313","49.84","234","236","49.79","15","22","40.54","17.01","17.95","48.65","194","215","47.43","86","99","46.49","6","15","28.57","108","116","48.21","6","7","46.15","196","164","54.44","3","0","100.00","6.41","90.68","0.971","80","121","101","422","44.20","130","165","171","43.19"
"16","Chris Thorburn","STL","R","1","1.8666666666667","0","5","0.00","0","4","0.00","0","4","0.00","0","0","-","0","0.19","0.00","0","5","0.00","0","2","0.00","0","0","-","0","3","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","1","0","0","2","100.00","1","0","0","100.00"
"480","Chris Tierney","OTT","C","81","1102.4","954","1262","43.05","711","937","43.14","531","692","43.42","54","74","42.19","42.21","56.71","42.67","466","577","44.68","204","248","45.13","29","38","43.28","262","329","44.33","13","14","48.15","388","568","40.59","10","16","38.46","10.17","89.31","0.995","183","212","176","791","50.97","293","340","357","45.08"
"323","Chris Wagner","BOS","R","76","909.43333333333","787","797","49.68","610","591","50.79","446","413","51.92","33","29","53.23","33.18","31.98","50.92","358","354","50.28","149","147","50.34","15","13","53.57","209","207","50.24","10","11","47.62","354","359","49.65","7","5","58.33","7.40","92.98","1.004","91","275","171","634","34.73","174","338","331","34.46"
"266","Chris Wideman","EDM, FLA, OTT","D","25","272.41666666667","246","306","44.57","184","231","44.34","127","159","44.41","10","20","33.33","9.13","14.11","39.29","114","146","43.85","40","62","39.22","5","10","33.33","74","84","46.84","3","8","27.27","113","138","45.02","2","2","50.00","7.87","87.42","0.953","53","73","41","244","56.38","96","103","91","51.34"
"511","Christian Djoos","WSH","D","45","606.35","549","577","48.76","402","454","46.96","283","306","48.05","28","19","59.57","22.39","26.89","45.43","255","297","46.20","103","149","40.87","16","11","59.26","152","148","50.67","7","7","50.00","240","232","50.85","5","1","83.33","9.89","93.79","1.037","124","135","68","442","64.58","215","210","145","59.72"
"651","Christian Dvorak","ARI","C","20","258.5","223","250","47.15","168","192","46.67","119","139","46.12","10","12","45.45","11.57","10.44","52.56","104","112","48.15","51","53","49.04","5","8","38.46","53","59","47.32","4","4","50.00","100","113","46.95","1","0","100.00","8.40","91.37","0.998","54","38","41","233","56.84","78","59","80","49.37"
"707","Christian Fischer","ARI","R","71","815.01666666667","741","729","50.41","551","561","49.55","393","402","49.43","23","32","41.82","28.41","33.01","46.26","311","326","48.82","141","154","47.80","13","16","44.83","170","172","49.71","8","9","47.06","347","331","51.18","2","6","25.00","5.85","92.04","0.979","186","193","102","696","64.58","283","267","208","57.64"
"603","Christian Folin","MTL, PHI","D","45","657.85","593","610","49.29","448","444","50.22","327","333","49.55","37","31","54.41","25.24","23.9","51.37","244","262","48.22","106","116","47.75","21","15","58.33","138","146","48.59","10","11","47.62","268","290","48.03","4","4","50.00","11.31","90.69","1.020","88","146","102","561","46.32","201","235","210","48.91"
"756","Christian Jaros","OTT","D","61","821.41666666667","657","861","43.28","509","606","45.65","358","426","45.66","26","41","38.81","24.93","31.46","44.21","290","377","43.48","127","144","46.86","13","23","36.11","163","233","41.16","8","13","38.10","302","400","43.02","5","5","50.00","7.26","90.38","0.976","123","254","163","659","43.01","221","328","280","44.11"
"753","Christian Wolanin","OTT","D","30","459.36666666667","418","492","45.93","320","383","45.52","235","274","46.17","30","25","54.55","17.2","22.76","43.04","186","217","46.15","85","105","44.74","18","13","58.06","101","112","47.42","9","6","60.00","182","225","44.72","3","3","50.00","12.77","90.88","1.036","65","112","61","366","51.59","129","156","139","48.13"
"662","Christoffer Ehn","DET","C","60","589.65","437","609","41.78","316","440","41.80","233","325","41.76","13","19","40.63","16.87","25.05","40.25","189","286","39.79","71","126","36.04","4","10","28.57","118","160","42.45","8","7","53.33","195","260","42.86","1","2","33.33","5.58","94.15","0.997","80","155","115","440","41.03","113","199","211","34.88"
"292","Christopher Tanev","VAN","D","55","924.63333333333","711","897","44.22","537","629","46.05","388","457","45.92","38","37","50.67","32.26","36.91","46.64","328","426","43.50","130","162","44.52","17","25","40.48","198","264","42.86","12","9","57.14","307","393","43.86","7","3","70.00","9.79","91.90","1.017","132","230","213","738","38.26","248","344","415","37.41"
"668","Clark Bishop","CAR","C","20","182.11666666667","188","183","50.67","138","137","50.18","97","94","50.79","8","11","42.11","8.16","7.59","51.82","96","84","53.33","44","32","57.89","5","2","71.43","52","52","50.00","2","6","25.00","73","83","46.79","1","3","25.00","8.25","88.30","0.965","37","36","12","166","75.51","62","61","37","62.63"
"119","Claude Giroux","PHI","C","82","1328.4833333333","1458","1291","53.04","1095","963","53.21","769","736","51.10","87","75","53.70","60.46","60.01","50.19","628","607","50.85","249","247","50.20","50","33","60.24","379","360","51.29","23","24","48.94","679","561","54.76","12","14","46.15","11.31","89.81","1.011","290","302","241","829","54.61","529","427","463","53.33"
"786","Clayton Keller","ARI","C","82","1192.7833333333","1152","1171","49.59","835","884","48.57","591","620","48.80","46","62","42.59","47.24","58.23","44.79","509","557","47.75","208","269","43.61","17","39","30.36","301","288","51.10","21","14","60.00","504","504","50.00","7","6","53.85","7.78","90.00","0.978","321","244","112","974","74.13","489","343","243","66.80"
"459","Cody Ceci","OTT","D","74","1448.6666666667","1324","1681","44.06","992","1266","43.93","718","924","43.73","66","88","42.86","59.69","70.17","45.96","616","745","45.26","280","318","46.82","42","48","46.67","336","427","44.04","14","18","43.75","566","780","42.05","5","17","22.73","9.19","90.48","0.997","193","331","228","1002","45.84","385","495","477","44.66"
"270","Cody Eakin","VGK","C","78","1008.0833333333","967","979","49.69","699","727","49.02","500","539","48.12","52","37","58.43","43.16","42","50.68","459","472","49.30","165","181","47.69","27","20","57.45","294","291","50.26","15","9","62.50","402","407","49.69","9","4","69.23","10.40","93.14","1.035","155","176","120","692","56.36","339","318","328","50.82"
"199","Cody Goloubef","OTT","D","5","52.733333333333","42","64","39.62","33","48","40.74","28","35","44.44","1","1","50.00","2.04","2.19","48.23","19","30","38.78","10","13","43.48","0","0","-","9","17","34.62","1","0","100.00","17","31","35.42","0","1","0.00","3.57","97.14","1.007","9","8","11","46","45.00","12","12","16","42.86"
"76","Cody McLeod","NSH, NYR","L","38","246.21666666667","182","273","40.00","137","212","39.26","102","163","38.49","4","17","19.05","7.3","12.37","37.10","82","127","39.23","37","65","36.27","3","12","20.00","45","62","42.06","0","4","0.00","80","117","40.61","1","1","50.00","3.92","89.57","0.935","25","49","21","265","54.35","51","68","59","46.36"
"595","Colby Cave","BOS, EDM","C","53","577.3","531","518","50.62","408","379","51.84","304","286","51.53","15","20","42.86","21.08","19.97","51.36","231","231","50.00","106","88","54.64","8","12","40.00","125","143","46.64","6","4","60.00","252","231","52.17","1","4","20.00","4.93","93.01","0.979","88","134","115","449","43.35","145","184","192","43.03"
"360","Colin Blackwell","NSH","C","6","57.883333333333","71","53","57.26","47","36","56.63","31","29","51.67","0","1","0.00","2.28","1.85","55.25","29","24","54.72","10","10","50.00","0","1","0.00","19","14","57.58","0","0","-","39","23","62.90","0","0","-","0.00","96.55","0.966","9","10","8","57","52.94","24","12","14","63.16"
"431","Colin Miller","VGK","D","65","1084.65","1174","890","56.88","842","662","55.98","588","493","54.39","44","48","47.83","47.77","41.14","53.73","535","416","56.26","241","166","59.21","27","29","48.21","294","250","54.04","13","8","61.90","511","375","57.67","4","7","36.36","7.48","90.26","0.977","206","228","113","816","64.58","426","351","272","61.03"
"690","Colin White","OTT","C","71","983.08333333333","933","1016","47.87","686","747","47.87","492","550","47.22","43","63","40.57","39.3","41.6","48.58","442","437","50.28","201","163","55.22","30","30","50.00","241","274","46.80","9","23","28.13","402","488","45.17","4","7","36.36","8.74","88.55","0.973","167","252","165","687","50.30","308","357","339","47.60"
"188","Colin Wilson","COL","C","65","745.96666666667","681","747","47.69","503","531","48.65","377","391","49.09","29","34","46.03","26.39","27.76","48.73","314","321","49.45","127","127","50.00","17","20","45.95","187","194","49.08","5","8","38.46","307","340","47.45","7","6","53.85","7.69","91.30","0.990","144","170","118","607","54.96","236","232","248","48.76"
"469","Colton Parayko","STL","D","80","1602.95","1445","1445","50.00","1075","1045","50.71","773","737","51.19","71","50","58.68","62.23","54.75","53.20","672","653","50.72","285","232","55.13","34","27","55.74","387","421","47.90","19","16","54.29","643","649","49.77","15","5","75.00","9.18","93.22","1.024","231","415","257","1095","47.34","483","595","558","46.40"
"160","Colton Sceviour","FLA","C","59","601.78333333333","528","582","47.57","399","416","48.96","286","288","49.83","24","26","48.00","22.64","21.54","51.25","236","228","50.86","98","97","50.26","17","15","53.13","138","131","51.30","6","6","50.00","246","283","46.50","0","4","0.00","8.39","90.97","0.994","92","155","75","518","55.09","153","224","184","45.40"
"485","Colton Sissons","NSH","C","75","967.45","878","884","49.83","662","626","51.40","476","437","52.14","49","29","62.82","38.34","33.95","53.04","386","379","50.46","155","161","49.05","22","17","56.41","231","218","51.45","15","7","68.18","397","377","51.29","7","5","58.33","10.29","93.36","1.037","143","232","262","661","35.31","212","303","459","31.59"
"750","Colton White","N.J","D","3","41.583333333333","28","52","35.00","19","35","35.19","14","26","35.00","1","3","25.00","1.27","1.68","43.05","15","17","46.88","11","6","64.71","0","0","-","4","11","26.67","1","3","25.00","7","29","19.44","0","0","-","7.14","88.46","0.956","7","7","7","40","50.00","14","17","16","46.67"
"304","Connor Brickley","NYR","L","14","125.68333333333","83","142","36.89","71","114","38.38","55","82","40.15","5","2","71.43","4.58","6.91","39.86","49","73","40.16","25","36","40.98","3","2","60.00","24","37","39.34","1","0","100.00","29","61","32.22","1","0","100.00","9.09","97.56","1.067","17","36","17","102","50.00","30","46","45","40.00"
"507","Connor Brown","TOR","R","82","950.36666666667","948","970","49.43","676","742","47.67","432","533","44.77","38","30","55.88","33.73","38.43","46.75","419","438","48.89","151","169","47.19","20","15","57.14","268","269","49.91","10","9","52.63","434","441","49.60","7","6","53.85","8.80","94.37","1.032","151","253","171","744","46.89","252","341","318","44.21"
"489","Connor Carrick","DAL, N.J","D","34","528.1","446","520","46.17","335","393","46.02","247","266","48.15","17","30","36.17","21.08","22.18","48.73","219","246","47.10","91","86","51.41","11","18","37.93","128","160","44.44","3","7","30.00","194","232","45.54","3","5","37.50","6.88","88.72","0.956","53","92","65","435","44.92","141","152","161","46.69"
"530","Connor Clifton","BOS","D","19","323.31666666667","292","221","56.92","212","169","55.64","151","119","55.93","11","6","64.71","12.6","8.52","59.67","128","97","56.89","59","36","62.11","8","2","80.00","69","61","53.08","2","4","33.33","140","105","57.14","1","0","100.00","7.28","94.96","1.022","56","83","34","257","62.22","110","123","84","56.70"
"692","Connor McDavid","EDM","C","78","1464.8","1465","1436","50.50","1109","1109","50.00","797","820","49.29","97","94","50.79","69.43","75.39","47.94","761","730","51.04","311","330","48.52","52","50","50.98","450","400","52.94","32","22","59.26","600","576","51.02","13","14","48.15","12.17","88.54","1.007","303","366","182","880","62.47","534","495","400","57.17"
"424","Connor Murphy","CHI","D","52","903.1","801","860","48.22","596","651","47.79","461","515","47.23","47","37","55.95","33.12","39.6","45.55","377","434","46.49","132","212","38.37","21","23","47.73","245","222","52.46","16","10","61.54","355","341","51.01","7","4","63.64","10.20","92.82","1.030","76","238","142","729","34.86","183","344","289","38.77"
"754","Conor Garland","ARI","R","47","487.66666666667","496","434","53.33","389","318","55.02","275","216","56.01","16","12","57.14","19.11","20.78","47.91","221","191","53.64","88","91","49.16","8","5","61.54","133","100","57.08","6","4","60.00","224","192","53.85","2","2","50.00","5.82","94.44","1.003","86","101","41","472","67.72","158","139","108","59.40"
"600","Conor Sheary","BUF","L","78","1005.1833333333","998","960","50.97","761","741","50.67","555","559","49.82","38","54","41.30","38.51","43.62","46.89","456","446","50.55","186","177","51.24","21","25","45.65","270","269","50.09","12","16","42.86","456","418","52.17","5","10","33.33","6.85","90.34","0.972","270","232","76","738","78.03","411","318","173","70.38"
"710","Cooper Marody","EDM","C","6","40.916666666667","42","40","51.22","36","24","60.00","24","16","60.00","0","0","-","2.59","1.28","66.88","18","19","48.65","12","6","66.67","0","0","-","6","13","31.58","0","0","-","21","16","56.76","0","0","-","0.00","100.00","1.000","14","7","5","31","73.68","19","14","9","67.86"
"273","Corban Knight","PHI","C","23","200.96666666667","146","225","39.35","108","157","40.75","86","104","45.26","4","9","30.77","5.72","9.12","38.54","68","93","42.24","27","35","43.55","2","6","25.00","41","58","41.41","1","1","50.00","57","111","33.93","1","2","33.33","4.65","91.35","0.960","21","55","34","156","38.18","36","67","62","36.73"
"42","Corey Perry","ANA","R","31","401.31666666667","348","391","47.09","266","285","48.28","182","193","48.53","8","21","27.59","14.39","17.4","45.27","174","170","50.58","73","70","51.05","4","12","25.00","101","100","50.25","4","3","57.14","144","178","44.72","0","6","0.00","4.40","89.12","0.935","68","97","31","319","68.69","116","134","95","54.98"
"358","Cory Conacher","T.B","C","1","8.4333333333333","7","4","63.64","6","2","75.00","4","1","80.00","0","0","-","0.37","0.05","87.74","4","0","100.00","3","0","100.00","0","0","-","1","0","100.00","0","0","-","3","4","42.86","0","0","-","0.00","100.00","1.000","1","1","3","7","25.00","1","3","3","25.00"
"265","Craig Smith","NSH","R","76","958.53333333333","988","875","53.03","736","626","54.04","532","451","54.12","43","31","58.11","36.6","35.96","50.44","435","416","51.12","151","176","46.18","21","19","52.50","284","240","54.20","13","7","65.00","455","370","55.15","9","4","69.23","8.08","93.13","1.012","270","225","143","711","65.38","402","310","278","59.12"
"588","Curtis Lazar","CGY","C","1","4.8","5","4","55.56","4","3","57.14","4","1","80.00","0","1","0.00","0.14","0.2","40.86","2","3","40.00","0","1","0.00","0","1","0.00","2","2","50.00","0","0","-","3","1","75.00","0","0","-","0.00","0.00","0.000","3","1","1","4","75.00","4","1","1","80.00"
"596","Dakota Mermis","ARI","D","1","11.333333333333","7","5","58.33","5","4","55.56","5","2","71.43","1","0","100.00","0.48","0.15","75.57","4","1","80.00","4","1","80.00","1","0","100.00","0","0","-","0","0","-","2","2","50.00","0","0","-","20.00","100.00","1.200","0","1","0","16","-","1","1","2","33.33"
