"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"850","Aaron Ekblad","FLA","D","78","1411.1833333333","12","15","6","9","27","39.13","143","8.39","6.37","242","186","66","18","5","11","37","17","16","1","0","6","37","20","81","116","54","0","0","-"
"390","Aaron Ness","WSH","D","8","97.75","0","2","0","2","2","33.33","8","0.00","0.4","18","13","3","0","0","0","2","1","1","0","0","1","2","0","4","9","7","0","0","-"
"647","Adam Clendening","EDM, PIT","D","29","405.33333333333","1","6","1","5","7","36.84","41","2.44","1.44","76","56","13","1","1","0","20","10","10","0","0","4","18","5","19","55","33","0","0","-"
"205","Adam Cracknell","EDM, VAN","R","52","595.98333333333","5","5","4","1","10","76.92","67","7.46","5.71","119","91","56","27","4","6","18","9","9","0","0","10","13","23","123","60","25","146","217","40.22"
"401","Adam Henrique","N.J","C","80","1164.5666666667","21","14","3","11","35","63.64","113","18.58","12.94","183","149","121","61","7","11","21","9","8","1","0","11","20","27","57","68","40","465","579","44.54"
"667","Adam Larsson","N.J","D","82","1557.5333333333","3","14","6","8","17","35.42","63","4.76","3.57","151","100","37","5","2","11","55","22","20","1","1","6","21","19","149","157","112","0","0","-"
"628","Adam Lowry","WPG","C","74","867.06666666667","7","10","6","4","17","62.96","67","10.45","7.45","114","87","71","39","4","10","43","15","13","1","1","12","15","24","175","60","36","314","359","46.66"
"229","Adam McQuaid","BOS","D","64","995.35","1","8","3","5","9","26.47","42","2.38","1.21","104","59","19","0","1","2","63","27","24","3","0","12","27","7","129","88","91","0","0","-"
"199","Adam Pardy","EDM, WPG","D","23","309.48333333333","0","3","3","0","3","37.50","21","0.00","1.15","42","31","12","5","2","1","10","5","5","0","0","4","12","4","26","37","23","0","0","-"
"743","Adam Pelech","NYI","D","9","136.5","0","2","2","0","2","40.00","6","0.00","0.15","16","8","1","0","0","0","0","0","0","0","0","0","7","0","15","23","12","0","0","-"
"636","Alan Quine","NYI","C","2","28.533333333333","0","0","0","0","0","-","4","0.00","0.51","11","9","10","2","0","0","0","0","0","0","0","0","2","1","3","0","1","11","5","68.75"
"354","Alec Martinez","L.A","D","78","1319.4","6","11","7","4","17","29.82","84","7.14","4.31","227","140","62","12","2","15","32","16","16","0","0","7","45","4","140","131","142","0","0","-"
"808","Aleksander Barkov","FLA","C","66","976.08333333333","18","23","13","10","41","70.69","127","14.17","11.57","189","160","134","70","8","7","6","3","3","0","0","17","21","38","40","74","30","452","467","49.18"
"67","Ales Hemsky","DAL","R","75","861.33333333333","12","22","15","7","34","73.91","135","8.89","11.05","232","170","140","55","14","13","20","10","10","0","0","10","26","22","25","88","26","1","2","33.33"
"258","Alex Biega","VAN","D","51","788.93333333333","0","7","3","4","7","25.93","61","0.00","1.94","114","75","33","6","2","3","18","9","9","0","0","6","18","8","117","94","37","0","0","-"
"443","Alex Chiasson","OTT","R","77","848.58333333333","5","6","5","1","11","37.93","76","6.58","6.9","125","106","66","44","8","4","32","13","11","2","0","6","12","23","98","126","26","3","1","75.00"
"577","Alex Friesen","VAN","C","1","11.716666666667","0","0","0","0","0","-","1","0.00","0.06","2","1","2","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0.00"
"708","Alex Galchenyuk","MTL","C","82","1118.3333333333","21","19","11","8","40","68.97","160","13.13","15.16","277","217","160","78","7","17","14","6","6","0","0","17","32","29","61","110","36","316","344","47.88"
"184","Alex Goligoski","DAL","D","82","1602.3833333333","4","27","12","15","31","32.98","108","3.70","4.4","255","158","57","12","3","9","32","16","16","0","0","10","62","12","88","82","130","0","0","-"
"314","Alex Grant","ARI","D","5","59.633333333333","0","0","0","0","0","0.00","3","0.00","0.26","9","4","6","2","0","1","7","2","1","1","0","1","0","1","7","7","2","0","0","-"
"649","Alex Khokhlachev","BOS","C","5","51.233333333333","0","0","0","0","0","-","4","0.00","0.23","10","6","4","1","0","1","0","0","0","0","0","1","1","0","2","5","1","0","2","0.00"
"308","Alex Killorn","T.B","L","81","1135.9666666667","11","22","16","6","33","55.93","118","9.32","11.59","229","172","139","56","3","11","30","15","15","0","0","19","34","28","70","112","22","23","43","34.85"
"167","Alex Ovechkin","WSH","L","79","1264.8833333333","31","16","3","13","47","67.14","255","12.16","20.64","502","348","243","85","24","25","41","19","18","1","0","21","38","19","220","76","34","0","0","-"
"535","Alex Petrovic","FLA","D","66","990.21666666667","2","14","8","6","16","33.33","53","3.77","1.97","114","78","12","2","0","5","55","20","15","5","0","10","21","8","148","116","65","0","0","-"
"370","Alex Pietrangelo","STL","D","73","1519.7333333333","6","25","17","8","31","49.21","152","3.95","7.17","271","198","87","19","5","13","10","5","5","0","0","12","31","31","41","133","107","0","0","-"
"23","Alex Tanguay","ARI, COL","L","70","909.95","7","18","13","5","25","56.82","54","12.96","5.65","96","76","56","30","1","4","28","14","14","0","0","10","11","25","20","33","34","1","2","33.33"
"557","Alexander Burmistrov","WPG","C","81","1071","7","12","5","7","19","63.33","92","7.61","9.04","186","139","102","41","7","13","28","14","14","0","0","20","41","30","116","84","24","164","257","38.95"
"189","Alexander Edler","VAN","D","52","968.95","3","8","2","6","11","28.21","80","3.75","2.52","167","124","30","1","3","2","42","20","20","0","0","5","34","14","68","103","81","0","0","-"
"96","Alexander Semin","MTL","R","15","153.78333333333","1","3","1","2","4","57.14","17","5.88","1.15","38","27","15","2","1","1","10","5","5","0","0","2","7","5","6","20","4","0","0","-"
"110","Alexander Steen","STL","L","67","1046.7333333333","14","16","8","8","30","65.22","125","11.20","10.42","207","162","112","38","6","11","34","17","17","0","0","11","15","32","44","93","27","122","133","47.84"
"819","Alexander Wennberg","CBJ","C","69","896.25","6","21","15","6","27","62.79","65","9.23","8.64","123","98","81","51","3","13","2","1","1","0","0","17","18","40","31","49","37","340","453","42.88"
"116","Alexandre Burrows","VAN","L","79","909.3","6","9","4","5","15","71.43","105","5.71","9.26","175","144","99","43","7","11","20","10","10","0","0","15","11","25","73","68","25","2","3","40.00"
"638","Alexandre Grenier","VAN","R","6","68.85","0","0","0","0","0","0.00","9","0.00","0.91","13","12","7","5","0","2","2","1","1","0","0","0","3","3","5","5","3","1","1","50.00"
"188","Alexei Emelin","MTL","D","72","1299.6","0","12","3","9","12","29.27","67","0.00","2.51","189","108","40","4","1","10","46","20","18","2","0","9","65","12","240","176","96","0","0","-"
"606","Alexey Marchenko","DET","D","66","970.36666666667","2","8","4","4","10","30.30","40","5.00","2.06","107","68","27","2","2","5","8","4","4","0","0","9","26","6","38","88","68","0","0","-"
"500","Anders Lee","NYI","L","80","963.68333333333","7","15","9","6","22","64.71","141","4.96","12.78","225","189","146","91","5","11","36","15","13","2","0","2","19","31","155","130","31","1","5","16.67"
"117","Andre Benoit","STL","D","2","26.116666666667","0","0","0","0","0","0.00","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","0","0","-"
"791","Andre Burakovsky","WSH","L","79","965.63333333333","17","16","6","10","33","71.74","117","14.53","10.61","226","164","124","53","13","15","10","5","5","0","0","9","26","34","37","91","24","12","13","48.00"
"756","Andreas Athanasiou","DET","C","37","314.16666666667","8","5","2","3","13","86.67","52","15.38","4.61","82","70","53","32","2","5","5","1","0","1","0","15","5","10","16","27","7","53","75","41.41"
"885","Andreas Martinsen","COL","L","55","603.81666666667","4","7","4","3","11","57.89","50","8.00","3.92","88","73","37","16","2","6","47","15","11","3","1","12","5","11","155","70","27","1","3","25.00"
"33","Andrei Markov","MTL","D","82","1483.7166666667","1","26","18","8","27","40.30","78","1.28","3.87","220","124","51","8","3","10","34","13","12","0","1","8","77","28","47","82","123","0","0","-"
"490","Andrej Nestrasil","CAR","C","55","718.31666666667","7","14","9","5","21","67.74","93","7.53","9.64","177","131","85","37","4","20","6","3","3","0","0","5","15","29","27","67","13","7","14","33.33"
"187","Andrej Sekera","EDM","D","81","1446.45","4","11","6","5","15","28.85","109","3.67","4.63","266","150","73","17","5","16","12","6","6","0","0","7","67","29","56","177","136","0","0","-"
"770","Andrej Sustr","T.B","D","77","1149.85","4","17","5","12","21","42.00","65","6.15","3.01","139","97","34","7","4","7","28","14","14","0","0","3","31","14","25","117","57","0","0","-"
"508","Andrew Agozzino","COL","L","9","74.783333333333","0","1","0","1","1","100.00","3","0.00","0.29","11","5","4","3","1","0","0","0","0","0","0","1","1","0","8","5","4","23","21","52.27"
"285","Andrew Bodnarchuk","CBJ, COL","D","37","444.8","0","4","3","1","4","23.53","9","0.00","0.34","33","14","7","2","0","3","12","6","6","0","0","3","6","2","43","53","26","0","0","-"
"400","Andrew Campbell","TOR","D","6","67.1","0","1","0","1","1","50.00","1","0.00","0.15","3","3","1","0","1","0","2","1","1","0","0","1","1","1","5","11","9","0","0","-"
"222","Andrew Cogliano","ANA","L","82","1022.3666666667","7","22","11","11","29","74.36","119","5.88","9.87","206","161","108","49","3","13","28","13","13","0","0","9","33","21","121","60","21","6","9","40.00"
"789","Andrew Copp","WPG","C","77","551.53333333333","7","6","4","2","13","68.42","52","13.46","4.64","83","63","52","30","0","3","2","1","1","0","0","6","14","8","84","35","12","201","224","47.29"
"251","Andrew Desjardins","CHI","L","77","885.56666666667","8","5","4","1","13","68.42","91","8.79","10.37","172","122","88","45","10","12","18","9","9","0","0","11","12","20","98","130","30","33","32","50.77"
"17","Andrew Ference","EDM","D","6","71.116666666667","0","0","0","0","0","0.00","4","0.00","0.11","11","6","4","0","0","0","6","3","3","0","0","0","2","0","9","7","4","0","0","-"
"169","Andrew Ladd","CHI, WPG","L","78","1117.95","14","17","7","10","31","68.89","138","10.14","12.36","270","190","142","51","10","14","24","12","12","0","0","13","28","22","143","76","33","7","2","77.78"
"295","Andrew MacDonald","PHI","D","28","490.95","1","5","3","2","6","21.43","18","5.56","0.85","54","34","11","2","1","4","2","1","1","0","0","3","19","4","12","38","67","0","0","-"
"776","Andrew Miller","EDM","C","6","53.616666666667","0","0","0","0","0","0.00","3","0.00","0.5","4","4","4","2","0","0","0","0","0","0","0","1","0","1","4","4","0","13","16","44.83"
"623","Andrew Shaw","CHI","C","78","991.7","9","16","7","9","25","64.10","136","6.62","14.08","250","190","132","72","6","8","45","21","20","1","0","21","21","20","144","178","21","138","160","46.31"
"626","Andrey Pedan","VAN","D","13","136.16666666667","0","0","0","0","0","0.00","11","0.00","0.32","27","17","6","0","0","0","18","6","4","2","0","1","5","0","40","19","7","0","0","-"
"634","Andy Andreoff","L.A","L","60","519.75","8","2","2","0","10","66.67","45","17.78","4.61","87","65","48","28","7","6","40","10","5","4","1","12","12","12","81","51","11","132","130","50.38"
"255","Andy Greene","N.J","D","82","1567.65","3","8","4","4","11","22.92","59","5.08","4.03","140","99","40","5","2","6","22","11","11","0","0","7","26","22","59","108","115","0","0","-"
"583","Anthony Bitetto","NSH","D","28","336.16666666667","1","5","1","4","6","54.55","19","5.26","0.88","41","30","5","3","0","2","17","7","6","1","0","4","8","2","62","21","41","0","0","-"
"782","Anthony Duclair","ARI","L","81","935.15","12","20","11","9","32","64.00","69","17.39","7.78","127","104","90","43","1","8","35","16","15","1","0","22","16","22","23","80","27","0","1","0.00"
"825","Anthony Mantha","DET","R","10","97.5","0","1","0","1","1","25.00","16","0.00","1.25","25","22","14","7","0","0","2","1","1","0","0","1","2","4","4","6","3","0","0","-"
"330","Anthony Peluso","WPG","R","35","221.95","1","4","1","3","5","62.50","16","6.25","1.39","33","26","17","8","2","3","25","11","10","1","0","5","6","3","81","37","4","0","0","-"
"426","Antoine Roussel","DAL","L","80","967.78333333333","13","14","8","6","27","67.50","105","12.38","11.64","193","157","101","53","7","12","85","35","30","5","0","29","22","25","113","143","44","12","17","41.38"
"55","Antoine Vermette","ARI","C","76","968.48333333333","10","11","6","5","21","52.50","95","10.53","9.54","147","120","76","45","6","10","77","29","26","1","2","10","22","21","54","57","52","555","462","54.57"
"445","Anton Lander","EDM","C","61","568.48333333333","1","2","1","1","3","30.00","43","2.33","3.07","78","56","36","12","4","2","12","6","6","0","0","15","14","17","56","26","12","285","234","54.91"
"784","Anton Slepyshev","EDM","L","11","93.366666666667","0","1","1","0","1","50.00","5","0.00","0.65","16","9","8","3","1","0","2","1","1","0","0","2","2","2","13","7","1","1","0","100.00"
"248","Anton Stralman","T.B","D","73","1247.9833333333","8","14","5","9","22","44.00","108","7.41","6.8","208","153","60","15","7","9","14","7","7","0","0","4","24","23","84","98","60","0","0","-"
"217","Anze Kopitar","L.A","C","81","1308.4166666667","19","34","20","14","53","68.83","122","15.57","12.53","223","172","150","80","10","10","12","6","6","0","0","24","31","35","75","108","56","702","631","52.66"
"292","Artem Anisimov","CHI","C","77","1114.2333333333","12","16","8","8","28","50.91","96","12.50","10.98","178","128","111","60","5","8","10","5","5","0","0","7","13","21","44","89","28","397","475","45.53"
"884","Artemi Panarin","CHI","L","80","1252.1333333333","22","31","16","15","53","75.71","153","14.38","13.65","274","203","150","48","7","9","30","14","14","0","0","16","32","28","43","110","14","0","0","-"
"546","Austin Watson","NSH","L","57","524","3","7","4","3","10","55.56","54","5.56","4.1","91","70","45","25","3","4","28","7","4","2","1","2","9","9","74","53","41","6","6","50.00"
"695","Barclay Goodrow","S.J","R","14","130.2","0","2","1","1","2","50.00","7","0.00","0.59","12","12","6","3","0","1","6","3","3","0","0","3","4","3","8","17","3","4","0","100.00"
"37","Barret Jackman","NSH","D","73","947.25","1","4","1","3","5","17.24","64","1.56","2.16","129","92","23","3","2","9","69","23","17","5","1","5","32","8","95","94","77","0","0","-"
"541","Beau Bennett","PIT","R","33","342.28333333333","5","4","1","3","9","60.00","44","11.36","3.82","79","57","42","12","4","6","10","5","5","0","0","1","7","5","62","47","6","2","3","40.00"
"496","Ben Chiarot","WPG","D","70","954.35","1","9","2","7","10","31.25","75","1.33","2.76","164","114","35","8","2","4","27","12","11","1","0","9","32","14","126","160","87","0","0","-"
"790","Ben Harpur","OTT","D","5","66.833333333333","0","1","1","0","1","33.33","3","0.00","0.09","4","4","0","0","0","0","2","1","1","0","0","0","2","0","9","9","7","0","0","-"
"766","Ben Hutton","VAN","D","75","1251.35","1","17","11","6","18","48.65","78","1.28","3.05","179","109","44","10","2","5","12","6","6","0","0","14","46","25","39","102","90","0","0","-"
"305","Ben Lovejoy","PIT","D","66","1076.15","4","5","1","4","9","19.57","87","4.60","2.97","169","125","24","4","5","11","26","13","13","0","0","6","15","18","142","167","78","0","0","-"
"418","Ben Smith","S.J, TOR","R","22","227.58333333333","2","4","2","2","6","60.00","17","11.76","1.87","34","26","20","7","3","1","0","0","0","0","0","0","2","7","17","37","12","67","61","52.34"
"593","Ben Street","COL","C","7","51.416666666667","0","0","0","0","0","0.00","8","0.00","0.54","10","9","6","2","0","0","4","2","2","0","0","1","2","0","6","8","4","26","21","55.32"
"215","Benoit Pouliot","EDM","L","55","728.16666666667","8","18","11","7","26","78.79","74","10.81","6.73","125","104","76","28","2","8","30","15","15","0","0","12","24","27","35","34","24","20","27","42.55"
"180","Blake Comeau","COL","L","81","1124.5333333333","8","18","9","9","26","68.42","120","6.67","9.25","215","155","80","32","3","14","48","20","19","0","1","13","21","27","157","82","30","177","185","48.90"
"621","Blake Pietila","N.J","L","7","74.583333333333","1","1","1","0","2","100.00","10","10.00","0.59","14","10","5","3","0","1","2","1","1","0","0","2","0","0","19","13","2","0","0","-"
"170","Blake Wheeler","WPG","R","82","1255.15","21","36","28","8","57","80.28","208","10.10","16.95","364","290","180","71","11","20","30","15","15","0","0","27","39","31","85","85","51","9","16","36.00"
"815","Bo Horvat","VAN","C","82","1071.95","12","16","7","9","28","66.67","119","10.08","10.59","195","153","137","69","7","5","10","5","5","0","0","14","12","22","58","62","38","584","524","52.71"
"697","Bobby Farnham","N.J, PIT","R","53","487.31666666667","8","2","1","1","10","83.33","50","16.00","4.41","86","73","52","23","3","2","51","16","12","3","1","22","7","11","93","79","19","2","2","50.00"
"213","Bobby Ryan","OTT","R","81","1156.0833333333","16","24","18","6","40","70.18","147","10.88","13.91","262","197","146","66","9","24","26","12","12","0","0","24","37","50","98","98","24","3","8","27.27"
"648","Boone Jenner","CBJ","C","82","1157.3833333333","20","14","9","5","34","73.91","177","11.30","18.71","277","221","163","87","7","29","51","20","18","1","1","18","20","36","210","77","70","126","107","54.08"
"844","Borna Rendulic","COL","R","3","22.583333333333","0","0","0","0","0","-","1","0.00","0.08","3","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","3","0.00"
"100","Boyd Gordon","ARI","C","65","606.91666666667","1","2","1","1","3","37.50","50","2.00","4.1","77","65","45","28","3","3","10","5","5","0","0","4","10","7","19","55","35","379","260","59.31"
"254","Bracken Kearns","NYI","C","2","27.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","5","2","1","5","4","55.56"
"49","Brad Boyes","TOR","R","60","573.56666666667","6","13","7","6","19","76.00","59","10.17","6.86","115","85","65","34","10","13","8","4","4","0","0","6","14","22","19","57","15","6","5","54.55"
"699","Brad Hunt","EDM","D","7","81.35","0","0","0","0","0","0.00","10","0.00","0.22","16","11","2","0","0","0","2","1","1","0","0","0","5","2","7","3","6","0","0","-"
"335","Brad Malone","CAR","C","57","476.41666666667","2","4","3","1","6","50.00","30","6.67","3.49","72","52","38","11","3","2","51","18","13","5","0","7","16","2","117","65","8","32","11","74.42"
"259","Brad Marchand","BOS","L","77","1162.7833333333","25","20","12","8","45","71.43","210","11.90","14.54","332","268","177","63","16","17","73","27","24","1","2","21","53","35","57","101","23","6","14","30.00"
"27","Brad Richards","DET","C","68","826.01666666667","6","8","5","3","14","51.85","117","5.13","7.41","207","154","87","24","10","1","6","3","3","0","0","2","18","14","16","34","12","105","116","47.51"
"152","Brad Richardson","ARI","C, R","82","1118.7166666667","11","20","12","8","31","67.39","111","9.91","10.47","195","145","118","54","2","23","33","14","13","1","0","16","15","24","56","83","46","468","399","53.98"
"22","Brad Stuart","COL","D","6","78.883333333333","0","0","0","0","0","0.00","0","-","0.06","4","3","1","0","0","0","0","0","0","0","0","0","3","0","9","7","7","0","0","-"
"716","Brady Skjei","NYR","D","7","104.76666666667","0","0","0","0","0","0.00","5","0.00","0.26","16","8","4","0","0","2","4","2","2","0","0","0","3","2","10","7","8","0","0","-"
"513","Brandon Bollig","CGY","L","54","497.26666666667","2","2","0","2","4","40.00","56","3.57","2.78","95","79","34","8","8","2","78","22","14","6","2","1","8","11","117","49","25","2","1","66.67"
"584","Brandon Davidson","EDM","D","51","820.73333333333","2","6","2","4","8","25.81","55","3.64","2.47","153","93","28","5","3","11","18","9","9","0","0","2","37","15","70","119","67","0","0","-"
"183","Brandon Dubinsky","CBJ","C","75","1093.6666666667","12","26","17","9","38","74.51","124","9.68","14.24","229","162","147","80","13","18","51","21","18","3","0","20","21","36","225","63","38","595","560","51.52"
"539","Brandon Gormley","COL","D","26","307.56666666667","0","1","0","1","1","7.69","11","0.00","0.43","32","21","6","0","0","0","8","4","4","0","0","1","12","5","18","30","18","0","0","-"
"506","Brandon Manning","PHI","D","56","842.83333333333","1","6","2","4","7","31.82","63","1.59","2.67","143","91","41","7","3","14","53","18","14","3","1","20","17","7","85","75","48","0","1","0.00"
"427","Brandon Mashinter","CHI","L","41","306.05","4","1","0","1","5","83.33","25","16.00","2.28","40","32","23","13","3","4","11","4","3","1","0","5","7","6","62","39","3","0","0","-"
"473","Brandon Pirri","ANA, FLA","R","61","751.38333333333","10","8","5","3","18","72.00","100","10.00","7.56","198","142","92","31","7","6","20","10","10","0","0","14","23","20","63","62","12","47","67","41.23"
"186","Brandon Prust","VAN","L","35","420.51666666667","1","6","4","2","7","87.50","17","5.88","2.04","33","26","22","17","3","4","24","5","2","2","1","7","14","4","40","22","14","6","5","54.55"
"652","Brandon Saad","CBJ","L","78","1129.9833333333","25","19","10","9","44","77.19","192","13.02","20.26","332","257","202","106","16","23","12","6","6","0","0","19","21","28","40","47","23","15","14","51.72"
"337","Brandon Sutter","VAN","C","20","270.85","3","4","0","4","7","63.64","32","9.38","2.32","50","42","30","14","1","2","2","1","1","0","0","4","5","3","11","18","9","108","91","54.27"
"898","Brandon Tanev","WPG","L","3","32.666666666667","0","0","0","0","0","-","4","0.00","0.26","11","6","6","2","0","1","2","1","1","0","0","0","0","0","7","6","2","0","0","-"
"465","Brayden McNabb","L.A","D","81","1360.3333333333","2","10","5","5","12","24.49","88","2.27","3.6","222","141","42","6","3","17","72","30","26","4","0","14","46","16","185","150","73","0","0","-"
"450","Brayden Schenn","PHI","C","80","1068.2333333333","15","22","13","9","37","77.08","126","11.90","12.64","233","172","134","61","5","11","10","5","5","0","0","19","29","29","182","95","30","47","55","46.08"
"123","Braydon Coburn","T.B","D","80","1150.0166666667","1","8","3","5","9","18.37","90","1.11","3.67","186","134","36","6","2","5","31","14","13","1","0","5","25","14","100","118","62","0","0","-"
"580","Brendan Gallagher","MTL","R","53","719.58333333333","12","18","10","8","30","68.18","134","8.96","12.79","224","167","127","73","8","16","14","6","6","0","0","22","13","28","40","101","25","6","12","33.33"
"715","Brendan Gaunce","VAN","C","20","225.28333333333","1","0","0","0","1","50.00","30","3.33","3.19","48","39","34","13","5","4","2","1","1","0","0","0","5","6","32","16","3","40","52","43.48"
"735","Brendan Leipsic","TOR","L","6","73.266666666667","1","1","1","0","2","100.00","9","11.11","0.6","16","12","6","1","1","2","2","1","1","0","0","1","1","3","11","10","6","1","1","50.00"
"336","Brendan Smith","DET","D","63","998.96666666667","2","12","6","6","14","34.15","72","2.78","3.59","156","103","38","11","4","8","45","21","20","1","0","14","31","10","84","107","34","0","0","-"
"751","Brendan Woods","CAR","L","5","43.533333333333","0","0","0","0","0","-","5","0.00","0.15","5","5","1","0","0","0","7","2","1","1","0","0","1","1","3","6","0","0","1","0.00"
"507","Brenden Dillon","S.J","D","76","1182.7833333333","2","9","5","4","11","28.21","91","2.20","3.53","204","129","40","5","5","5","54","20","17","2","1","7","40","10","143","117","81","0","0","-"
"132","Brent Burns","S.J","D","82","1606.7333333333","19","24","15","9","43","58.90","256","7.42","10.3","548","365","113","26","10","23","43","20","19","1","0","15","85","41","82","80","115","1","0","100.00"
"412","Brent Regner","FLA","D","7","77.866666666667","0","0","0","0","0","-","7","0.00","0.21","10","8","2","0","1","0","4","2","2","0","0","0","1","0","4","7","7","0","0","-"
"127","Brent Seabrook","CHI","D","81","1471.4","8","16","8","8","24","40.00","115","6.96","4.76","253","159","42","3","4","13","26","13","13","0","0","3","73","15","113","162","137","0","0","-"
"537","Brett Bulmer","MIN","R","3","20.15","0","0","0","0","0","-","2","0.00","0.04","2","2","0","0","0","0","7","2","1","1","0","3","0","0","2","3","0","0","0","-"
"560","Brett Connolly","BOS","R","71","859.71666666667","7","13","8","5","20","48.78","86","8.14","9.29","152","121","94","40","6","11","16","8","8","0","0","10","20","11","136","68","36","8","13","38.10"
"757","Brett Kulak","CGY","D","8","97.933333333333","0","0","0","0","0","0.00","9","0.00","0.32","18","12","4","0","0","1","0","0","0","0","0","0","4","3","2","8","3","0","0","-"
"867","Brett Lernout","MTL","D","1","6.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"806","Brett Pesce","CAR","D","69","1149.95","3","8","2","6","11","35.48","72","4.17","2.97","151","109","30","8","4","9","16","8","8","0","0","7","21","40","28","118","68","0","1","0.00"
"653","Brett Ritchie","DAL","R","8","82.45","0","1","0","1","1","50.00","14","0.00","1.03","23","19","14","5","0","3","7","2","1","1","0","2","3","2","30","10","3","0","0","-"
"136","Brian Boyle","T.B","C","76","800.85","9","6","3","3","15","55.56","102","8.82","8.02","182","144","106","39","11","7","35","12","10","1","1","12","13","12","107","73","32","279","248","52.94"
"16","Brian Campbell","FLA","D","82","1473.4","5","17","8","9","22","28.95","77","6.49","3.77","148","108","34","4","1","11","26","13","13","0","0","10","37","20","22","145","68","0","0","-"
"475","Brian Dumoulin","PIT","D","79","1353.5166666667","0","16","8","8","16","28.57","97","0.00","4.58","197","132","60","10","3","12","14","7","7","0","0","8","33","28","74","197","58","1","0","100.00"
"703","Brian Flynn","MTL","C","56","560.91666666667","3","5","2","3","8","53.33","70","4.29","4.65","104","88","46","23","9","6","6","3","3","0","0","4","10","16","23","28","25","145","112","56.42"
"29","Brian Gionta","BUF","R","79","1129.6333333333","11","16","13","3","27","71.05","142","7.75","11.2","237","185","116","52","2","10","8","4","4","0","0","5","19","28","45","70","30","23","35","39.66"
"698","Brian O'Neill","N.J","R","22","211.15","0","2","1","1","2","50.00","14","0.00","1.35","24","18","14","5","0","1","8","4","4","0","0","3","3","4","33","29","9","2","3","40.00"
"290","Brian Strait","NYI","D","52","719","1","4","0","4","5","20.83","43","2.33","2.01","110","69","21","5","3","5","24","12","12","0","0","4","18","8","100","81","57","0","0","-"
"749","Brock McGinn","CAR","L","21","224.43333333333","3","1","0","1","4","66.67","25","12.00","2.22","35","32","21","8","0","2","10","5","5","0","0","3","4","4","27","22","5","0","1","0.00"
"534","Brock Nelson","NYI","C","81","1097.8166666667","23","12","6","6","35","74.47","138","16.67","12.96","257","182","162","65","10","9","24","12","12","0","0","17","21","42","59","89","50","172","176","49.43"
"592","Brody Sutter","CAR","C","8","71.733333333333","0","0","0","0","0","-","7","0.00","0.5","9","9","6","2","0","0","0","0","0","0","0","1","1","1","21","9","0","9","4","69.23"
"84","Brooks Laich","TOR, WSH","C","81","744.25","2","11","6","5","13","68.42","91","2.20","7.18","145","115","81","42","7","10","10","5","5","0","0","10","11","25","126","74","17","73","98","42.69"
"48","Brooks Orpik","WSH","D","41","719.25","3","7","2","5","10","23.81","29","10.34","1.03","79","43","17","4","3","4","22","11","11","0","0","2","22","7","115","67","91","0","0","-"
"179","Bryan Bickell","CHI","L","25","239.43333333333","0","2","1","1","2","40.00","21","0.00","2.08","44","32","21","13","3","4","2","1","1","0","0","3","7","4","58","51","10","2","0","100.00"
"365","Bryan Lerg","S.J","C","6","49.9","0","0","0","0","0","0.00","4","0.00","0.26","7","5","3","2","1","0","0","0","0","0","0","0","0","0","13","2","3","16","14","53.33"
"257","Bryan Little","WPG","C","57","832.33333333333","12","15","10","5","27","72.97","93","12.90","11.1","156","123","114","59","2","14","8","4","4","0","0","11","23","16","47","40","14","473","464","50.48"
"571","Bryan Rust","PIT","R","41","489.3","4","6","4","2","10","58.82","66","6.06","6.03","108","92","78","32","6","4","8","4","4","0","0","12","8","10","61","79","23","1","2","33.33"
"262","Bud Holloway","MTL","C","1","7.3166666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","1","0.00"
"771","Buddy Robinson","OTT","R","3","25.733333333333","1","1","0","1","2","66.67","5","20.00","0.31","7","5","4","2","0","0","4","2","2","0","0","0","1","0","11","2","1","0","1","0.00"
"495","Byron Froese","TOR","C","56","546.26666666667","2","3","3","0","5","35.71","52","3.85","4.93","100","78","53","24","1","4","14","7","7","0","0","5","7","16","46","71","12","227","243","48.30"
"275","Cal Clutterbuck","NYI","R","77","757.38333333333","13","7","3","4","20","62.50","68","19.12","5.34","135","96","71","22","8","5","20","10","10","0","0","16","17","12","272","106","25","0","2","0.00"
"243","Cal O'Reilly","BUF","C","20","183.31666666667","2","3","2","1","5","71.43","6","33.33","0.41","9","8","5","3","0","0","2","1","1","0","0","1","6","2","3","7","5","53","46","53.54"
