"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"864","Calle Rosen","TOR","D","4","64.783333333333","1","0","0","0","1","25.00","5","20.00","0.09","10","8","0","0","0","0","0","0","0","0","0","0","4","0","1","6","2","0","0","-"
"247","Calvin de Haan","CAR","D","74","1213.7166666667","1","13","7","6","14","30.43","96","1.04","4.76","275","168","68","11","5","27","18","9","9","0","0","8","47","55","164","107","87","0","1","0.00"
"219","Cam Atkinson","CBJ","R","80","1228.5666666667","28","22","10","12","50","64.94","208","13.46","20.31","361","305","204","90","12","22","12","6","6","0","0","8","41","36","23","26","22","23","49","31.94"
"318","Cam Fowler","ANA","D","59","1142.3333333333","4","12","5","7","16","40.00","63","6.35","2.99","151","87","50","10","6","8","14","7","7","0","0","4","34","20","31","61","79","0","0","-"
"203","Cameron Gaunce","T.B","D","2","29.116666666667","0","0","0","0","0","0.00","2","0.00","0.09","4","2","2","0","0","0","2","1","1","0","0","1","2","2","4","6","1","0","0","-"
"438","Cameron Schilling","WPG","D","4","43.95","0","1","0","1","1","50.00","2","0.00","0.04","6","4","0","0","0","0","0","0","0","0","0","0","3","0","3","9","5","0","0","-"
"564","Carl Dahlstrom","CHI","D","38","634.65","0","5","2","3","5","12.82","39","0.00","1.09","75","52","13","1","0","3","4","2","2","0","0","3","27","8","30","43","29","0","0","-"
"783","Carl Grundstrom","L.A","R","15","194.23333333333","5","0","0","0","5","71.43","17","29.41","3.44","44","37","30","22","2","3","6","3","3","0","0","2","3","8","36","20","3","0","0","-"
"162","Carl Gunnarsson","STL","D","25","355.23333333333","3","3","0","3","6","26.09","21","14.29","1.3","48","31","18","5","0","2","6","3","3","0","0","1","6","6","8","36","28","0","0","-"
"174","Carl Hagelin","L.A, PIT, WSH","L","58","737.83333333333","5","14","6","8","19","52.78","92","5.43","8.53","167","133","93","43","6","13","26","13","13","0","0","8","17","26","59","56","16","4","18","18.18"
"65","Carl Soderberg","COL","C","82","1086.1333333333","18","18","10","8","36","67.92","152","11.84","14.14","262","199","166","86","10","20","18","9","9","0","0","20","21","34","89","85","46","388","381","50.46"
"519","Carter Rowney","ANA","C, R","62","656.11666666667","6","13","8","5","19","90.48","48","12.50","6.82","83","68","49","31","3","9","10","5","5","0","0","5","23","17","171","93","26","149","150","49.83"
"267","Casey Cizikas","NYI","C","73","875.18333333333","18","12","9","3","30","73.17","102","17.65","10.66","159","129","103","59","8","8","22","11","11","0","0","10","30","34","127","90","49","414","426","49.29"
"840","Casey Mittelstadt","BUF","C","77","899.01666666667","9","6","5","1","15","46.88","85","10.59","7.25","144","114","99","35","2","7","10","5","5","0","0","16","37","31","30","45","16","198","307","39.21"
"770","Casey Nelson","BUF","D","38","540.5","1","5","2","3","6","28.57","36","2.78","1.1","82","53","14","1","2","1","8","4","4","0","0","2","18","5","39","44","32","0","0","-"
"498","Cedric Paquette","T.B","C","80","795.16666666667","11","4","3","1","15","45.45","81","13.58","8.25","134","110","105","47","2","5","43","20","19","1","0","16","11","15","267","108","42","360","303","54.30"
"520","Chad Ruhwedel","PIT","D","18","268.31666666667","1","1","0","1","2","33.33","21","4.76","0.56","45","29","4","0","0","1","4","2","2","0","0","1","10","7","35","37","14","0","0","-"
"473","Chandler Stephenson","WSH","C","64","661.03333333333","4","6","4","2","10","71.43","32","12.50","3.2","59","45","37","22","5","2","0","0","0","0","0","5","10","15","37","65","27","39","34","53.42"
"490","Charles Hudon","MTL","L","32","322.6","3","1","0","1","4","44.44","47","6.38","3.78","78","62","47","19","4","1","12","6","6","0","0","2","13","8","71","24","9","2","5","28.57"
"307","Charlie Coyle","BOS, MIN","C","81","1133.7","10","19","11","8","29","60.42","142","7.04","12.34","230","186","131","74","5","16","18","9","9","0","0","17","37","36","75","65","45","282","329","46.15"
"780","Charlie McAvoy","BOS","D","54","1042.1166666667","6","19","12","7","25","38.46","72","8.33","4.33","140","100","46","12","4","8","32","15","15","0","0","9","49","25","87","116","84","0","0","-"
"660","Chase De Leo","ANA","C","1","11.2","0","0","0","0","0","0.00","4","0.00","0.25","5","5","4","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"95","Chris Butler","STL","D","13","169.61666666667","1","1","1","0","2","28.57","10","10.00","0.38","31","20","5","0","0","2","0","0","0","0","0","1","4","3","15","14","16","0","0","-"
"251","Chris Kreider","NYR","L","79","1163.8166666667","21","19","7","12","40","58.82","161","13.04","16.17","264","221","162","93","16","14","39","18","17","1","0","6","43","29","153","72","49","26","39","40.00"
"27","Chris Kunitz","CHI","L","56","492.78333333333","5","5","3","2","10","66.67","41","12.20","4.4","83","57","49","24","5","4","13","5","4","1","0","4","18","13","84","54","15","1","5","16.67"
"16","Chris Thorburn","STL","R","1","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"480","Chris Tierney","OTT","C","81","1102.4","9","29","16","13","38","70.37","92","9.78","9.06","158","120","89","41","10","11","24","8","7","0","1","10","50","47","28","70","45","443","407","52.12"
"323","Chris Wagner","BOS","R","76","909.43333333333","12","7","4","3","19","57.58","127","9.45","13.05","206","169","130","60","10","13","25","11","10","1","0","9","19","18","241","119","32","40","43","48.19"
"266","Chris Wideman","EDM, FLA, OTT","D","25","272.41666666667","2","4","3","1","6","60.00","24","8.33","0.93","55","37","14","1","1","4","16","8","8","0","0","3","8","3","34","37","25","0","0","-"
"511","Christian Djoos","WSH","D","45","606.35","1","9","5","4","10","35.71","33","3.03","1.33","74","46","19","2","2","7","4","2","2","0","0","4","22","10","18","32","27","0","0","-"
"651","Christian Dvorak","ARI","C","20","258.5","1","5","4","1","6","60.00","20","5.00","3","31","26","22","14","1","3","2","1","1","0","0","1","13","11","15","28","7","115","91","55.83"
"707","Christian Fischer","ARI","R","71","815.01666666667","11","7","4","3","18","78.26","106","10.38","9.35","177","137","106","58","13","11","18","9","9","0","0","12","11","12","122","108","18","2","4","33.33"
"603","Christian Folin","MTL, PHI","D","45","657.85","0","6","1","5","6","16.22","46","0.00","2.12","112","74","20","5","1","8","20","10","10","0","0","6","19","3","124","107","66","1","0","100.00"
"756","Christian Jaros","OTT","D","61","821.41666666667","1","7","3","4","8","30.77","63","1.59","2.17","115","82","22","4","3","7","22","11","11","0","0","7","40","15","110","112","76","0","0","-"
"753","Christian Wolanin","OTT","D","30","459.36666666667","4","5","2","3","9","30.00","35","11.43","1.36","66","41","22","4","0","2","6","3","3","0","0","0","23","13","11","29","29","0","0","-"
"662","Christoffer Ehn","DET","C","60","589.65","2","6","2","4","8","61.54","46","4.35","3.47","88","62","41","14","5","5","6","3","3","0","0","8","15","6","68","76","36","80","86","48.19"
"292","Christopher Tanev","VAN","D","55","924.63333333333","2","10","6","4","12","31.58","40","5.00","1.14","86","58","15","2","4","4","18","9","9","0","0","2","25","14","29","108","87","0","0","-"
"668","Clark Bishop","CAR","C","20","182.11666666667","1","2","2","0","3","37.50","15","6.67","1.4","36","23","21","8","1","1","6","3","3","0","0","3","5","5","39","31","5","65","72","47.45"
"119","Claude Giroux","PHI","C","82","1328.4833333333","19","42","29","13","61","70.11","164","11.59","11.06","305","225","144","48","4","12","18","9","9","0","0","12","42","39","25","45","15","443","343","56.36"
"786","Clayton Keller","ARI","C","82","1192.7833333333","13","15","10","5","28","60.87","150","8.67","12.07","252","204","132","47","9","24","24","11","11","0","0","30","27","39","11","102","19","25","51","32.89"
"459","Cody Ceci","OTT","D","74","1448.6666666667","7","18","13","5","25","37.88","118","5.93","4.86","261","169","71","16","6","22","14","7","7","0","0","2","55","16","108","127","115","0","0","-"
"270","Cody Eakin","VGK","C","78","1008.0833333333","18","16","12","4","34","65.38","99","18.18","11.53","171","134","101","40","9","12","16","8","8","0","0","12","28","40","82","96","28","419","402","51.04"
"199","Cody Goloubef","OTT","D","5","52.733333333333","0","0","0","0","0","0.00","3","0.00","0.1","6","4","0","0","0","1","2","1","1","0","0","0","2","0","13","4","5","0","0","-"
"76","Cody McLeod","NSH, NYR","L","38","246.21666666667","1","0","0","0","1","25.00","22","4.55","2.01","35","29","23","13","1","5","36","12","8","4","0","7","1","5","112","12","10","0","1","0.00"
"595","Colby Cave","BOS, EDM","C","53","577.3","3","5","2","3","8","53.33","55","5.45","5.73","94","74","70","38","4","6","14","7","7","0","0","0","10","20","72","47","16","181","176","50.70"
"360","Colin Blackwell","NSH","C","6","57.883333333333","0","0","0","0","0","-","5","0.00","0.63","12","9","9","2","1","1","2","1","1","0","0","1","3","2","10","12","3","13","15","46.43"
"431","Colin Miller","VGK","D","65","1084.65","2","14","6","8","16","36.36","101","1.98","3.37","242","142","31","5","3","18","32","16","16","0","0","13","35","18","120","101","60","0","0","-"
"690","Colin White","OTT","C","71","983.08333333333","9","24","12","12","33","76.74","93","9.68","10.38","181","142","115","63","7","16","14","7","7","0","0","21","35","20","21","68","34","324","376","46.29"
"188","Colin Wilson","COL","C","65","745.96666666667","7","13","2","11","20","68.97","78","8.97","6.81","136","110","82","35","3","5","8","4","4","0","0","12","8","16","50","59","31","20","28","41.67"
"469","Colton Parayko","STL","D","80","1602.95","6","13","4","9","19","26.76","147","4.08","5.15","303","218","48","6","5","13","10","5","5","0","0","8","39","28","119","129","141","0","0","-"
"160","Colton Sceviour","FLA","C","59","601.78333333333","5","9","8","1","14","58.33","96","5.21","8.01","149","125","79","38","7","12","0","0","0","0","0","6","20","12","84","58","46","37","59","38.54"
"485","Colton Sissons","NSH","C","75","967.45","14","13","7","6","27","55.10","92","15.22","11.85","168","134","115","53","9","6","16","8","8","0","0","4","20","27","104","80","47","324","267","54.82"
"750","Colton White","N.J","D","3","41.583333333333","0","0","0","0","0","0.00","0","-","0.01","5","2","1","1","0","1","2","1","1","0","0","0","1","0","2","7","2","0","0","-"
"304","Connor Brickley","NYR","L","14","125.68333333333","1","3","2","1","4","80.00","18","5.56","1.75","23","23","16","11","1","2","2","1","1","0","0","2","5","3","35","21","6","0","7","0.00"
"507","Connor Brown","TOR","R","82","950.36666666667","8","17","12","5","25","65.79","79","10.13","8.84","152","126","97","50","7","8","16","8","8","0","0","6","16","23","34","94","30","13","17","43.33"
"489","Connor Carrick","DAL, N.J","D","34","528.1","2","8","4","4","10","58.82","41","4.88","2.45","80","57","27","9","0","6","19","8","7","1","0","3","15","13","25","47","32","0","0","-"
"530","Connor Clifton","BOS","D","19","323.31666666667","0","1","0","1","1","9.09","22","0.00","0.72","51","28","7","1","0","5","13","5","4","1","0","5","9","10","38","56","12","0","0","-"
"692","Connor McDavid","EDM","C","78","1464.8","31","50","36","14","81","83.51","175","17.71","21.57","312","241","221","97","7","15","16","8","8","0","0","33","73","93","35","95","29","405","460","46.82"
"424","Connor Murphy","CHI","D","52","903.1","5","8","2","6","13","27.66","83","6.02","2.64","154","101","37","7","4","4","30","15","15","0","0","14","38","10","114","97","72","0","0","-"
"754","Conor Garland","ARI","R","47","487.66666666667","9","3","0","3","12","75.00","94","9.57","5.76","144","122","69","25","5","7","12","6","6","0","0","6","9","23","29","68","17","9","5","64.29"
"600","Conor Sheary","BUF","L","78","1005.1833333333","10","18","8","10","28","73.68","131","7.63","11.29","218","176","126","59","9","11","12","6","6","0","0","10","27","34","28","68","27","14","14","50.00"
"710","Cooper Marody","EDM","C","6","40.916666666667","0","0","0","0","0","-","6","0.00","0.53","13","11","7","2","0","1","0","0","0","0","0","0","0","5","0","5","0","9","16","36.00"
"273","Corban Knight","PHI","C","23","200.96666666667","1","3","1","2","4","100.00","14","7.14","1.17","23","18","16","9","0","1","0","0","0","0","0","0","1","4","9","14","12","60","51","54.05"
"42","Corey Perry","ANA","R","31","401.31666666667","4","2","2","0","6","75.00","50","8.00","4.51","92","71","59","24","2","4","18","9","9","0","0","8","11","11","20","32","14","0","2","0.00"
"358","Cory Conacher","T.B","C","1","8.4333333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"265","Craig Smith","NSH","R","76","958.53333333333","17","13","9","4","30","69.77","168","10.12","14.09","272","224","144","68","15","17","14","7","7","0","0","16","31","42","73","95","33","21","28","42.86"
"588","Curtis Lazar","CGY","C","1","4.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","1","75.00"
"596","Dakota Mermis","ARI","D","1","11.333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"211","Dale Weise","MTL, PHI","R","51","529.16666666667","4","6","3","3","10","71.43","55","7.27","5.4","91","76","63","30","2","7","17","7","6","1","0","5","8","7","84","55","16","5","6","45.45"
"225","Dalton Prout","CGY","D","20","237.91666666667","1","1","1","0","2","18.18","14","7.14","0.54","42","26","9","1","1","0","8","4","4","0","0","2","9","3","32","12","17","0","0","-"
"483","Damon Severson","N.J","D","82","1483.0333333333","8","18","12","6","26","41.94","94","8.51","4.85","174","125","53","9","3","11","44","18","17","0","1","8","49","23","77","73","72","0","0","-"
"102","Dan Girardi","T.B","D","62","959.88333333333","4","11","1","10","15","29.41","74","5.41","3.83","130","95","36","9","3","11","12","6","6","0","0","2","22","5","142","79","86","0","0","-"
"15","Dan Hamhuis","NSH","D","57","817.13333333333","0","5","1","4","5","19.23","38","0.00","1.46","81","48","18","3","1","7","24","12","12","0","0","7","34","10","36","68","52","0","0","-"
"683","Danick Martel","T.B","L","9","90.083333333333","0","2","2","0","2","50.00","16","0.00","1.07","26","22","14","6","0","2","6","3","3","0","0","1","1","3","12","11","1","1","1","50.00"
"876","Daniel Brickley","L.A","D","4","49.516666666667","0","1","1","0","1","50.00","2","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","2","0","5","9","3","0","0","-"
"606","Daniel Carr","VGK","L","6","58.116666666667","1","0","0","0","1","50.00","11","9.09","0.9","18","14","11","5","0","1","0","0","0","0","0","2","2","3","9","12","3","0","0","-"
"723","Daniel Sprong","ANA, PIT","R","63","672.33333333333","12","6","5","1","18","78.26","103","11.65","8.34","193","150","84","25","6","7","8","4","4","0","0","8","26","18","32","50","14","4","9","30.77"
"517","Danny DeKeyser","DET","D","52","998.98333333333","5","15","12","3","20","40.00","57","8.77","2.94","129","84","39","8","2","4","35","16","15","1","0","8","28","10","73","90","81","0","0","-"
"501","Danny O'Regan","BUF","C","1","11.05","0","0","0","0","0","-","2","0.00","0.31","3","3","3","2","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"797","Dante Fabbro","NSH","D","4","50.066666666667","1","0","0","0","1","100.00","5","20.00","0.08","7","5","1","0","0","0","0","0","0","0","0","0","1","2","3","6","6","0","0","-"
"665","Danton Heinen","BOS","C","77","960.23333333333","10","17","12","5","27","71.05","98","10.20","8.69","182","135","96","43","6","7","12","6","6","0","0","8","28","43","54","66","36","2","7","22.22"
"578","Darnell Nurse","EDM","D","82","1643.8666666667","9","22","10","12","31","40.26","172","5.23","7.49","337","231","95","17","6","13","62","24","21","2","1","12","61","27","150","79","122","0","0","-"
"285","Darren Archibald","OTT, VAN","R","12","88.45","1","1","0","1","2","66.67","10","10.00","0.6","11","11","5","4","1","0","7","2","1","1","0","1","3","1","10","13","4","0","1","0.00"
"98","Darren Helm","DET","L","61","770.66666666667","6","7","7","0","13","50.00","90","6.67","7.94","166","122","83","27","6","11","20","10","10","0","0","9","28","28","48","54","23","10","14","41.67"
"47","David Backes","BOS","R","70","784.75","5","8","3","5","13","56.52","116","4.31","7.8","176","147","75","33","9","11","21","6","3","3","0","11","21","32","135","74","30","135","105","56.25"
"861","David Kampf","CHI","C","63","752.56666666667","4","15","10","5","19","70.37","63","6.35","5.9","115","88","69","33","3","6","10","5","5","0","0","8","6","24","37","87","28","258","302","46.07"
"68","David Krejci","BOS","C","81","1235.8833333333","14","43","27","16","57","82.61","117","11.97","10.42","196","165","121","46","11","8","14","7","7","0","0","17","38","54","27","74","24","482","523","47.96"
"635","David Pastrnak","BOS","R","66","1012.8666666667","21","27","17","10","48","75.00","158","13.29","13.4","286","227","139","57","16","12","24","11","11","0","0","27","71","34","55","103","24","1","2","33.33"
"161","David Perron","STL","L","57","839.2","16","16","10","6","32","82.05","93","17.20","7.71","161","123","102","32","5","10","44","21","21","0","0","8","12","40","50","64","13","12","11","52.17"
"268","David Savard","CBJ","D","82","1470.4333333333","8","16","7","9","24","32.00","116","6.90","6.5","226","165","60","18","2","15","32","16","16","0","0","7","36","14","113","108","115","0","0","-"
"133","David Schlemko","MTL","D","18","293.08333333333","0","0","0","0","0","0.00","24","0.00","0.68","61","35","10","2","1","3","4","2","2","0","0","2","16","2","26","35","34","0","0","-"
"745","Dean Kukan","CBJ","D","25","335.65","0","5","3","2","5","38.46","16","0.00","0.75","36","21","8","3","1","0","6","3","3","0","0","1","5","4","16","24","21","0","0","-"
"734","Denis Gurianov","DAL","R","21","205.2","1","2","1","1","3","100.00","18","5.56","1.59","33","27","22","10","2","0","0","0","0","0","0","0","4","1","23","11","9","1","1","50.00"
"751","Denis Malgin","FLA","C","50","591.05","7","8","5","3","15","71.43","60","11.67","4.93","106","82","61","23","3","4","12","6","6","0","0","8","14","13","39","60","19","32","55","36.78"
"802","Dennis Cholowski","DET","D","52","811.11666666667","3","4","3","1","7","24.14","53","5.66","2.73","115","87","36","6","2","3","16","8","8","0","0","2","43","4","16","46","48","1","0","100.00"
"737","Dennis Gilbert","CHI","D","1","12.766666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","6","3","1","0","0","-"
"316","Derek Forbort","L.A","D","81","1489.6166666667","2","12","4","8","14","31.82","70","2.86","2.33","178","113","31","4","3","14","42","17","16","0","1","5","69","11","92","146","104","0","0","-"
"214","Derek Grant","ANA, PIT","C","56","557.26666666667","4","9","5","4","13","61.90","68","5.88","5.9","110","89","49","25","2","6","14","7","7","0","0","4","14","15","91","53","26","220","182","54.73"
"5","Derek MacKenzie","FLA","C","1","2.7166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"747","Derek Ryan","CGY","C","81","824.58333333333","11","16","8","8","27","67.50","83","13.25","7.97","140","113","84","44","7","4","24","12","12","0","0","9","47","45","18","83","12","357","251","58.72"
"205","Derek Stepan","ARI","C","72","1049.5","11","18","14","4","29","69.05","153","7.19","12.45","243","193","126","56","8","17","12","6","6","0","0","7","32","35","46","67","44","476","542","46.76"
"122","Derick Brassard","COL, FLA, PIT","C","70","929.75","12","6","3","3","18","58.06","89","13.48","8.13","154","115","82","44","7","9","37","13","11","1","1","6","23","33","100","69","15","258","272","48.68"
"463","Derrick Pouliot","VAN","D","62","983.68333333333","2","9","4","5","11","23.91","53","3.77","2.54","136","91","33","7","3","4","30","14","14","0","0","3","36","18","74","87","68","0","0","-"
"11","Deryk Engelland","VGK","D","74","1228.7833333333","2","10","6","4","12","25.00","92","2.17","2.86","199","129","38","5","2","8","16","8","8","0","0","3","20","20","154","107","106","0","0","-"
"314","Devante Smith-Pelly","WSH","R","54","493.61666666667","4","4","3","1","8","57.14","54","7.41","7.39","106","81","60","26","1","4","8","4","4","0","0","3","8","6","73","37","27","8","18","30.77"
"476","Devin Shore","ANA, DAL","C","76","891.35","6","16","10","6","22","70.97","70","8.57","6.95","138","100","82","38","4","4","8","4","4","0","0","13","18","23","92","81","57","68","102","40.00"
"663","Devon Toews","NYI","D","48","768.98333333333","4","10","6","4","14","48.28","70","5.71","3.38","138","93","35","10","2","9","4","2","2","0","0","3","24","12","24","32","30","0","1","0.00"
"789","Dillon Dube","CGY","C","25","232.65","1","4","0","4","5","55.56","18","5.56","2.41","35","26","20","14","1","1","4","2","2","0","0","7","6","6","11","24","3","16","23","41.03"
"563","Dillon Heatherington","DAL","D","5","50.683333333333","0","1","1","0","1","20.00","5","0.00","0.33","8","7","3","1","0","3","0","0","0","0","0","1","3","0","6","4","2","0","0","-"
"32","Dion Phaneuf","L.A","D","67","911.63333333333","1","5","1","4","6","19.35","72","1.39","2.35","179","109","36","6","1","8","43","17","14","3","0","13","29","5","125","46","71","0","0","-"
"395","Dmitrij Jaskin","WSH","R","37","363.65","2","6","1","5","8","61.54","46","4.35","5.29","90","73","62","30","3","4","6","3","3","0","0","4","6","12","85","45","14","0","3","0.00"
"249","Dmitry Kulikov","WPG","D","57","831.26666666667","0","6","3","3","6","17.14","40","0.00","1.63","96","63","20","3","3","5","32","15","15","0","0","8","34","16","85","98","65","0","0","-"
"257","Dmitry Orlov","WSH","D","82","1594.6166666667","3","25","10","15","28","37.33","93","3.23","4.94","217","140","64","9","2","11","28","14","14","0","0","11","72","50","134","78","94","0","0","-"
"491","Dominic Toninato","COL","C","2","12.933333333333","1","0","0","0","1","100.00","1","100.00","0.26","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","4","0.00"
"652","Dominic Turgeon","DET","C","4","43.6","0","0","0","0","0","-","2","0.00","0.07","5","2","3","0","0","0","0","0","0","0","0","0","0","1","3","5","2","8","13","38.10"
"892","Dominik Kahun","CHI","C","82","1067.95","12","23","17","6","35","64.81","131","9.16","11.12","207","166","126","54","5","9","6","3","3","0","0","8","23","32","13","52","27","20","31","39.22"
"755","Dominik Simon","PIT","C","71","886.33333333333","7","18","12","6","25","64.10","118","5.93","10.2","199","156","110","55","9","12","18","9","9","0","0","13","29","33","87","84","19","6","12","33.33"
"415","Dougie Hamilton","CAR","D","82","1437.5833333333","16","16","9","7","32","46.38","215","7.44","9.62","453","309","116","21","17","35","46","19","18","0","1","11","55","32","151","88","89","0","1","0.00"
"868","Drake Batherson","OTT","R","20","230.78333333333","1","5","3","2","6","60.00","13","7.69","1.05","20","16","13","8","1","0","4","2","2","0","0","10","9","6","17","19","21","1","1","50.00"
"820","Drake Caggiula","CHI, EDM","C, L","55","731.68333333333","11","11","6","5","22","57.89","92","11.96","9.5","138","114","91","49","5","7","14","6","6","0","0","15","17","14","133","64","23","15","24","38.46"
"183","Drew Doughty","L.A","D","82","1736.75","1","19","12","7","20","35.09","112","0.89","4.99","230","160","47","12","5","18","36","18","18","0","0","4","78","20","145","84","102","0","0","-"
"60","Drew Stafford","N.J","R","57","647.53333333333","4","7","5","2","11","55.00","68","5.88","5.6","123","94","67","34","3","6","16","8","8","0","0","3","15","15","49","59","18","12","17","41.38"
"680","Dryden Hunt","FLA","L","31","339.8","3","7","3","4","10","66.67","53","5.66","4.15","88","67","39","13","3","2","8","4","4","0","0","4","8","10","65","52","9","0","3","0.00"
"25","Duncan Keith","CHI","D","82","1607.6166666667","6","30","12","18","36","38.30","121","4.96","4.94","249","162","54","8","4","10","29","13","12","1","0","6","67","24","38","77","123","0","0","-"
"34","Dustin Brown","L.A","R","72","1161.4666666667","12","25","17","8","37","69.81","145","8.28","12.28","250","193","148","63","6","15","22","11","11","0","0","12","34","25","134","79","23","1","8","11.11"
"54","Dustin Byfuglien","WPG","D","42","817.65","3","12","5","7","15","38.46","89","3.37","3.97","174","126","44","17","5","10","49","23","22","1","0","2","34","17","65","27","42","0","0","-"
"370","Dylan DeMelo","OTT","D","77","1316.5166666667","4","14","8","6","18","23.38","100","4.00","3.05","200","141","36","3","2","13","32","16","16","0","0","12","52","16","116","137","115","0","0","-"
"826","Dylan Gambrell","S.J","C","8","66.033333333333","0","0","0","0","0","0.00","6","0.00","0.39","10","9","4","2","0","0","2","1","1","0","0","0","0","5","13","7","1","18","18","50.00"
"626","Dylan Larkin","DET","C","76","1374.8666666667","23","32","22","10","55","78.57","239","9.62","19.9","414","319","220","91","16","23","50","25","25","0","0","27","82","60","75","71","34","683","597","53.36"
"331","Dylan McIlrath","DET","D","7","93.183333333333","0","0","0","0","0","0.00","6","0.00","0.06","13","7","2","0","1","1","4","2","2","0","0","1","2","1","18","18","4","0","0","-"
"675","Dylan Sikura","CHI","R","33","371.88333333333","0","8","7","1","8","47.06","52","0.00","3.24","88","59","43","19","4","6","0","0","0","0","0","0","7","23","3","40","10","0","5","0.00"
"709","Dylan Strome","ARI, CHI","C","78","1024.5666666667","14","27","16","11","41","64.06","111","12.61","8.77","183","143","101","45","9","8","18","9","9","0","0","7","31","46","11","65","46","395","443","47.14"
"844","Eeli Tolvanen","NSH","R","4","47.283333333333","1","0","0","0","1","50.00","2","50.00","0.36","10","8","7","1","0","0","0","0","0","0","0","0","1","3","4","2","2","0","0","-"
"893","Egor Yakovlev","N.J","D","25","388.86666666667","2","5","3","2","7","50.00","24","8.33","1.23","54","34","15","4","1","2","4","2","2","0","0","3","19","3","12","24","22","0","0","-"
"576","Elias Lindholm","CGY","C","81","1177.9833333333","17","31","11","20","48","62.34","117","14.53","12.51","202","165","120","61","6","15","14","7","7","0","0","11","35","37","73","61","29","372","286","56.53"
"845","Elias Pettersson","VAN","C","71","1032.9833333333","17","26","20","6","43","81.13","104","16.35","8.65","181","144","109","36","8","8","12","6","6","0","0","33","40","37","36","67","51","251","357","41.28"
"37","Eric Fehr","MIN","C","72","656.43333333333","7","7","3","4","14","70.00","60","11.67","7.36","116","91","68","35","3","3","28","14","14","0","0","3","11","24","36","57","31","265","249","51.56"
"114","Eric Gryba","N.J","D","10","140.1","0","0","0","0","0","0.00","11","0.00","0.29","23","16","3","0","0","1","8","4","4","0","0","0","6","4","21","8","11","0","0","-"
"874","Eric Robinson","CBJ","L","13","151.66666666667","0","0","0","0","0","0.00","18","0.00","1.82","32","26","21","10","2","1","0","0","0","0","0","0","5","1","24","23","1","0","0","-"
"28","Eric Staal","MIN","C","81","1219.8","15","21","13","8","36","66.67","167","8.98","16.51","274","219","159","86","14","16","28","14","14","0","0","14","29","47","40","52","27","532","516","50.76"
"144","Eric Tangradi","N.J","L","6","71.95","0","1","1","0","1","100.00","9","0.00","0.53","13","9","7","3","2","2","0","0","0","0","0","1","1","3","10","6","4","3","3","50.00"
"854","Erik Brannstrom","OTT","D","2","31.516666666667","0","0","0","0","0","0.00","0","-","0.07","7","3","1","0","0","0","0","0","0","0","0","1","4","1","1","4","1","0","0","-"
"353","Erik Burgdoerfer","OTT","D","4","40.966666666667","0","0","0","0","0","-","2","0.00","0.04","3","2","1","0","0","0","2","1","1","0","0","0","2","0","16","4","0","0","0","-"
"700","Erik Cernak","T.B","D","58","970.95","4","11","6","5","15","25.86","106","3.77","3.63","184","139","36","3","1","9","44","15","12","2","1","11","19","8","165","110","48","0","0","-"
"130","Erik Condra","DAL","R","6","68.9","1","0","0","0","1","100.00","8","12.50","0.48","11","10","4","3","1","0","2","1","1","0","0","0","5","0","3","6","1","0","1","0.00"
"326","Erik Gudbranson","PIT, VAN","D","76","1225.8833333333","2","7","3","4","9","19.57","91","2.20","2.79","186","128","35","5","6","11","68","22","18","2","2","13","29","8","174","148","66","0","0","-"
"499","Erik Gustafsson","CHI","D","79","1533.6666666667","13","29","14","15","42","50.60","127","10.24","5.4","256","177","67","10","3","12","34","17","17","0","0","8","69","29","97","153","111","0","0","-"
"277","Erik Haula","VGK","C, L","15","211.16666666667","2","4","3","1","6","75.00","21","9.52","2.78","54","37","37","16","5","4","10","5","5","0","0","7","5","11","9","35","6","70","63","52.63"
"109","Erik Johnson","COL","D","80","1469.2166666667","7","18","6","12","25","35.71","135","5.19","6.05","268","180","79","12","4","16","33","11","9","1","1","9","38","24","109","98","103","0","0","-"
