"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"604","Jyrki Jokipakka","CGY, DAL","D","58","832.68333333333","731","752","49.29","507","541","48.38","368","371","49.80","35","33","51.47","27.99","30.49","47.86","348","363","48.95","146","155","48.50","24","19","55.81","202","208","49.27","5","9","35.71","305","306","49.92","6","5","54.55","9.51","91.11","1.006","130","169","113","711","53.50","288","276","247","53.83"
"596","Kael Mouillierat","PIT","L","1","10.683333333333","4","8","33.33","3","6","33.33","2","5","28.57","0","0","-","0.18","0.26","40.64","3","5","37.50","2","1","66.67","0","0","-","1","4","20.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","1","4","3","9","25.00","3","5","4","42.86"
"310","Karl Alzner","WSH","D","82","1514.2833333333","1330","1397","48.77","991","991","50.00","707","697","50.36","57","45","55.88","58.94","51.7","53.27","627","617","50.40","249","240","50.92","33","23","58.93","378","377","50.07","14","14","50.00","579","668","46.43","7","8","46.67","8.06","93.54","1.016","201","427","275","1014","42.23","414","614","573","41.95"
"862","Kasperi Kapanen","TOR","R","9","117.28333333333","119","102","53.85","83","82","50.30","53","60","46.90","0","3","0.00","3.76","4.23","47.05","49","43","53.26","13","17","43.33","0","1","0.00","36","26","58.06","0","1","0.00","66","52","55.93","0","1","0.00","0.00","95.00","0.950","36","30","7","81","83.72","53","44","17","75.71"
"233","Keith Yandle","NYR","D","82","1417.2833333333","1301","1286","50.29","950","972","49.43","662","684","49.18","53","55","49.07","51.8","62.18","45.45","577","607","48.73","263","279","48.52","31","30","50.82","314","328","48.91","11","12","47.83","582","556","51.14","11","6","64.71","8.01","91.96","1.000","337","284","133","1110","71.70","627","423","313","66.70"
"579","Kenny Agostino","CGY","L","2","24.383333333333","23","19","54.76","17","16","51.52","14","13","51.85","0","2","0.00","0.96","1.71","36.07","13","11","54.17","7","6","53.85","0","1","0.00","6","5","54.55","0","1","0.00","10","8","55.56","0","0","-","0.00","84.62","0.846","4","6","6","18","40.00","5","8","11","31.25"
"824","Kerby Rychel","CBJ","L","32","303.1","233","283","45.16","162","208","43.78","115","148","43.73","13","8","61.90","10.15","11.21","47.51","113","107","51.36","55","49","52.88","10","4","71.43","58","58","50.00","1","1","50.00","99","147","40.24","2","2","50.00","11.30","94.59","1.059","45","59","50","285","47.37","76","95","95","44.44"
"600","Kevan Miller","BOS","D","71","1169.1666666667","1038","1069","49.26","774","794","49.36","586","562","51.05","55","43","56.12","41.09","38.08","51.90","454","463","49.51","174","156","52.73","35","27","56.45","280","307","47.70","10","12","45.45","487","524","48.17","8","4","66.67","9.39","92.35","1.017","169","310","190","927","47.08","370","475","400","48.05"
"80","Kevin Bieksa","ANA","D","71","1238.6333333333","1178","1169","50.19","887","845","51.21","612","619","49.72","43","50","46.24","52.25","47.04","52.62","519","546","48.73","221","222","49.89","21","33","38.89","298","324","47.91","11","10","52.38","555","517","51.77","7","7","50.00","7.03","91.92","0.989","150","265","167","855","47.32","351","442","389","47.43"
"488","Kevin Connauton","ARI, CBJ","D","65","976.26666666667","887","996","47.11","662","734","47.42","468","533","46.75","40","33","54.79","34.54","40.22","46.20","382","449","45.97","158","173","47.73","23","18","56.10","224","276","44.80","13","7","65.00","393","456","46.29","4","6","40.00","8.55","93.81","1.024","133","202","142","827","48.36","303","319","284","51.62"
"858","Kevin Fiala","NSH","L","5","62.55","73","53","57.94","50","37","57.47","34","30","53.13","1","1","50.00","2.16","2","51.92","25","23","52.08","9","11","45.00","1","1","50.00","16","12","57.14","0","0","-","39","27","59.09","0","0","-","2.94","96.67","0.996","18","21","5","38","78.26","26","30","8","76.47"
"582","Kevin Gravel","L.A","D","5","52.833333333333","50","44","53.19","34","33","50.75","21","26","44.68","3","3","50.00","1.54","1.64","48.40","19","21","47.50","5","8","38.46","3","2","60.00","14","13","51.85","0","0","-","25","19","56.82","0","1","0.00","14.29","88.46","1.027","9","7","4","60","69.23","18","11","9","66.67"
"543","Kevin Hayes","NYR","C","79","956.31666666667","843","886","48.76","636","658","49.15","459","467","49.57","41","36","53.25","37.56","42.72","46.78","390","444","46.76","186","204","47.69","31","23","57.41","204","240","45.95","2","10","16.67","372","358","50.96","6","0","100.00","8.93","92.29","1.012","190","217","77","794","71.16","303","296","188","61.71"
"140","Kevin Klein","NYR","D","69","1227.4666666667","1065","1165","47.76","797","833","48.90","577","606","48.77","59","43","57.84","48.45","50.74","48.84","493","568","46.47","220","249","46.91","32","29","52.46","273","319","46.11","13","6","68.42","477","506","48.52","11","6","64.71","10.23","92.90","1.031","164","309","228","963","41.84","335","437","415","44.67"
"192","Kevin Porter","PIT","C","41","385.08333333333","301","319","48.55","227","234","49.24","160","176","47.62","7","10","41.18","12.39","11.4","52.08","135","140","49.09","50","59","45.87","4","8","33.33","85","81","51.20","1","1","50.00","143","153","48.31","1","1","50.00","4.38","94.32","0.987","51","90","66","315","43.59","80","117","138","36.70"
"322","Kevin Shattenkirk","STL","D","72","1276.65","1184","1073","52.46","869","779","52.73","642","569","53.01","47","60","43.93","48.37","49.12","49.61","565","534","51.41","201","209","49.02","32","33","49.23","364","325","52.83","7","16","30.43","532","460","53.63","7","8","46.67","7.32","89.46","0.968","221","269","181","930","54.98","447","418","389","53.47"
"633","Klas Dahlbeck","ARI","D","71","917.53333333333","725","874","45.34","524","658","44.33","364","419","46.49","28","34","45.16","26.62","33.69","44.14","303","377","44.56","108","141","43.37","13","23","36.11","195","236","45.24","5","7","41.67","344","423","44.85","9","4","69.23","7.69","91.89","0.996","131","184","119","883","52.40","258","278","238","52.02"
"286","Korbinian Holzer","ANA","D","29","390.36666666667","363","355","50.56","272","258","51.32","191","181","51.34","14","17","45.16","14.63","14.51","50.20","168","167","50.15","68","66","50.75","9","6","60.00","100","101","49.75","2","8","20.00","172","154","52.76","3","3","50.00","7.33","90.61","0.979","44","75","58","287","43.14","106","123","112","48.62"
"230","Kris Letang","PIT","D","71","1464.35","1576","1294","54.91","1142","941","54.82","854","687","55.42","65","59","52.42","72.41","53.97","57.30","773","578","57.22","292","248","54.07","34","37","47.89","481","330","59.31","19","10","65.52","675","606","52.69","10","10","50.00","7.61","91.41","0.990","244","340","212","961","53.51","550","541","466","54.13"
"231","Kris Russell","CGY, DAL","D","62","1215.4333333333","1038","1275","44.88","769","871","46.89","539","625","46.31","57","62","47.90","45.84","48.24","48.72","519","599","46.42","207","213","49.29","38","33","53.52","312","386","44.70","15","17","46.88","450","560","44.55","3","12","20.00","10.58","90.08","1.007","172","243","163","990","51.34","371","394","379","49.47"
"195","Kris Versteeg","CAR, L.A","R","77","1046.4","1138","837","57.62","829","635","56.63","570","432","56.89","39","38","50.65","49.8","37.71","56.91","539","381","58.59","232","173","57.28","29","19","60.42","307","208","59.61","4","13","23.53","513","386","57.06","6","4","60.00","6.84","91.20","0.980","210","263","127","794","62.31","377","367","255","59.65"
"694","Kurtis Gabriel","MIN","R","3","13.483333333333","6","13","31.58","6","11","35.29","5","9","35.71","1","0","100.00","0.43","0.5","46.51","3","6","33.33","2","2","50.00","1","0","100.00","1","4","20.00","0","0","-","3","7","30.00","0","0","-","20.00","100.00","1.200","3","3","3","11","50.00","5","5","6","45.45"
"873","Kyle Baun","CHI","R","2","18.1","13","19","40.63","10","18","35.71","5","14","26.32","0","2","0.00","0.39","0.83","32.18","4","9","30.77","2","4","33.33","0","0","-","2","5","28.57","0","0","-","7","10","41.18","0","2","0.00","0.00","85.71","0.857","3","4","1","16","75.00","4","4","1","80.00"
"157","Kyle Brodziak","STL","C","76","684.46666666667","528","521","50.33","371","376","49.67","258","274","48.50","15","19","44.12","19.48","20.15","49.16","213","241","46.92","82","90","47.67","7","9","43.75","131","151","46.45","0","4","0.00","269","235","53.37","7","6","53.85","5.81","93.07","0.989","83","161","139","632","37.39","123","226","228","35.04"
"173","Kyle Chipchura","ARI","C","70","653.18333333333","507","635","44.40","376","491","43.37","272","321","45.87","18","27","40.00","19.78","25.04","44.13","220","277","44.27","100","108","48.08","12","17","41.38","120","169","41.52","2","5","28.57","236","320","42.45","4","4","50.00","6.62","91.59","0.982","77","133","121","554","38.89","142","198","245","36.69"
"441","Kyle Clifford","L.A","L","56","514.38333333333","495","430","53.51","368","320","53.49","247","238","50.93","14","15","48.28","18.41","17.04","51.93","211","205","50.72","89","86","50.86","11","7","61.11","122","119","50.62","1","6","14.29","245","193","55.94","2","2","50.00","5.67","93.70","0.994","96","84","45","490","68.09","167","143","120","58.19"
"265","Kyle Okposo","NYI","R","79","1198.4833333333","1147","1119","50.62","831","778","51.65","591","576","50.64","53","54","49.53","49.53","50.58","49.47","563","569","49.73","207","228","47.59","27","32","45.76","356","341","51.08","14","11","56.00","474","425","52.73","9","6","60.00","8.97","90.63","0.996","212","259","158","794","57.30","412","383","339","54.86"
"436","Kyle Palmieri","N.J","R","82","1192.15","855","1020","45.60","643","749","46.19","481","561","46.16","41","33","55.41","38.9","46.87","45.35","405","458","46.93","163","172","48.66","21","19","52.50","242","286","45.83","13","6","68.42","388","477","44.86","6","7","46.15","8.52","94.12","1.026","175","274","209","845","45.57","330","406","434","43.19"
"148","Kyle Quincey","DET","D","47","819.06666666667","686","728","48.51","521","577","47.45","386","404","48.86","32","32","50.00","33.89","31.75","51.63","342","331","50.82","143","156","47.83","15","20","42.86","199","175","53.21","9","6","60.00","283","339","45.50","6","6","50.00","8.29","92.08","1.004","129","223","147","639","46.74","226","309","265","46.03"
"639","Kyle Rau","FLA","C","9","106.46666666667","95","85","52.78","75","73","50.68","49","51","49.00","2","3","40.00","4.21","3.04","58.09","45","34","56.96","15","15","50.00","1","1","50.00","30","19","61.22","1","0","100.00","42","42","50.00","0","2","0.00","4.08","94.12","0.982","19","23","12","89","61.29","29","40","30","49.15"
"333","Kyle Turris","OTT","C","57","919.7","893","893","50.00","627","678","48.05","438","495","46.95","34","48","41.46","34.17","41.9","44.92","412","408","50.24","148","158","48.37","17","14","54.84","264","250","51.36","11","19","36.67","409","417","49.52","5","12","29.41","7.76","90.30","0.981","190","205","106","568","64.19","334","289","253","56.90"
"171","Ladislav Smid","CGY","D","22","243.03333333333","213","243","46.71","165","164","50.15","119","111","51.74","8","15","34.78","9.42","8.45","52.71","98","99","49.75","48","39","55.17","2","9","18.18","50","60","45.45","4","4","50.00","92","124","42.59","2","2","50.00","6.72","86.49","0.932","39","59","28","230","58.21","62","77","68","47.69"
"402","Lance Bouma","CGY","C","44","448.68333333333","384","457","45.66","271","306","46.97","196","214","47.80","11","20","35.48","14.64","16.44","47.10","177","194","47.71","73","76","48.99","9","11","45.00","104","118","46.85","0","6","0.00","164","211","43.73","1","3","25.00","5.61","90.65","0.963","80","122","71","409","52.98","128","172","144","47.06"
"439","Landon Ferraro","BOS, DET","C","68","627.18333333333","446","601","42.60","347","455","43.27","255","319","44.43","15","26","36.59","18.24","22.98","44.25","204","259","44.06","86","95","47.51","8","12","40.00","118","164","41.84","4","8","33.33","207","288","41.82","3","6","33.33","5.88","91.85","0.977","108","161","84","525","56.25","166","215","172","49.11"
"357","Lars Eller","MTL","C","79","1023.7","1005","883","53.23","732","663","52.47","516","472","52.23","39","49","44.32","40.42","36.36","52.65","440","413","51.58","189","172","52.35","22","32","40.74","251","241","51.02","14","13","51.85","478","384","55.45","3","3","50.00","7.56","89.62","0.972","213","276","200","778","51.57","321","358","329","49.38"
"800","Laurent Dauphin","ARI","C","8","82.516666666667","62","77","44.60","43","55","43.88","31","42","42.47","3","3","50.00","2.11","2.9","42.18","26","40","39.39","8","14","36.36","1","2","33.33","18","26","40.91","2","0","100.00","30","33","47.62","0","1","0.00","9.68","92.86","1.025","13","15","11","73","54.17","25","28","20","55.56"
"174","Lauri Korpikoski","EDM","L","71","788.68333333333","611","818","42.76","429","598","41.77","303","420","41.91","18","34","34.62","23.63","32.72","41.94","272","364","42.77","106","162","39.55","11","18","37.93","166","202","45.11","4","7","36.36","260","385","40.31","2","8","20.00","5.94","91.90","0.978","108","212","143","649","43.03","207","267","279","42.59"
"150","Lee Stempniak","BOS, N.J","R","82","1182.5833333333","965","1060","47.65","734","793","48.07","533","572","48.24","55","48","53.40","45.12","46.07","49.48","456","445","50.61","200","188","51.55","34","19","64.15","256","257","49.90","15","12","55.56","437","513","46.00","3","12","20.00","10.32","91.61","1.019","235","286","168","850","58.31","397","405","374","51.49"
"267","Leo Komarov","TOR","C","67","934.4","997","853","53.89","743","651","53.30","505","458","52.44","37","47","44.05","40.94","37.58","52.14","454","380","54.44","154","149","50.83","20","21","48.78","300","231","56.50","11","14","44.00","481","413","53.80","6","10","37.50","7.33","89.74","0.971","214","268","181","713","54.18","346","365","336","50.73"
"852","Leon Draisaitl","EDM","C","72","1111.7833333333","1132","1027","52.43","844","758","52.68","622","544","53.34","53","51","50.96","49.5","47.72","50.91","553","497","52.67","215","197","52.18","25","25","50.00","338","300","52.98","18","14","56.25","500","448","52.74","10","10","50.00","8.52","90.63","0.991","179","258","162","818","52.49","385","405","315","55.00"
"481","Linden Vey","VAN","R","41","528.73333333333","425","523","44.83","324","400","44.75","248","295","45.67","13","24","35.14","17.39","26.29","39.82","212","284","42.74","82","121","40.39","6","12","33.33","130","163","44.37","5","9","35.71","175","198","46.92","1","3","25.00","5.24","91.86","0.971","84","82","85","436","49.70","154","126","181","45.97"
"328","Logan Couture","S.J","C","52","674.13333333333","645","586","52.40","464","399","53.77","327","273","54.50","34","29","53.97","29.08","25.06","53.71","323","226","58.83","135","81","62.50","18","9","66.67","188","145","56.46","6","10","37.50","266","298","47.16","5","9","35.71","10.40","89.38","0.998","116","156","76","569","60.42","220","251","200","52.38"
"631","Logan Shaw","FLA","C","53","566.08333333333","404","493","45.04","317","390","44.84","233","261","47.17","12","18","40.00","17.08","18.78","47.62","174","204","46.03","71","84","45.81","5","9","35.71","103","120","46.19","0","4","0.00","189","247","43.35","6","5","54.55","5.15","93.10","0.983","89","115","66","461","57.42","177","197","192","47.97"
"139","Loui Eriksson","BOS","L","82","1205.5666666667","1197","1105","52.00","905","829","52.19","683","595","53.44","56","44","56.00","44.43","48.11","48.01","507","473","51.73","188","165","53.26","30","27","52.63","319","308","50.88","13","8","61.90","596","549","52.05","11","4","73.33","8.20","92.61","1.008","184","282","184","854","50.00","410","410","386","51.51"
"380","Luca Sbisa","VAN","D","41","636.06666666667","492","642","43.39","367","494","42.62","277","351","44.11","25","22","53.19","19.51","27.8","41.24","250","349","41.74","95","125","43.18","9","10","47.37","155","224","40.90","9","8","52.94","203","239","45.93","7","4","63.64","9.03","93.73","1.028","78","97","74","613","51.32","165","165","164","50.15"
"661","Lucas Lessio","MTL","L","12","120.2","93","109","46.04","60","69","46.51","45","54","45.45","4","3","57.14","3.78","3.38","52.83","48","39","55.17","24","15","61.54","3","2","60.00","24","24","50.00","1","1","50.00","40","56","41.67","0","0","-","8.89","94.44","1.033","28","22","28","94","50.00","35","30","40","46.67"
"309","Luke Gazdic","EDM","L","29","179.7","163","182","47.25","114","139","45.06","84","98","46.15","4","10","28.57","5.69","7.32","43.75","62","83","42.76","24","29","45.28","3","4","42.86","38","54","41.30","1","6","14.29","78","85","47.85","0","0","-","4.76","89.80","0.946","24","46","23","190","51.06","44","68","59","42.72"
"705","Luke Glendening","DET","C","81","919.85","677","864","43.93","520","672","43.62","363","480","43.06","37","33","52.86","36.26","33.89","51.69","321","376","46.05","142","156","47.65","22","16","57.89","179","220","44.86","5","9","35.71","294","427","40.78","6","8","42.86","10.19","93.13","1.033","128","208","267","739","32.41","200","304","468","29.94"
"372","Luke Schenn","L.A, PHI","D","72","1093.2833333333","1030","1026","50.10","730","770","48.67","510","562","47.57","46","50","47.92","37.73","40.48","48.25","443","464","48.84","171","162","51.35","24","32","42.86","272","302","47.39","12","9","57.14","458","465","49.62","9","8","52.94","9.02","91.10","1.001","169","226","153","986","52.48","328","362","323","50.38"
"417","Luke Witkowski","T.B","D, R","4","28.516666666667","33","19","63.46","24","17","58.54","14","11","56.00","0","0","-","1.17","0.81","58.99","16","8","66.67","6","2","75.00","0","0","-","10","6","62.50","0","0","-","16","10","61.54","0","0","-","0.00","100.00","1.000","7","4","2","14","77.78","12","10","5","70.59"
"454","Magnus Paajarvi","STL","L","48","599.7","606","485","55.55","458","363","55.79","338","275","55.14","14","23","37.84","24.38","20.32","54.55","283","247","53.40","126","103","55.02","8","17","32.00","157","144","52.16","3","3","50.00","284","193","59.54","3","3","50.00","4.14","91.64","0.958","124","147","107","476","53.68","191","193","202","48.60"
"153","Marc Methot","OTT","D","69","1270.5666666667","1067","1238","46.29","768","937","45.04","561","686","44.99","60","53","53.10","41.63","47.09","46.92","461","570","44.71","184","220","45.54","27","27","50.00","277","350","44.18","15","16","48.39","510","573","47.09","15","10","60.00","10.70","92.27","1.030","164","305","203","807","44.69","412","509","433","48.76"
"218","Marc Staal","NYR","D","77","1332.9666666667","1075","1326","44.77","802","956","45.62","563","684","45.15","49","48","50.52","47.91","55.73","46.23","524","622","45.72","213","279","43.29","24","33","42.11","311","343","47.55","14","9","60.87","443","584","43.14","5","6","45.45","8.70","92.98","1.017","115","325","188","1110","37.95","249","482","376","39.84"
"235","Marc-Andre Gragnani","N.J","D","4","45.583333333333","38","35","52.05","25","27","48.08","13","21","38.24","0","2","0.00","0.75","2.01","27.18","14","17","45.16","0","9","0.00","0","2","0.00","14","8","63.64","0","0","-","20","14","58.82","0","0","-","0.00","90.48","0.905","9","11","0","50","100.00","17","17","7","70.83"
"226","Marc-Edouard Vlasic","S.J","D","67","1260.75","1171","1072","52.21","862","740","53.81","599","535","52.82","66","52","55.93","53.76","38.76","58.10","556","401","58.10","239","148","61.76","36","17","67.92","317","253","55.61","16","23","41.03","515","548","48.45","11","8","57.89","11.02","90.28","1.013","126","261","147","858","46.15","325","473","421","43.57"
"396","Marco Scandella","MIN","D","73","1333.1","1106","1245","47.04","812","913","47.07","601","653","47.93","50","44","53.19","43.84","46.31","48.63","457","537","45.98","196","230","46.01","27","24","52.94","261","307","45.95","11","9","55.00","534","585","47.72","11","10","52.38","8.32","93.26","1.016","176","274","219","1027","44.56","356","444","439","44.78"
"479","Marcus Foligno","BUF","L","75","939.93333333333","758","870","46.56","586","661","46.99","434","473","47.85","36","35","50.70","27.73","31.85","46.54","318","319","49.92","125","129","49.21","17","23","42.50","193","190","50.39","9","5","64.29","371","465","44.38","8","7","53.33","8.29","92.60","1.009","122","252","170","719","41.78","225","365","329","40.61"
"434","Marcus Johansson","WSH","L","74","1025.0833333333","935","933","50.05","689","679","50.37","498","459","52.04","48","33","59.26","40.67","39.93","50.46","459","449","50.55","169","181","48.29","24","21","53.33","290","268","51.97","13","8","61.90","402","404","49.88","9","4","69.23","9.64","92.81","1.024","176","220","110","767","61.54","298","313","236","55.81"
"502","Marcus Kruger","CHI","C","41","454.06666666667","400","427","48.37","292","300","49.32","216","228","48.65","10","15","40.00","17.81","17.8","50.00","186","177","51.24","70","80","46.67","5","10","33.33","116","97","54.46","4","3","57.14","179","216","45.32","1","2","33.33","4.63","93.42","0.981","34","110","189","379","15.25","71","156","310","18.64"
"590","Marek Hrivik","NYR","L","5","48.716666666667","25","44","36.23","18","33","35.29","13","25","34.21","3","0","100.00","0.74","1.71","30.01","9","15","37.50","4","7","36.36","2","0","100.00","5","8","38.46","0","0","-","12","25","32.43","1","0","100.00","23.08","100.00","1.231","5","12","17","39","22.73","5","15","26","16.13"
"82","Marek Zidlicky","NYI","D","53","723.15","658","685","48.99","482","485","49.84","331","365","47.56","28","21","57.14","28.47","29.12","49.44","349","343","50.43","152","131","53.71","16","14","53.33","197","212","48.17","5","3","62.50","238","274","46.48","7","3","70.00","8.46","94.25","1.027","94","101","65","611","59.12","235","181","146","61.68"
"45","Marian Gaborik","L.A","R","54","702.03333333333","729","550","57.00","576","401","58.96","397","286","58.13","25","29","46.30","30.95","22.73","57.66","350","251","58.24","144","99","59.26","14","11","56.00","206","152","57.54","6","9","40.00","335","246","57.66","5","8","38.46","6.30","89.86","0.962","139","142","118","520","54.09","259","215","210","55.22"
"14","Marian Hossa","CHI","R","64","879.6","873","781","52.78","626","584","51.74","467","419","52.71","31","24","56.36","39.22","32.89","54.38","404","329","55.12","157","148","51.48","16","13","55.17","247","181","57.71","8","7","53.33","396","385","50.70","6","3","66.67","6.64","94.27","1.009","180","261","117","631","60.61","297","358","245","54.80"
"594","Mark Arcobello","TOR","R","20","210.13333333333","240","168","58.82","177","132","57.28","124","108","53.45","11","10","52.38","9.34","8.63","51.97","104","82","55.91","42","40","51.22","9","4","69.23","62","42","59.62","0","3","0.00","117","70","62.57","2","3","40.00","8.87","90.74","0.996","83","57","27","167","75.45","115","70","56","67.25"
"416","Mark Barberio","MTL","D","30","414.78333333333","401","353","53.18","289","251","53.52","221","186","54.30","20","19","51.28","17.73","13.43","56.90","178","157","53.13","91","67","57.59","11","15","42.31","87","90","49.15","6","2","75.00","189","156","54.78","3","0","100.00","9.05","89.78","0.988","71","83","62","311","53.38","133","131","125","51.55"
"411","Mark Borowiecki","OTT","D","63","770.6","633","793","44.39","466","596","43.88","319","426","42.82","20","30","40.00","26.79","31.28","46.14","286","361","44.20","122","142","46.21","12","16","42.86","164","219","42.82","4","7","36.36","290","373","43.74","3","7","30.00","6.27","92.96","0.992","78","195","126","688","38.24","177","280","272","39.42"
"244","Mark Fayne","EDM","D","69","1036.8666666667","954","1001","48.80","685","730","48.41","494","528","48.34","38","46","45.24","37.29","40.02","48.24","421","497","45.86","154","186","45.29","21","22","48.84","267","311","46.19","15","14","51.72","440","420","51.16","2","9","18.18","7.69","91.29","0.990","121","309","190","874","38.91","296","464","387","43.34"
"166","Mark Giordano","CGY","D","82","1573.6166666667","1465","1428","50.64","1050","1036","50.34","762","714","51.63","69","78","46.94","61.28","62.79","49.39","701","652","51.81","262","282","48.16","34","52","39.53","439","370","54.26","25","18","58.14","646","646","50.00","10","7","58.82","9.06","89.08","0.981","220","374","262","1111","45.64","503","587","557","47.45"
"304","Mark Letestu","EDM","C","82","926.88333333333","729","905","44.61","524","660","44.26","367","474","43.64","20","43","31.75","29.69","37.78","44.00","302","397","43.20","122","158","43.57","11","19","36.67","180","239","42.96","4","13","23.53","342","421","44.82","4","10","28.57","5.45","90.93","0.964","140","220","242","718","36.65","256","324","426","37.54"
"680","Mark McNeill","CHI","C","1","11.783333333333","6","14","30.00","4","13","23.53","2","9","18.18","0","0","-","0.17","0.75","18.76","3","5","37.50","1","3","25.00","0","0","-","2","2","50.00","0","0","-","3","9","25.00","0","0","-","0.00","100.00","1.000","5","4","5","3","50.00","5","5","7","41.67"
"564","Mark Pysyk","BUF","D","55","811.73333333333","751","695","51.94","555","534","50.96","396","371","51.63","30","31","49.18","30.56","28.02","52.18","338","275","55.14","154","116","57.04","21","16","56.76","184","159","53.64","4","6","40.00","355","360","49.65","5","8","38.46","7.58","91.64","0.992","124","154","100","767","55.36","253","242","207","55.00"
"670","Mark Scheifele","WPG","C","71","1103.8666666667","1176","959","55.08","880","707","55.45","621","522","54.33","66","49","57.39","51.53","43.53","54.21","588","465","55.84","229","208","52.40","30","28","51.72","359","257","58.28","25","11","69.44","513","410","55.58","10","6","62.50","10.63","90.61","1.012","183","258","144","757","55.96","338","379","305","52.57"
"589","Mark Stone","OTT","R","75","1192.1333333333","1255","1137","52.47","891","839","51.50","629","599","51.22","58","63","47.93","48.05","53.51","47.31","560","530","51.38","205","199","50.74","24","28","46.15","355","331","51.75","15","19","44.12","593","523","53.14","16","11","59.26","9.22","89.48","0.987","233","272","185","717","55.74","413","396","372","52.61"
"44","Mark Streit","PHI","D","62","1074.8666666667","1019","1044","49.39","745","744","50.03","531","555","48.90","39","36","52.00","42.37","44.93","48.53","439","473","48.14","201","191","51.28","28","23","54.90","238","282","45.77","6","8","42.86","471","485","49.27","5","3","62.50","7.34","93.51","1.009","149","282","193","810","43.57","334","423","369","47.51"
"133","Mark Stuart","WPG","D","64","858.41666666667","696","808","46.28","517","567","47.69","364","400","47.64","24","34","41.38","29.09","30.17","49.09","320","353","47.55","126","147","46.15","15","21","41.67","194","206","48.50","5","9","35.71","308","377","44.96","4","4","50.00","6.59","91.50","0.981","120","215","107","619","52.86","238","327","230","50.85"
"795","Marko Dano","CHI, WPG","C","34","387.98333333333","369","316","53.87","271","238","53.24","197","184","51.71","12","19","38.71","14.53","13.34","52.14","184","145","55.93","70","65","51.85","8","13","38.10","114","80","58.76","3","4","42.86","166","141","54.07","1","2","33.33","6.09","89.67","0.958","68","93","36","329","65.38","118","131","77","60.51"
"654","Markus Granlund","CGY, VAN","C","47","557.21666666667","437","543","44.59","299","403","42.59","213","292","42.18","20","26","43.48","18.66","22.99","44.80","210","240","46.67","91","106","46.19","10","14","41.67","119","134","47.04","6","8","42.86","183","261","41.22","4","4","50.00","9.39","91.10","1.005","93","121","55","492","62.84","166","179","139","54.43"
"882","Markus Hannikainen","CBJ","L","4","28.15","15","35","30.00","15","28","34.88","11","20","35.48","0","2","0.00","0.65","1.43","31.14","6","16","27.27","4","6","40.00","0","1","0.00","2","10","16.67","0","1","0.00","9","18","33.33","0","0","-","0.00","90.00","0.900","1","6","3","36","25.00","5","7","9","35.71"
"219","Martin Hanzal","ARI","C","64","852.53333333333","814","809","50.15","600","621","49.14","405","429","48.56","37","38","49.33","31.56","32.28","49.44","371","348","51.60","145","143","50.35","20","26","43.48","226","205","52.44","12","6","66.67","350","397","46.85","5","5","50.00","9.14","91.14","1.003","155","197","129","624","54.58","295","290","259","53.25"
"38","Martin Havlat","STL","R","2","20.916666666667","18","15","54.55","14","9","60.87","10","8","55.56","1","1","50.00","1.12","0.41","73.14","11","7","61.11","5","2","71.43","1","1","50.00","6","5","54.55","0","0","-","7","8","46.67","0","0","-","10.00","87.50","0.975","2","2","1","26","66.67","3","2","3","50.00"
"519","Martin Marincin","TOR","D","65","929.35","904","790","53.36","632","622","50.40","424","441","49.02","35","39","47.30","34.89","31.25","52.75","401","346","53.68","137","134","50.55","20","18","52.63","264","212","55.46","8","15","34.78","420","389","51.92","3","6","33.33","8.25","91.16","0.994","160","231","131","758","54.98","314","346","283","52.60"
"210","Mason Raymond","CGY","L","29","317.43333333333","289","327","46.92","208","230","47.49","158","162","49.38","10","11","47.62","10.64","12.64","45.71","117","146","44.49","40","65","38.10","5","5","50.00","77","81","48.73","5","4","55.56","141","150","48.45","0","2","0.00","6.33","93.21","0.995","54","77","32","289","62.79","90","109","84","51.72"
"299","Mathieu Perreault","WPG","C","71","966.95","1056","770","57.83","767","569","57.41","543","421","56.33","42","49","46.15","42.05","36.4","53.60","499","368","57.55","192","163","54.08","19","28","40.43","307","205","59.96","17","11","60.71","471","337","58.29","6","8","42.86","7.73","88.36","0.961","151","227","117","760","56.34","293","319","239","55.08"
"516","Mats Zuccarello","NYR","R","81","1264.3666666667","1142","1223","48.29","850","870","49.42","598","624","48.94","63","58","52.07","53.38","54.62","49.43","569","569","50.00","238","239","49.90","37","35","51.39","331","330","50.08","15","10","60.00","475","533","47.12","10","7","58.82","10.54","90.71","1.012","252","302","134","888","65.28","430","420","299","58.98"
