"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"40","Henrik Zetterberg","DET","L","82","255.66666666667","2","20","9","11","22","66.67","48","4.17","6.44","112","73","63","16","1","7","6","3","3","0","0","1","10","1","1","14","0","89","63","58.55"
"735","Hunter Shinkaruk","CGY, VAN","C","8","14.9","1","1","0","1","2","40.00","1","100.00","0.08","2","1","2","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"306","Ian Cole","PIT","D","70","26.15","0","1","0","1","1","50.00","3","0.00","0.25","6","5","3","0","0","0","2","1","1","0","0","0","1","0","1","1","0","0","0","-"
"578","Iiro Pakarinen","EDM","R","63","20.566666666667","0","2","2","0","2","50.00","5","0.00","0.55","6","5","5","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"655","J.T. Brown","T.B","R","78","6.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","19","5","2","3","0","1","0","1","0","0","0","1","0","100.00"
"634","J.T. Miller","NYR","L","82","117.78333333333","2","2","0","2","4","57.14","15","13.33","1.8","35","27","12","6","0","0","7","2","1","1","0","0","8","1","1","4","0","19","22","46.34"
"704","Jaccob Slavin","CAR","D","63","55.45","0","4","4","0","4","100.00","6","0.00","0.56","16","11","5","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"808","Jack Eichel","BUF","C","81","247.16666666667","8","13","9","4","21","72.41","47","17.02","4.22","93","64","33","7","1","2","4","2","2","0","0","3","13","3","2","7","2","17","29","36.96"
"208","Jack Johnson","CBJ","D","60","142.05","3","3","0","3","6","60.00","14","21.43","1.63","43","25","14","3","0","0","0","0","0","0","0","0","3","0","1","0","1","0","0","-"
"210","Jack Skille","COL","R","74","3.6666666666667","0","0","0","0","0","-","2","0.00","0.53","3","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"740","Jacob De La Rose","MTL","L","22","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","1","0","100.00"
"446","Jacob Josefson","N.J","C","58","141.93333333333","3","8","1","7","11","47.83","21","14.29","2.38","39","30","19","4","0","3","0","0","0","0","0","0","3","1","3","8","1","53","38","58.24"
"681","Jacob Trouba","WPG","D","81","105.56666666667","0","4","3","1","4","57.14","17","0.00","1.03","37","21","10","1","1","3","7","2","1","1","0","0","2","3","0","4","1","0","0","-"
"524","Jaden Schwartz","STL","L","33","72.65","1","4","3","1","5","45.45","12","8.33","1.71","20","18","14","6","0","2","0","0","0","0","0","0","2","0","1","2","0","1","2","33.33"
"367","Jake Gardiner","TOR","D","79","183.75","1","11","5","6","12","70.59","21","4.76","2.32","64","42","16","2","2","3","8","4","4","0","0","0","7","1","2","10","4","0","0","-"
"698","Jake McCabe","BUF","D","77","13.8","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"340","Jake Muzzin","L.A","D","82","189.15","1","12","7","5","13","65.00","39","2.56","3.07","90","61","21","2","0","3","12","2","1","0","1","0","3","0","5","6","4","0","0","-"
"788","Jake Virtanen","VAN","R","55","49.816666666667","1","0","0","0","1","20.00","5","20.00","0.57","8","6","4","3","0","1","7","2","1","1","0","0","3","1","1","1","0","0","0","-"
"427","Jakob Silfverberg","ANA","R","82","68.8","2","2","1","1","4","57.14","16","12.50","1.81","25","21","16","7","0","3","0","0","0","0","0","0","1","0","1","2","0","1","2","33.33"
"214","Jakub Kindl","DET, FLA","D","44","37.6","0","1","0","1","1","33.33","8","0.00","0.43","13","10","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"816","Jakub Nakladal","CGY","D","27","43.166666666667","0","1","1","0","1","33.33","7","0.00","0.53","16","11","5","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","-"
"339","Jakub Voracek","PHI","R","73","257.31666666667","1","22","11","11","23","63.89","75","1.33","6.03","136","96","48","6","0","11","4","2","2","0","0","1","11","0","2","7","1","1","0","100.00"
"219","James Neal","NSH","L, R","82","227.91666666667","4","10","7","3","14","40.00","50","8.00","8.11","78","62","63","30","2","11","13","5","4","1","0","1","4","2","3","10","1","2","7","22.22"
"311","James van Riemsdyk","TOR","L","40","110.35","5","4","2","2","9","90.00","34","14.71","6.11","56","44","42","28","0","9","4","2","2","0","0","1","2","1","2","2","0","0","1","0.00"
"302","Jamie Benn","DAL","L","82","261.2","17","13","6","7","30","63.83","61","27.87","10.96","101","83","76","50","0","7","13","4","3","1","0","2","15","0","2","8","0","56","78","41.79"
"282","Jamie McBain","L.A","D","44","41.683333333333","1","5","2","3","6","75.00","5","20.00","0.25","14","8","1","0","0","2","0","0","0","0","0","0","0","0","2","1","2","0","0","-"
"261","Jamie McGinn","ANA, BUF","L","84","203.31666666667","9","3","0","3","12","48.00","30","30.00","6.61","51","47","44","38","2","3","2","1","1","0","0","0","5","5","1","7","0","0","0","-"
"633","Jamie Oleksiak","DAL","D","19","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","2","0","2","0","0","0","0","0","0","0","0","0","-"
"200","Jannik Hansen","VAN","R","67","26.516666666667","1","0","0","0","1","33.33","5","20.00","0.59","12","9","4","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0.00"
"233","Jared Boll","CBJ","R","30","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","19","5","2","3","0","0","0","0","0","0","0","1","0","100.00"
"436","Jared Cowen","OTT","D","37","1.0333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"796","Jared McCann","VAN","C","69","77.583333333333","1","2","0","2","3","100.00","9","11.11","0.95","28","16","9","1","0","1","4","2","2","0","0","2","3","2","0","4","0","2","11","15.38"
"401","Jared Spurgeon","MIN","D","77","136.28333333333","5","8","4","4","13","68.42","25","20.00","2.38","48","37","19","4","0","3","0","0","0","0","0","0","3","1","0","6","1","0","0","-"
"5","Jarome Iginla","COL","R","82","240.23333333333","13","6","4","2","19","63.33","67","19.40","6.19","128","92","45","11","0","11","19","5","2","3","0","2","6","1","5","6","2","9","9","50.00"
"1","Jaromir Jagr","FLA","R","79","214.45","5","6","3","3","11","57.89","30","16.67","5.56","54","46","42","21","0","3","2","1","1","0","0","0","5","1","1","8","0","0","0","-"
"540","Jarred Tinordi","ARI, MTL","D","10","0.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"53","Jarret Stoll","MIN, NYR","C","80","1.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","57.14"
"15","Jason Chimera","WSH","L","82","119.45","4","5","5","0","9","81.82","20","20.00","4","30","26","27","18","1","2","0","0","0","0","0","0","2","0","1","5","0","1","2","33.33"
"347","Jason Demers","DAL","D","62","102.86666666667","3","2","1","1","5","62.50","16","18.75","1.7","38","23","15","2","0","0","9","3","2","1","0","2","1","0","3","3","2","0","0","-"
"352","Jason Garrison","T.B","D","72","45.5","0","0","0","0","0","-","16","0.00","0.89","29","20","4","0","0","2","0","0","0","0","0","0","1","0","1","2","2","0","0","-"
"72","Jason Pominville","MIN","R","75","187.2","3","7","3","4","10","50.00","24","12.50","2.91","44","30","23","5","0","1","0","0","0","0","0","0","6","0","1","9","1","8","6","57.14"
"62","Jason Spezza","DAL","C","75","233.15","9","15","7","8","24","58.54","35","25.71","4.42","72","48","23","9","1","4","4","2","2","0","0","1","13","1","0","5","1","111","71","60.99"
"498","Jason Zucker","MIN","L","71","65.85","0","2","1","1","2","50.00","9","0.00","1.22","23","17","10","4","0","0","2","1","1","0","0","2","3","1","2","1","1","1","0","100.00"
"350","Jay Beagle","WSH","C","57","3.2833333333333","0","0","0","0","0","-","0","-","0.22","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","77.78"
"97","Jay Bouwmeester","STL","D","72","49.016666666667","1","1","0","1","2","50.00","5","20.00","0.44","10","6","3","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"73","Jay McClement","CAR","C","77","8.1333333333333","0","0","0","0","0","-","0","-","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","57.14"
"714","Jayson Megna","NYR","C","6","10.416666666667","0","0","0","0","0","-","1","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"599","Jean-Gabriel Pageau","OTT","C","82","68.75","1","1","1","0","2","66.67","7","14.29","1.23","9","9","9","6","0","1","12","2","1","0","1","2","1","0","1","3","0","25","31","44.64"
"122","Jeff Carter","L.A","C","77","175.45","4","8","4","4","12","44.44","38","10.53","6.02","73","59","42","20","0","4","2","1","1","0","0","1","9","1","5","8","0","67","46","59.29"
"269","Jeff Petry","MTL","D","51","91.55","1","4","3","1","5","83.33","14","7.14","1.68","37","21","12","4","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"530","Jeff Skinner","CAR","L","82","161.51666666667","4","3","2","1","7","50.00","41","9.76","5.74","67","50","44","19","0","8","6","3","3","0","0","3","4","2","1","4","0","12","11","52.17"
"658","Jeremy Welsh","STL","C","2","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"552","Jesper Fast","NYR","R","79","18.533333333333","0","0","0","0","0","0.00","1","0.00","0.26","5","3","3","2","0","0","0","0","0","0","0","0","0","1","2","3","0","0","0","-"
"307","Jim O'Brien","N.J","C","4","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"383","Jimmy Hayes","BOS","R","75","97.15","3","2","0","2","5","41.67","9","33.33","2.11","18","16","13","9","0","1","2","1","1","0","0","1","1","0","1","3","0","9","18","33.33"
"104","Jiri Hudler","CGY, FLA","R","72","185.26666666667","3","7","2","5","10","58.82","29","10.34","4.46","41","36","28","17","1","6","10","5","5","0","0","1","2","2","2","7","0","6","1","85.71"
"802","Jiri Sekac","ANA, ARI, CHI","L","39","30.833333333333","1","1","0","1","2","66.67","3","33.33","0.31","5","4","2","0","0","0","4","2","2","0","0","0","2","1","3","0","0","0","1","0.00"
"265","Jiri Tlusty","N.J","L","30","25.383333333333","1","1","1","0","2","40.00","3","33.33","0.53","4","4","4","3","0","1","0","0","0","0","0","0","0","1","0","4","0","0","0","-"
"342","Joakim Andersson","DET","C","29","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"544","Joakim Nordstrom","CAR","L","71","7.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","1","0","100.00"
"364","Joe Colborne","CGY","C","73","149.43333333333","3","2","2","0","5","35.71","21","14.29","3.52","33","29","27","18","0","2","9","3","2","1","0","0","2","2","2","8","1","31","25","55.36"
"641","Joe Morrow","BOS","D","33","29.433333333333","0","2","2","0","2","40.00","6","0.00","0.33","12","8","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"151","Joe Pavelski","S.J","C","82","300.83333333333","12","16","9","7","28","58.33","69","17.39","11.16","110","93","81","37","1","6","4","2","2","0","0","2","18","5","9","6","5","125","83","60.10"
"12","Joe Thornton","S.J","C","82","299.8","8","21","13","8","29","60.42","36","22.22","5.7","67","52","43","15","1","4","10","5","5","0","0","0","14","1","3","2","0","91","69","56.88"
"240","Joe Vitale","ARI","C","1","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"635","Joel Armia","WPG","R","43","23.4","0","0","0","0","0","-","3","0.00","0.99","6","4","5","5","0","0","2","1","1","0","0","0","1","1","1","0","0","0","0","-"
"613","Joel Edmundson","STL","D","67","2.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","9","3","2","1","0","2","0","0","0","0","0","0","0","-"
"771","Joel Hanley","MTL","D","10","7.35","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"724","Joel Vermin","T.B","R","6","5.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"42","Joel Ward","S.J","R","79","168.33333333333","5","7","5","2","12","52.17","25","20.00","5.21","38","37","31","24","0","4","4","2","2","0","0","0","7","0","4","3","1","29","13","69.05"
"105","Joffrey Lupul","TOR","L","46","108.31666666667","2","2","2","0","4","36.36","30","6.67","5.14","47","43","35","24","0","8","2","1","1","0","0","0","1","0","2","5","0","0","0","-"
"184","Johan Franzen","DET","R","2","1.2666666666667","0","1","1","0","1","100.00","0","-","0.09","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"501","Johan Larsson","BUF","C","74","72.066666666667","1","3","3","0","4","33.33","14","7.14","1.9","24","22","13","6","1","4","2","1","1","0","0","0","2","0","3","4","0","18","14","56.25"
"372","John Carlson","WSH","D","56","185.2","2","12","5","7","14","56.00","33","6.06","2.94","70","50","12","1","0","2","0","0","0","0","0","2","1","3","2","0","4","0","0","-"
"557","John Klingberg","DAL","D","76","242.9","2","20","8","12","22","53.66","33","6.06","2.7","73","43","24","1","0","4","2","1","1","0","0","2","13","2","0","5","2","0","0","-"
"514","John McFarland","FLA","L","3","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"146","John Mitchell","COL","C","71","43.733333333333","0","1","0","1","1","25.00","3","0.00","0.54","7","6","6","2","0","1","2","1","1","0","0","0","1","0","0","3","0","8","6","57.14"
"447","John Moore","N.J","D","73","107.08333333333","1","5","3","2","6","60.00","18","5.56","1.33","30","23","4","2","0","2","2","1","1","0","0","0","3","3","2","1","1","0","0","-"
"293","John Scott","ARI, MTL","L","12","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","9","3","2","1","0","2","0","0","0","0","0","0","0","-"
"429","John Tavares","NYI","C","78","246.01666666667","7","12","9","3","19","52.78","66","10.61","7.61","120","88","64","14","0","12","6","3","3","0","0","0","12","0","3","5","1","136","112","54.84"
"59","John-Michael Liles","BOS, CAR","D","81","136.7","1","2","1","1","3","27.27","20","5.00","1.63","44","33","10","3","0","3","0","0","0","0","0","0","3","5","3","4","3","0","0","-"
"103","Johnny Boychuk","NYI","D","70","67.983333333333","1","4","2","2","5","62.50","22","4.55","1.7","39","29","10","0","0","3","0","0","0","0","0","0","0","0","3","0","3","0","0","-"
"579","Johnny Gaudreau","CGY","L","79","284.55","6","15","11","4","21","65.63","57","10.53","6.09","94","73","48","17","0","6","6","3","3","0","0","3","18","2","3","13","0","0","2","0.00"
"83","Johnny Oduya","DAL","D","82","10.583333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","1","0","0","0","0","0","0","-"
"510","Jon Merrill","N.J","D","47","5.3833333333333","0","1","1","0","1","inf","2","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"630","Jonas Brodin","MIN","D","68","8.6333333333333","0","0","0","0","0","-","1","0.00","0.08","2","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"749","Jonathan Drouin","T.B","L","21","42.316666666667","0","2","1","1","2","66.67","1","0.00","0.13","8","3","1","0","0","0","2","1","1","0","0","0","3","0","0","1","0","2","1","66.67"
"111","Jonathan Ericsson","DET","D","71","7.4333333333333","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","1","0","0","-"
"623","Jonathan Huberdeau","FLA","L","76","204.98333333333","4","9","2","7","13","56.52","29","13.79","4.3","54","41","38","18","0","4","6","3","3","0","0","2","9","0","2","8","0","2","0","100.00"
"648","Jonathan Marchessault","T.B","C","45","130.05","4","3","1","2","7","43.75","18","22.22","2.81","35","27","27","5","1","3","2","1","1","0","0","5","5","3","7","9","1","16","28","36.36"
"288","Jonathan Toews","CHI","C","80","195.68333333333","6","3","1","2","9","31.03","27","22.22","4.89","48","33","34","19","0","5","17","7","6","1","0","3","3","2","5","11","0","130","73","64.04"
"548","Joonas Donskoi","S.J","R","76","112.08333333333","3","5","3","2","8","61.54","14","21.43","2.39","21","17","18","6","0","2","2","1","1","0","0","2","3","0","2","5","1","1","0","100.00"
"818","Joonas Kemppainen","BOS","C","44","6.3166666666667","0","0","0","0","0","0.00","1","0.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","53.33"
"369","Jordan Eberle","EDM","C, R","69","182.73333333333","7","4","2","2","11","55.00","42","16.67","6.03","61","49","42","21","3","2","0","0","0","0","0","0","8","2","2","6","2","0","0","-"
"695","Jordan Martinook","ARI","L","81","28.383333333333","0","1","1","0","1","100.00","5","0.00","1.31","9","8","8","7","0","4","0","0","0","0","0","0","0","0","0","0","0","3","5","37.50"
"483","Jordan Nolan","L.A","C","52","3.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","14","4","2","2","0","0","0","0","0","0","0","0","0","-"
"775","Jordan Oesterle","EDM","D","17","32.233333333333","0","0","0","0","0","0.00","1","0.00","0.16","7","3","1","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","-"
"418","Jordan Schroeder","MIN","C","26","6.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"271","Jordan Staal","CAR","C","82","146.85","6","4","2","2","10","50.00","25","24.00","4.63","38","34","33","21","1","3","10","5","5","0","0","1","5","0","5","11","0","83","41","66.94"
"505","Jordan Weal","L.A, PHI","C","14","9.6166666666667","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","3","40.00"
"410","Jordie Benn","DAL","D","64","16.066666666667","1","0","0","0","1","33.33","3","33.33","0.22","4","3","3","0","0","0","5","1","0","1","0","0","1","1","0","0","0","0","0","-"
"76","Jordin Tootoo","N.J","R","66","80.683333333333","2","3","1","2","5","55.56","8","25.00","1.02","13","10","9","4","0","1","29","7","2","5","0","1","1","0","0","3","0","0","0","-"
"384","Jori Lehtera","STL","C","79","147.61666666667","1","8","3","5","9","56.25","7","14.29","0.88","14","9","7","2","0","0","2","1","1","0","0","0","4","1","2","14","0","60","33","64.52"
"711","Joseph Blandisi","N.J","L","41","86.333333333333","4","2","1","1","6","42.86","8","50.00","1.89","11","10","11","9","1","0","10","5","5","0","0","1","3","1","1","4","0","1","1","50.00"
"708","Josh Anderson","CBJ","R","12","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"362","Josh Bailey","NYI","R","81","116.9","4","1","1","0","5","83.33","13","30.77","2.37","21","15","15","9","0","0","0","0","0","0","0","0","5","0","1","8","0","1","1","50.00"
"112","Josh Gorges","BUF","D","77","5.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"769","Josh Jooris","CGY","R","59","9.1833333333333","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","7","2","1","1","0","0","0","0","0","1","0","3","1","75.00"
"597","Josh Leivo","TOR","L","12","31.966666666667","1","0","0","0","1","100.00","5","20.00","0.65","8","7","6","3","0","0","2","1","1","0","0","0","1","0","1","0","1","0","0","-"
"575","Josh Manson","ANA","D","71","7.1166666666667","0","0","0","0","0","-","2","0.00","0.11","3","2","1","0","0","0","30","5","0","4","1","0","1","0","0","1","1","0","0","-"
"758","Josh Morrissey","WPG","D","1","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"692","Jujhar Khaira","EDM","L","15","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"81","Jussi Jokinen","FLA","L","81","211.63333333333","5","7","4","3","12","60.00","32","15.63","3.8","54","39","30","9","0","4","4","2","2","0","0","0","6","1","1","4","0","70","56","55.56"
"222","Justin Abdelkader","DET","L","82","237.1","6","7","6","1","13","43.33","34","17.65","6.78","51","48","45","39","0","4","34","17","17","0","0","6","3","1","11","9","0","1","2","33.33"
"744","Justin Bailey","BUF","R","8","2.2166666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"308","Justin Braun","S.J","D","80","54.833333333333","0","1","1","0","1","50.00","3","0.00","0.13","10","4","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"301","Justin Falk","CBJ","D","24","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","2","0","0","0","0","0","0","0","-"
"511","Justin Faulk","CAR","D","64","205.71666666667","12","5","1","4","17","77.27","73","16.44","5.85","147","102","42","8","4","11","0","0","0","0","0","0","6","3","8","2","1","0","0","-"
"567","Justin Fontaine","MIN","R","60","8.2666666666667","0","0","0","0","0","-","3","0.00","0.22","3","3","3","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0.00"
"375","Justin Schultz","EDM, PIT","D","63","136.88333333333","2","6","3","3","8","72.73","20","10.00","1.79","46","28","16","1","0","6","0","0","0","0","0","0","4","3","2","3","2","0","2","0.00"
"50","Justin Williams","WSH","R","82","166.25","4","6","2","4","10","47.62","27","14.81","4.28","46","40","39","10","0","3","0","0","0","0","0","0","6","2","1","3","0","30","19","61.22"
"568","Jyrki Jokipakka","CGY, DAL","D","58","4.9833333333333","0","0","0","0","0","0.00","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"300","Karl Alzner","WSH","D","82","5.3","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"795","Kasperi Kapanen","TOR","R","9","15.733333333333","0","0","0","0","0","0.00","2","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"227","Keith Yandle","NYR","D","82","214.8","2","20","12","8","22","81.48","51","3.92","2.64","101","69","19","1","0","3","6","3","3","0","0","1","13","4","1","5","4","0","0","-"
"550","Kenny Agostino","CGY","L","2","2.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"764","Kerby Rychel","CBJ","L","32","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","1","0","0","0","0","0","0","0","-"
"564","Kevan Miller","BOS","D","71","3.9166666666667","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","7","2","1","1","0","1","0","0","0","0","0","0","0","-"
"78","Kevin Bieksa","ANA","D","71","105.6","2","4","2","2","6","42.86","17","11.76","1.14","33","23","6","1","0","2","19","5","2","3","0","0","3","1","2","1","0","0","0","-"
"470","Kevin Connauton","ARI, CBJ","D","65","84.183333333333","0","3","0","3","3","50.00","15","0.00","0.6","30","15","4","0","0","0","9","3","2","1","0","0","3","0","1","4","0","0","0","-"
"792","Kevin Fiala","NSH","L","5","3.2166666666667","0","0","0","0","0","-","1","0.00","0.42","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"553","Kevin Gravel","L.A","D","5","3.8666666666667","0","0","0","0","0","-","1","0.00","0.12","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"520","Kevin Hayes","NYR","C","79","120.61666666667","3","3","3","0","6","66.67","23","13.04","2.31","36","29","13","5","0","0","14","3","2","0","1","1","7","0","2","2","2","9","8","52.94"
"137","Kevin Klein","NYR","D","69","33.883333333333","0","1","0","1","1","100.00","5","0.00","0.41","8","7","4","1","0","1","4","2","2","0","0","0","1","1","2","1","0","0","0","-"
"186","Kevin Porter","PIT","C","41","2.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"309","Kevin Shattenkirk","STL","D","72","200.18333333333","6","20","11","9","26","78.79","40","15.00","3.5","85","61","23","1","0","3","4","2","2","0","0","0","6","0","2","3","0","0","0","-"
"593","Klas Dahlbeck","ARI","D","71","3.4166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"278","Korbinian Holzer","ANA","D","29","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"224","Kris Letang","PIT","D","71","282.96666666667","5","22","9","13","27","72.97","51","9.80","4.41","94","68","26","5","1","5","12","6","6","0","0","3","9","5","3","11","3","0","0","-"
"225","Kris Russell","CGY, DAL","D","62","96.116666666667","2","2","2","0","4","50.00","12","16.67","1.61","34","25","9","4","0","2","0","0","0","0","0","1","2","1","0","2","2","0","0","-"
"189","Kris Versteeg","CAR, L.A","R","77","135.96666666667","2","7","1","6","9","69.23","22","9.09","3.17","51","40","23","7","1","2","4","2","2","0","0","0","6","4","0","1","0","3","3","50.00"
"152","Kyle Brodziak","STL","C","76","3.75","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","4","2","2","0","0","0","0","0","0","0","0","2","5","28.57"
"168","Kyle Chipchura","ARI","C","70","11.016666666667","0","1","1","0","1","100.00","1","0.00","0.21","2","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","4","5","44.44"
"425","Kyle Clifford","L.A","L","56","3.5166666666667","0","0","0","0","0","0.00","1","0.00","0.13","1","1","1","1","0","0","22","5","1","4","0","0","0","0","0","0","0","0","0","-"
"258","Kyle Okposo","NYI","R","79","235.3","7","16","7","9","23","67.65","42","16.67","5.48","82","54","45","21","1","4","7","2","1","1","0","3","4","4","6","15","0","2","3","40.00"
"420","Kyle Palmieri","N.J","R","82","215.68333333333","11","12","8","4","23","65.71","79","13.92","7.23","136","103","54","13","0","7","7","2","1","1","0","1","9","3","5","6","1","0","1","0.00"
"144","Kyle Quincey","DET","D","47","2.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"598","Kyle Rau","FLA","C","9","4.5333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"320","Kyle Turris","OTT","C","57","184.56666666667","3","5","3","2","8","44.44","26","11.54","2.96","56","40","24","6","1","5","6","3","3","0","0","1","2","0","0","12","0","97","87","52.72"
"166","Ladislav Smid","CGY","D","22","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"388","Lance Bouma","CGY","C","44","0.88333333333333","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","9","3","2","1","0","0","0","0","0","0","0","0","0","-"
"423","Landon Ferraro","BOS, DET","C","68","3.6166666666667","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","10","2","0","2","0","0","0","0","0","1","0","0","2","0.00"
