"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"98","Darren Helm","DET","L","61","889.15","736","983","42.82","554","747","42.58","404","561","41.87","28","64","30.43","30.79","49.5","38.35","312","495","38.66","122","210","36.75","18","34","34.62","190","285","40.00","8","16","33.33","340","413","45.15","1","14","6.67","6.93","88.59","0.955","152","262","230","617","39.79","233","331","398","36.93"
"47","David Backes","BOS","R","70","912.71666666667","956","717","57.14","734","542","57.52","528","399","56.96","41","27","60.29","43.75","33.83","56.39","380","330","53.52","160","131","54.98","20","13","60.61","220","199","52.51","12","4","75.00","485","320","60.25","9","4","69.23","7.77","93.23","1.010","159","200","146","668","52.13","285","288","260","52.29"
"861","David Kampf","CHI","C","63","876.98333333333","669","903","42.56","490","697","41.28","379","534","41.51","27","49","35.53","28.49","48.6","36.96","317","442","41.77","130","196","39.88","14","22","38.89","187","246","43.19","8","10","44.44","286","389","42.37","3","17","15.00","7.12","90.82","0.979","111","196","282","671","28.24","190","276","442","30.06"
"68","David Krejci","BOS","C","81","1431.9333333333","1531","1064","59.00","1184","844","58.38","826","633","56.61","93","64","59.24","70.81","54.51","56.50","686","506","57.55","280","213","56.80","46","36","56.10","406","293","58.08","27","10","72.97","731","454","61.69","19","12","61.29","11.26","89.89","1.011","348","261","158","930","68.77","610","394","323","65.38"
"635","David Pastrnak","BOS","R","66","1237.75","1534","950","61.76","1172","723","61.85","823","552","59.85","108","59","64.67","78.31","49.42","61.31","729","453","61.68","290","207","58.35","57","29","66.28","439","246","64.09","36","13","73.47","707","413","63.13","12","13","48.00","13.12","89.31","1.024","375","248","113","658","76.84","705","384","277","71.79"
"161","David Perron","STL","L","57","974.43333333333","952","750","55.93","720","573","55.68","540","441","55.05","58","36","61.70","47.43","36.01","56.84","508","368","57.99","198","146","57.56","25","21","54.35","310","222","58.27","20","9","68.97","384","303","55.90","10","5","66.67","10.74","91.84","1.026","191","174","133","691","58.95","374","272","276","57.54"
"268","David Savard","CBJ","D","82","1618.9833333333","1356","1500","47.48","1071","1123","48.81","785","805","49.37","76","68","52.78","67.4","64.31","51.17","654","667","49.51","277","249","52.66","44","35","55.70","377","418","47.42","17","18","48.57","543","705","43.51","10","15","40.00","9.68","91.55","1.012","221","331","274","1251","44.65","406","497","558","42.12"
"133","David Schlemko","MTL","D","18","357.2","393","337","53.84","276","240","53.49","193","179","51.88","16","22","42.11","15.1","14.77","50.55","169","155","52.16","66","71","48.18","11","9","55.00","103","84","55.08","2","9","18.18","184","148","55.42","3","4","42.86","8.29","87.71","0.960","39","66","63","299","38.24","121","114","123","49.59"
"745","Dean Kukan","CBJ","D","25","336.63333333333","298","262","53.21","233","197","54.19","171","144","54.29","13","7","65.00","13.96","10.06","58.13","151","120","55.72","72","49","59.50","7","3","70.00","79","71","52.67","5","2","71.43","122","116","51.26","1","2","33.33","7.60","95.14","1.027","64","68","59","279","52.03","113","98","94","54.59"
"734","Denis Gurianov","DAL","R","21","228.31666666667","203","231","46.77","149","163","47.76","102","112","47.66","6","6","50.00","7.99","8.5","48.44","95","100","48.72","38","37","50.67","4","1","80.00","57","63","47.50","0","3","0.00","86","110","43.88","2","2","50.00","5.88","94.64","1.005","55","69","30","195","64.71","75","86","63","54.35"
"751","Denis Malgin","FLA","C","50","644.46666666667","586","571","50.65","427","440","49.25","309","332","48.21","22","32","40.74","20.9","24.45","46.10","235","236","49.89","88","101","46.56","16","14","53.33","147","135","52.13","4","10","28.57","287","276","50.98","2","7","22.22","7.12","90.36","0.975","126","183","73","562","63.32","213","239","148","59.00"
"802","Dennis Cholowski","DET","D","52","949.16666666667","943","835","53.04","715","654","52.23","493","468","51.30","45","50","47.37","42.46","42.59","49.92","452","403","52.87","175","168","51.02","26","23","53.06","277","235","54.10","15","13","53.57","408","354","53.54","4","9","30.77","9.13","89.32","0.984","207","188","86","735","70.65","408","298","202","66.89"
"737","Dennis Gilbert","CHI","D","1","12.766666666667","10","10","50.00","8","7","53.33","6","5","54.55","0","0","-","0.35","0.29","54.78","6","6","50.00","2","2","50.00","0","0","-","4","4","50.00","0","0","-","3","4","42.86","0","0","-","0.00","100.00","1.000","0","2","2","13","0.00","1","3","2","33.33"
"316","Derek Forbort","L.A","D","81","1680.1","1227","1763","41.04","930","1368","40.47","650","962","40.32","48","92","34.29","52.32","85.42","37.99","547","827","39.81","226","331","40.57","23","47","32.86","321","496","39.29","17","26","39.53","534","809","39.76","6","19","24.00","7.38","90.44","0.978","203","409","408","1054","33.22","462","601","781","37.17"
"214","Derek Grant","ANA, PIT","C","56","654.45","523","690","43.12","406","526","43.56","294","388","43.11","23","37","38.33","24.7","34","42.08","247","308","44.50","111","133","45.49","16","22","42.11","136","175","43.73","5","11","31.25","224","317","41.40","2","3","40.00","7.82","90.46","0.983","81","156","200","532","28.83","135","203","317","29.87"
"5","Derek MacKenzie","FLA","C","1","2.7166666666667","2","3","40.00","1","3","25.00","1","1","50.00","0","0","-","0.02","0.27","6.59","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","1","1","0","2","100.00","1","2","0","100.00"
"747","Derek Ryan","CGY","C","81","1118.1166666667","1024","918","52.73","753","691","52.15","542","485","52.78","56","43","56.57","49.64","44.88","52.51","474","439","51.92","209","184","53.18","31","19","62.00","265","255","50.96","12","15","44.44","465","392","54.26","9","9","50.00","10.33","91.13","1.015","211","223","251","891","45.67","321","287","374","46.19"
"205","Derek Stepan","ARI","C","72","1384.1","1444","1342","51.83","1098","994","52.49","791","697","53.16","62","61","50.41","69","65.11","51.45","643","625","50.71","261","285","47.80","25","29","46.30","382","340","52.91","26","14","65.00","629","574","52.29","8","15","34.78","7.84","91.25","0.991","330","310","318","883","50.93","548","418","563","49.32"
"122","Derick Brassard","COL, FLA, PIT","C","70","1049.6666666667","975","1018","48.92","743","764","49.30","535","574","48.24","44","51","46.32","44.55","47.24","48.53","451","476","48.65","184","207","47.06","19","27","41.30","267","269","49.81","15","14","51.72","438","432","50.34","8","9","47.06","8.22","91.11","0.993","202","223","170","809","54.30","341","326","345","49.71"
"463","Derrick Pouliot","VAN","D","62","1063.8166666667","1004","937","51.73","762","721","51.38","528","546","49.16","49","47","51.04","43.83","42.33","50.87","467","492","48.70","193","215","47.30","25","27","48.08","274","277","49.73","19","12","61.29","463","374","55.32","5","7","41.67","9.28","91.39","1.007","185","216","119","880","60.86","364","344","292","55.49"
"11","Deryk Engelland","VGK","D","74","1470.95","1283","1639","43.91","940","1223","43.46","684","917","42.72","49","84","36.84","54.89","78.71","41.09","601","797","42.99","227","302","42.91","19","47","28.79","374","495","43.04","14","20","41.18","545","721","43.05","14","17","45.16","7.16","90.84","0.980","187","311","304","934","38.09","401","482","628","38.97"
"314","Devante Smith-Pelly","WSH","R","54","586.11666666667","449","658","40.56","330","460","41.77","226","333","40.43","14","31","31.11","20.2","30.48","39.86","215","298","41.91","73","134","35.27","6","19","24.00","142","164","46.41","6","6","50.00","180","303","37.27","2","6","25.00","6.19","90.69","0.969","80","132","119","447","40.20","128","173","219","36.89"
"476","Devin Shore","ANA, DAL","C","76","1083.7666666667","948","1117","45.91","691","825","45.58","502","579","46.44","43","52","45.26","42.46","52.52","44.70","456","537","45.92","195","217","47.33","22","25","46.81","261","320","44.92","14","18","43.75","416","460","47.49","7","8","46.67","8.57","91.02","0.996","208","256","151","940","57.94","299","347","310","49.10"
"663","Devon Toews","NYI","D","48","858.98333333333","836","669","55.55","621","484","56.20","455","343","57.02","35","22","61.40","42.26","27.06","60.96","445","333","57.20","210","132","61.40","20","16","55.56","235","201","53.90","12","4","75.00","319","279","53.34","3","1","75.00","7.69","93.59","1.013","130","146","81","720","61.61","273","209","155","63.79"
"789","Dillon Dube","CGY","C","25","251.68333333333","205","235","46.59","152","172","46.91","103","128","44.59","9","9","50.00","8.21","10.24","44.50","82","111","42.49","41","49","45.56","7","3","70.00","41","62","39.81","2","5","28.57","101","107","48.56","0","1","0.00","8.74","92.97","1.017","57","70","34","189","62.64","74","83","63","54.01"
"563","Dillon Heatherington","DAL","D","5","50.933333333333","50","58","46.30","42","47","47.19","31","31","50.00","5","1","83.33","2.27","1.85","55.14","22","22","50.00","10","6","62.50","2","1","66.67","12","16","42.86","2","0","100.00","20","31","39.22","1","0","100.00","16.13","96.77","1.129","4","4","4","59","50.00","10","7","13","43.48"
"32","Dion Phaneuf","L.A","D","67","1004.9333333333","949","992","48.89","692","749","48.02","484","533","47.59","32","60","34.78","37.5","40.26","48.23","409","450","47.61","144","166","46.45","15","29","34.09","265","284","48.27","11","20","35.48","457","458","49.95","5","9","35.71","6.61","88.74","0.954","139","167","111","1001","55.60","288","286","243","54.24"
"395","Dmitrij Jaskin","WSH","R","37","373.11666666667","349","334","51.10","251","251","50.00","180","194","48.13","13","19","40.63","14.4","15.33","48.45","170","157","51.99","76","69","52.41","7","9","43.75","94","88","51.65","3","8","27.27","157","143","52.33","3","2","60.00","7.22","90.21","0.974","51","86","55","269","48.11","80","119","109","42.33"
"249","Dmitry Kulikov","WPG","D","57","892.81666666667","750","943","44.30","568","724","43.96","411","527","43.82","36","37","49.32","31.61","41.28","43.36","338","417","44.77","148","171","46.39","23","22","51.11","190","246","43.58","7","8","46.67","334","440","43.15","6","6","50.00","8.76","92.98","1.017","95","205","124","634","43.38","231","297","254","47.63"
"257","Dmitry Orlov","WSH","D","82","1774.1833333333","1565","1729","47.51","1171","1278","47.82","826","934","46.93","79","87","47.59","65.62","76.67","46.12","740","837","46.92","261","380","40.72","33","54","37.93","479","457","51.18","25","18","58.14","647","716","47.47","17","15","53.13","9.56","90.69","1.002","228","365","262","1052","46.53","476","574","565","45.73"
"491","Dominic Toninato","COL","C","2","13.4","11","21","34.38","9","15","37.50","8","11","42.11","1","1","50.00","0.82","0.74","52.40","7","10","41.18","4","3","57.14","1","1","50.00","3","7","30.00","0","0","-","4","9","30.77","0","0","-","12.50","90.91","1.034","0","2","0","19","-","1","3","1","50.00"
"652","Dominic Turgeon","DET","C","4","50.35","30","52","36.59","23","39","37.10","18","29","38.30","0","6","0.00","0.93","2.98","23.81","10","29","25.64","4","13","23.53","0","5","0.00","6","16","27.27","0","1","0.00","16","18","47.06","0","0","-","0.00","79.31","0.793","9","7","13","47","40.91","13","11","16","44.83"
"892","Dominik Kahun","CHI","C","82","1160.3333333333","1166","1090","51.68","878","842","51.05","699","639","52.24","59","45","56.73","51.97","53.18","49.43","567","559","50.36","221","257","46.23","32","20","61.54","346","302","53.40","17","17","50.00","505","429","54.07","8","7","53.33","8.44","92.96","1.014","224","307","151","847","59.73","386","402","308","55.62"
"755","Dominik Simon","PIT","C","71","946.06666666667","995","757","56.79","730","566","56.33","538","419","56.22","46","30","60.53","43.36","28.57","60.28","462","300","60.63","198","110","64.29","30","15","66.67","264","190","58.15","11","10","52.38","440","381","53.59","5","4","55.56","8.55","92.84","1.014","170","239","113","786","60.07","299","329","219","57.72"
"415","Dougie Hamilton","CAR","D","82","1613.15","2018","1343","60.04","1499","1032","59.23","1060","728","59.28","82","70","53.95","97.44","66.28","59.52","934","621","60.06","432","292","59.67","43","39","52.44","502","329","60.41","23","16","58.97","903","585","60.69","13","10","56.52","7.74","90.38","0.981","278","374","189","1150","59.53","626","575","428","59.39"
"868","Drake Batherson","OTT","R","20","268.3","187","297","38.64","148","211","41.23","111","142","43.87","13","12","52.00","8.66","9.7","47.18","87","126","40.85","40","42","48.78","7","6","53.85","47","84","35.88","4","3","57.14","80","143","35.87","2","3","40.00","11.71","91.55","1.033","58","57","31","192","65.17","88","90","65","57.52"
"820","Drake Caggiula","CHI, EDM","C, L","55","793.56666666667","749","794","48.54","557","613","47.61","422","491","46.22","39","52","42.86","33.09","40.14","45.18","347","397","46.64","148","185","44.44","20","25","44.44","199","212","48.42","11","14","44.00","332","333","49.92","7","12","36.84","9.24","89.41","0.987","154","194","107","586","59.00","273","278","227","54.60"
"183","Drew Doughty","L.A","D","82","2179.0833333333","1872","2026","48.02","1406","1592","46.90","996","1133","46.78","87","128","40.47","88.5","107.76","45.09","858","990","46.43","346","382","47.53","38","56","40.43","512","608","45.71","26","42","38.24","833","865","49.06","19","23","45.24","8.73","88.70","0.974","394","471","437","1088","47.41","835","741","890","48.41"
"60","Drew Stafford","N.J","R","57","699.13333333333","558","644","46.42","427","490","46.56","306","355","46.29","25","27","48.08","25.18","26.17","49.04","249","274","47.61","116","95","54.98","10","9","52.63","133","179","42.63","7","9","43.75","241","312","43.58","7","8","46.67","8.17","92.39","1.006","97","112","98","561","49.74","178","185","216","45.18"
"680","Dryden Hunt","FLA","L","31","342.93333333333","290","326","47.08","218","233","48.34","165","174","48.67","16","15","51.61","13.02","11.99","52.06","130","134","49.24","47","58","44.76","6","9","40.00","83","76","52.20","8","6","57.14","122","155","44.04","1","0","100.00","9.70","91.38","1.011","63","92","40","273","61.17","91","135","87","51.12"
"25","Duncan Keith","CHI","D","82","1887.4333333333","1774","1916","48.08","1326","1499","46.94","1034","1114","48.14","105","114","47.95","80.62","105.51","43.31","822","992","45.31","305","454","40.18","48","60","44.44","517","538","49.00","33","29","53.23","800","776","50.76","22","22","50.00","10.15","89.77","0.999","317","457","307","1188","50.80","669","636","588","53.22"
"34","Dustin Brown","L.A","R","72","1469.2333333333","1379","1456","48.64","1040","1135","47.82","755","795","48.71","80","87","47.90","67.96","73.83","47.93","637","678","48.44","268","269","49.91","33","38","46.48","369","409","47.43","22","30","42.31","626","658","48.75","22","16","57.89","10.60","89.06","0.997","296","370","338","819","46.69","537","512","605","47.02"
"54","Dustin Byfuglien","WPG","D","42","1023.0666666667","1085","863","55.70","820","666","55.18","599","494","54.80","62","44","58.49","53.24","40.06","57.06","496","401","55.30","188","161","53.87","24","15","61.54","308","240","56.20","20","17","54.05","494","371","57.11","15","10","60.00","10.35","91.09","1.014","162","198","123","503","56.84","415","334","280","59.71"
"370","Dylan DeMelo","OTT","D","77","1484.8833333333","1326","1633","44.81","1007","1181","46.02","742","883","45.66","84","94","47.19","62.26","71.43","46.57","641","740","46.42","288","309","48.24","47","38","55.29","353","431","45.03","22","34","39.29","552","738","42.79","14","16","46.67","11.32","89.35","1.007","247","334","268","1119","47.96","447","498","485","47.96"
"826","Dylan Gambrell","S.J","C","8","69.033333333333","49","58","45.79","34","45","43.04","22","29","43.14","1","0","100.00","1.66","2.37","41.24","19","26","42.22","5","14","26.32","1","0","100.00","14","12","53.85","0","0","-","22","28","44.00","0","0","-","4.55","100.00","1.045","8","14","9","67","47.06","17","21","20","45.95"
"626","Dylan Larkin","DET","C","76","1660","1801","1474","54.99","1370","1151","54.34","990","840","54.10","97","91","51.60","87.28","83.04","51.24","872","740","54.09","360","347","50.92","54","41","56.84","512","393","56.57","24","23","51.06","772","607","55.98","14","20","41.18","9.80","89.17","0.990","334","351","337","947","49.78","652","512","618","51.34"
"331","Dylan McIlrath","DET","D","7","106.31666666667","82","112","42.27","60","86","41.10","46","59","43.81","4","3","57.14","2.88","5.34","34.99","26","60","30.23","13","23","36.11","2","1","66.67","13","37","26.00","1","2","33.33","43","45","48.86","1","0","100.00","8.70","94.92","1.036","12","19","21","81","36.36","28","26","41","40.58"
