"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"482","Kurtis MacDermid","L.A","D","11","4.55","0","5","0.00","0","5","0.00","0","5","0.00","0","0","-","0","0.34","0.00","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","1","4","3","0.00","0","1","6","0.00"
"50","Kyle Brodziak","EDM","C","70","117.78333333333","21","169","11.05","18","139","11.46","16","105","13.22","2","17","10.53","0.87","12.32","6.61","8","89","8.25","6","40","13.04","2","8","20.00","2","49","3.92","0","5","0.00","4","76","5.00","0","4","0.00","12.50","83.81","0.963","0","14","91","94","0.00","1","25","105","0.94"
"222","Kyle Clifford","L.A","L","72","0.91666666666667","0","3","0.00","0","3","0.00","0","3","0.00","0","1","0.00","0","0.26","0.00","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","1","0.00","0","0","-","0","0","-","-","66.67","0.67","0","0","0","5","-","0","0","0","-"
"632","Kyle Connor","WPG","L","82","58.733333333333","16","105","13.22","11","83","11.70","9","63","12.50","1","4","20.00","0.81","7.34","9.95","7","53","11.67","4","23","14.81","1","1","50.00","3","30","9.09","0","2","0.00","3","48","5.88","0","0","-","11.11","93.65","1.048","3","9","30","67","9.09","5","14","36","12.20"
"106","Kyle Okposo","BUF","R","78","1.0833333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.01","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","1","1","3","0.00","0","1","1","0.00"
"220","Kyle Palmieri","N.J","R","74","20.883333333333","3","21","12.50","2","16","11.11","2","9","18.18","0","1","0.00","0.23","1.89","11.01","2","9","18.18","2","4","33.33","0","0","-","0","5","0.00","0","1","0.00","1","12","7.69","0","0","-","0.00","88.89","0.889","1","3","3","41","25.00","1","5","3","25.00"
"148","Kyle Turris","NSH","C","55","1.55","0","3","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.26","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","3","0","8","100.00","1","3","0","100.00"
"167","Lars Eller","WSH","C","81","189.36666666667","46","295","13.49","40","209","16.06","36","148","19.57","4","22","15.38","3.61","19.51","15.62","19","154","10.98","11","66","14.29","2","7","22.22","8","88","8.33","0","12","0.00","11","125","8.09","1","3","25.00","11.11","85.14","0.962","0","29","138","92","0.00","1","36","176","0.56"
"793","Lawrence Pilut","BUF","D","33","10.133333333333","2","16","11.11","1","14","6.67","1","13","7.14","0","0","-","0","1.53","0.02","0","10","0.00","0","5","0.00","0","0","-","0","5","0.00","0","0","-","0","6","0.00","0","0","-","0.00","100.00","1.000","0","2","3","10","0.00","0","5","5","0.00"
"666","Lawson Crouse","ARI","L","81","104.78333333333","32","156","17.02","29","122","19.21","23","81","22.12","4","10","28.57","2.11","10.15","17.20","15","79","15.96","8","30","21.05","2","2","50.00","7","49","12.50","0","3","0.00","5","73","6.41","0","5","0.00","17.39","87.65","1.050","3","12","13","163","18.75","4","16","17","19.05"
"108","Leo Komarov","NYI","C, R","82","142.68333333333","30","250","10.71","24","187","11.37","20","145","12.12","1","9","10.00","1.64","18.85","8.00","13","136","8.72","10","63","13.70","0","2","0.00","3","73","3.95","0","5","0.00","8","104","7.14","0","2","0.00","5.00","93.79","0.988","3","11","103","107","2.83","6","20","133","4.32"
"572","Leon Draisaitl","EDM","C","82","95.083333333333","35","128","21.47","31","97","24.22","20","69","22.47","3","14","17.65","2.59","9.87","20.76","24","84","22.22","12","36","25.00","2","6","25.00","12","48","20.00","1","5","16.67","7","41","14.58","0","3","0.00","15.00","79.71","0.947","5","14","88","82","5.38","7","19","107","6.14"
"767","Lias Andersson","NYR","C","42","27.616666666667","7","32","17.95","7","25","21.88","7","19","26.92","1","1","50.00","0.52","2.43","17.48","4","19","17.39","3","12","20.00","1","1","50.00","1","7","12.50","0","0","-","2","12","14.29","0","0","-","14.29","94.74","1.090","2","1","9","48","18.18","3","2","12","20.00"
"713","Libor Hajek","NYR","D","5","4.5666666666667","2","4","33.33","2","4","33.33","2","3","40.00","0","0","-","0.06","0.32","16.01","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","0","1","7","0.00","0","1","1","0.00"
"778","Libor Sulak","DET","D","6","12.933333333333","3","23","11.54","3","17","15.00","3","14","17.65","1","1","50.00","0.07","1.63","3.85","0","12","0.00","0","6","0.00","0","1","0.00","0","6","0.00","0","0","-","2","9","18.18","1","0","100.00","33.33","92.86","1.262","0","1","9","12","0.00","0","2","9","0.00"
"144","Logan Couture","S.J","C","81","127.03333333333","44","199","18.11","41","162","20.20","35","121","22.44","3","15","16.67","2.6","16.76","13.44","23","118","16.31","10","56","15.15","0","7","0.00","13","62","17.33","2","4","33.33","7","76","8.43","1","4","20.00","8.57","87.60","0.962","1","23","103","101","0.96","3","29","134","2.19"
"803","Logan O'Connor","COL","R","5","2.6","3","1","75.00","1","1","50.00","1","1","50.00","0","1","0.00","0.11","0.08","59.52","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","1","0.00","0.00","0.00","0.000","0","0","1","3","0.00","0","0","1","0.00"
"42","Loui Eriksson","VAN","L","81","96.783333333333","27","120","18.37","26","91","22.22","21","58","26.58","1","5","16.67","1.66","7.47","18.22","15","68","18.07","6","23","20.69","0","2","0.00","9","45","16.67","0","1","0.00","0","51","0.00","0","2","0.00","4.76","91.38","0.961","2","12","35","130","5.41","4","17","43","8.51"
"185","Luca Sbisa","NYI","D","9","15.85","6","21","22.22","5","15","25.00","5","13","27.78","0","1","0.00","0.16","1.26","11.37","2","12","14.29","1","5","16.67","0","1","0.00","1","7","12.50","0","0","-","2","9","18.18","0","0","-","0.00","92.31","0.923","0","0","7","16","0.00","0","2","7","0.00"
"608","Lucas Wallmark","CAR","C","81","71.216666666667","13","111","10.48","12","83","12.63","10","55","15.38","0","8","0.00","0.56","8.2","6.35","5","57","8.06","1","33","2.94","0","5","0.00","4","24","14.29","0","2","0.00","4","49","7.55","0","1","0.00","0.00","85.45","0.855","3","12","77","47","3.75","4","14","93","4.12"
"345","Lukas Sedlak","CBJ","C","47","27.216666666667","9","33","21.43","7","24","22.58","5","14","26.32","0","3","0.00","0.34","2.17","13.61","3","19","13.64","1","8","11.11","0","1","0.00","2","11","15.38","0","1","0.00","2","14","12.50","0","1","0.00","0.00","78.57","0.786","2","3","7","38","22.22","2","4","10","16.67"
"416","Luke Glendening","DET","C","78","197.45","50","370","11.90","46","294","13.53","43","201","17.62","6","27","18.18","3.01","28.28","9.61","24","192","11.11","12","98","10.91","4","17","19.05","12","94","11.32","1","4","20.00","9","163","5.23","0","6","0.00","13.95","86.57","1.005","5","17","178","101","2.73","7","34","242","2.81"
"500","Luke Johnson","CHI","C","15","20.016666666667","1","40","2.44","1","32","3.03","1","20","4.76","0","4","0.00","0","2.91","0.02","0","20","0.00","0","12","0.00","0","1","0.00","0","8","0.00","0","2","0.00","0","20","0.00","0","1","0.00","0.00","80.00","0.800","0","0","17","15","0.00","0","2","24","0.00"
"708","Luke Kunin","MIN","C","49","71.916666666667","14","135","9.40","12","101","10.62","10","73","12.05","0","8","0.00","0.2","8.32","2.39","2","65","2.99","1","26","3.70","0","4","0.00","1","39","2.50","0","2","0.00","4","64","5.88","0","2","0.00","0.00","89.04","0.890","4","5","23","71","14.81","6","7","31","16.22"
"179","Luke Schenn","ANA, VAN","D","26","31.866666666667","5","53","8.62","5","33","13.16","5","27","15.63","0","2","0.00","0.39","3.29","10.63","2","28","6.67","2","8","20.00","0","1","0.00","0","20","0.00","0","1","0.00","0","25","0.00","0","0","-","0.00","92.59","0.926","0","2","10","38","0.00","2","2","17","10.53"
"211","Luke Witkowski","DET","R","34","21.466666666667","4","33","10.81","3","25","10.71","3","15","16.67","0","2","0.00","0.47","1.82","20.62","2","17","10.53","2","4","33.33","0","0","-","0","13","0.00","0","1","0.00","1","13","7.14","0","1","0.00","0.00","86.67","0.867","0","1","4","35","0.00","1","3","4","20.00"
"448","Mackenzie MacEachern","STL","L","29","0.26666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","0","-","0","1","0","-"
"495","MacKenzie Weegar","FLA","D","64","93.1","19","124","13.29","17","86","16.50","16","59","21.33","1","7","12.50","1.39","8.33","14.31","10","70","12.50","5","30","14.29","1","2","33.33","5","40","11.11","0","4","0.00","5","50","9.09","0","1","0.00","6.25","88.14","0.944","6","12","34","102","15.00","6","21","45","11.76"
"529","Madison Bowey","DET, WSH","D","50","47.816666666667","11","80","12.09","8","60","11.76","6","44","12.00","0","7","0.00","0.53","6.1","7.99","4","42","8.70","2","21","8.70","0","3","0.00","2","21","8.70","0","2","0.00","3","37","7.50","0","2","0.00","0.00","84.09","0.841","0","1","25","45","0.00","0","3","33","0.00"
"232","Magnus Paajarvi","OTT","L","80","157.86666666667","37","298","11.04","32","238","11.85","27","176","13.30","2","20","9.09","2.13","18.68","10.22","15","136","9.93","8","54","12.90","2","6","25.00","7","82","7.87","0","6","0.00","8","152","5.00","0","8","0.00","7.41","88.64","0.960","4","17","110","118","3.51","7","25","137","4.86"
"47","Marc Methot","DAL","D","9","14.716666666667","1","11","8.33","1","10","9.09","1","5","16.67","0","1","0.00","0.12","0.73","13.97","1","6","14.29","1","2","33.33","0","0","-","0","4","0.00","0","1","0.00","0","4","0.00","0","0","-","0.00","80.00","0.800","0","2","7","16","0.00","0","3","8","0.00"
"79","Marc Staal","NYR","D","79","229.08333333333","54","406","11.74","48","330","12.70","41","244","14.39","3","31","8.82","2.73","35.25","7.19","24","239","9.13","9","117","7.14","1","17","5.56","15","122","10.95","2","9","18.18","9","159","5.36","0","5","0.00","7.32","87.30","0.946","6","25","158","113","3.66","12","48","227","5.02"
"85","Marc-Edouard Vlasic","S.J","D","72","187.86666666667","50","323","13.40","44","254","14.77","34","174","16.35","1","24","4.00","2.45","24.59","9.05","21","180","10.45","12","80","13.04","0","13","0.00","9","100","8.26","0","6","0.00","7","135","4.93","1","5","16.67","2.94","86.21","0.891","2","27","133","66","1.48","9","38","211","4.09"
"196","Marco Scandella","BUF","D","63","126.3","30","193","13.45","26","155","14.36","23","109","17.42","1","13","7.14","1.18","12.58","8.56","10","90","10.00","6","44","12.00","1","11","8.33","4","46","8.00","0","2","0.00","6","96","5.88","0","0","-","4.35","88.07","0.924","2","18","74","70","2.63","5","19","107","4.46"
"249","Marcus Foligno","MIN","L","82","148.85","36","228","13.64","31","165","15.82","20","121","14.18","2","12","14.29","1.92","12.27","13.55","14","100","12.28","6","28","17.65","0","1","0.00","8","72","10.00","1","8","11.11","16","119","11.85","0","3","0.00","10.00","90.08","1.001","0","19","127","74","0.00","1","28","164","0.61"
"219","Marcus Johansson","BOS, N.J","L","58","2.3666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","1","0","4","-","0","0","2","0.00"
"266","Marcus Kruger","CHI","C","74","132.76666666667","21","238","8.11","20","193","9.39","18","144","11.11","1","20","4.76","1.84","17.86","9.35","7","123","5.38","3","61","4.69","0","8","0.00","4","62","6.06","1","6","14.29","7","103","6.36","0","6","0.00","5.56","86.11","0.917","4","21","119","104","3.25","7","33","142","4.70"
"597","Marcus Pettersson","ANA, PIT","D","84","68.833333333333","15","112","11.81","15","75","16.67","14","57","19.72","4","10","28.57","0.8","8.38","8.70","7","68","9.33","4","33","10.81","2","5","28.57","3","35","7.89","2","3","40.00","2","40","4.76","0","2","0.00","28.57","82.46","1.110","0","7","27","81","0.00","2","13","42","4.55"
"322","Marcus Sorensen","S.J","L","80","84.783333333333","16","118","11.94","15","94","13.76","11","65","14.47","3","9","25.00","0.85","8.6","9.04","7","69","9.21","5","30","14.29","2","6","25.00","2","39","4.88","1","3","25.00","4","46","8.00","0","0","-","27.27","86.15","1.134","3","9","29","121","9.38","5","14","36","12.20"
"155","Mario Kempe","ARI","R","52","38.383333333333","12","59","16.90","11","42","20.75","6","29","17.14","0","3","0.00","0.56","3.08","15.44","5","26","16.13","3","10","23.08","0","0","-","2","16","11.11","0","1","0.00","4","33","10.81","0","2","0.00","0.00","89.66","0.897","1","9","9","59","10.00","1","10","10","9.09"
"285","Mark Alt","COL","D","2","0.81666666666667","0","3","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.05","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"210","Mark Barberio","COL","D","12","30.166666666667","8","43","15.69","7","23","23.33","6","18","25.00","1","2","33.33","0.16","1.67","8.95","1","17","5.56","1","7","12.50","1","1","50.00","0","10","0.00","0","1","0.00","3","22","12.00","0","0","-","16.67","88.89","1.056","0","6","9","23","0.00","0","9","13","0.00"
"206","Mark Borowiecki","OTT","D","53","78.566666666667","23","134","14.65","22","102","17.74","18","80","18.37","0","14","0.00","1.42","7.61","15.71","10","70","12.50","7","23","23.33","0","4","0.00","3","47","6.00","0","6","0.00","6","63","8.70","0","4","0.00","0.00","82.50","0.825","1","4","44","58","2.22","4","6","64","5.88"
"52","Mark Giordano","CGY","D","78","206.96666666667","56","329","14.55","50","245","16.95","41","167","19.71","11","26","29.73","5.1","21.92","18.88","36","176","16.98","25","75","25.00","6","11","35.29","11","101","9.82","4","10","28.57","12","144","7.69","1","5","16.67","26.83","84.43","1.113","5","29","137","54","3.52","10","60","220","4.35"
"428","Mark Jankowski","CGY","C","79","152.78333333333","55","211","20.68","50","156","24.27","41","111","26.97","12","15","44.44","4.67","13.77","25.34","35","117","23.03","24","51","32.00","8","8","50.00","11","66","14.29","3","5","37.50","9","88","9.28","1","2","33.33","29.27","86.49","1.158","3","17","116","109","2.52","5","32","146","3.31"
"314","Mark Pysyk","FLA","D","70","124.78333333333","26","196","11.71","25","140","15.15","23","94","19.66","1","16","5.88","2.2","11.99","15.52","16","102","13.56","10","32","23.81","1","3","25.00","6","70","7.89","0","10","0.00","7","85","7.61","0","3","0.00","4.35","82.98","0.873","5","13","45","121","10.00","10","20","65","13.33"
"389","Mark Scheifele","WPG","C","82","95.733333333333","28","158","15.05","21","126","14.29","17","95","15.18","4","17","19.05","1.52","11.05","12.06","11","80","12.09","7","40","14.89","2","10","16.67","4","40","9.09","1","2","33.33","9","71","11.25","0","5","0.00","23.53","82.11","1.056","4","13","64","97","5.88","6","16","82","6.82"
"334","Mark Stone","OTT, VGK","R","77","85.916666666667","37","131","22.02","34","98","25.76","31","76","28.97","1","10","9.09","2.29","7.79","22.69","20","58","25.64","17","23","42.50","1","6","14.29","3","35","7.89","0","2","0.00","8","66","10.81","0","2","0.00","3.23","86.84","0.901","0","6","84","57","0.00","0","9","98","0.00"
"517","Marko Dano","COL","C","8","0.3","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"375","Markus Granlund","VAN","C","77","183.38333333333","50","285","14.93","46","215","17.62","42","166","20.19","3","28","9.68","1.39","19.34","6.72","11","153","6.71","4","60","6.25","1","9","10.00","7","93","7.00","1","8","11.11","13","123","9.56","0","11","0.00","7.14","83.13","0.903","2","19","116","135","1.69","5","33","159","3.05"
"677","Markus Hannikainen","CBJ","L","44","7.1833333333333","6","9","40.00","4","8","33.33","4","7","36.36","0","0","-","0.22","0.75","23.00","2","6","25.00","1","2","33.33","0","0","-","1","4","20.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","0","2","11","0.00","1","0","2","33.33"
"696","Markus Nutivaara","CBJ","D","80","13.15","0","14","0.00","0","11","0.00","0","8","0.00","0","1","0.00","0","1.3","0.00","0","11","0.00","0","5","0.00","0","1","0.00","0","6","0.00","0","0","-","0","3","0.00","0","0","-","-","87.50","0.88","3","2","1","25","75.00","3","2","1","75.00"
"80","Martin Hanzal","DAL","C","7","8.55","3","14","17.65","3","12","20.00","3","7","30.00","0","1","0.00","0.1","1.25","7.07","1","9","10.00","0","4","0.00","0","0","-","1","5","16.67","0","0","-","0","5","0.00","0","1","0.00","0.00","85.71","0.857","0","3","14","3","0.00","0","3","17","0.00"
"280","Martin Marincin","TOR","D","24","34.35","11","37","22.92","11","29","27.50","11","21","34.38","0","4","0.00","0.45","1.94","18.85","5","17","22.73","3","4","42.86","0","1","0.00","2","13","13.33","0","3","0.00","1","19","5.00","0","0","-","0.00","80.95","0.810","0","2","18","32","0.00","1","6","25","3.85"
"695","Mason Appleton","WPG","C","36","9.6166666666667","0","12","0.00","0","11","0.00","0","8","0.00","0","1","0.00","0","0.85","0.00","0","6","0.00","0","3","0.00","0","0","-","0","3","0.00","0","0","-","0","6","0.00","0","1","0.00","-","87.50","0.88","0","1","4","15","0.00","0","2","4","0.00"
"654","Mathew Barzal","NYI","C","82","5.5","2","3","40.00","2","2","50.00","2","2","50.00","0","1","0.00","0.02","0.25","8.72","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","1","0.00","1","1","50.00","0","0","-","0.00","50.00","0.500","0","3","1","8","0.00","1","3","2","33.33"
"665","Mathieu Joseph","T.B","R","70","47.766666666667","14","65","17.72","13","51","20.31","12","36","25.00","2","1","66.67","0.88","3.88","18.53","9","31","22.50","4","11","26.67","2","0","100.00","5","20","20.00","0","1","0.00","3","32","8.57","0","0","-","16.67","97.22","1.139","1","9","7","74","12.50","2","13","9","18.18"
"126","Mathieu Perreault","WPG","C, L","82","2.55","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","5","100.00","1","0","0","100.00"
"277","Mats Zuccarello","DAL, NYR","C, R","48","73.05","18","127","12.41","16","102","13.56","12","79","13.19","0","14","0.00","0.94","10.14","8.52","9","71","11.25","4","36","10.00","0","7","0.00","5","35","12.50","0","4","0.00","4","54","6.90","0","3","0.00","0.00","82.28","0.823","3","4","34","71","8.11","4","12","44","8.33"
"204","Matt Calvert","COL","L","82","184.58333333333","45","338","11.75","43","232","15.64","39","177","18.06","2","25","7.41","3.5","21.67","13.91","20","161","11.05","12","67","15.19","2","12","14.29","8","94","7.84","0","4","0.00","9","168","5.08","0","9","0.00","5.13","85.88","0.910","4","23","84","159","4.55","7","33","110","5.98"
"1","Matt Cullen","PIT","C","71","158","56","245","18.60","51","187","21.43","43","141","23.37","4","21","16.00","3.13","16.66","15.82","29","117","19.86","14","38","26.92","2","13","13.33","15","79","15.96","2","5","28.57","9","122","6.87","0","3","0.00","9.30","85.11","0.944","2","26","116","127","1.69","5","30","136","3.55"
"227","Matt Duchene","CBJ, OTT","C","73","12.366666666667","2","18","10.00","2","14","12.50","2","11","15.38","0","2","0.00","0.09","0.77","10.28","0","7","0.00","0","2","0.00","0","0","-","0","5","0.00","0","0","-","1","11","8.33","0","2","0.00","0.00","81.82","0.818","0","2","13","13","0.00","0","2","14","0.00"
"422","Matt Dumba","MIN","D","32","49.416666666667","16","84","16.00","12","70","14.63","10","57","14.93","3","7","30.00","1.39","6.84","16.85","7","37","15.91","1","17","5.56","1","3","25.00","6","20","23.08","2","3","40.00","7","42","14.29","0","1","0.00","30.00","87.72","1.177","2","2","35","24","5.41","2","5","54","3.57"
"442","Matt Grzelcyk","BOS","D","66","47.716666666667","19","70","21.35","18","54","25.00","16","41","28.07","1","3","25.00","1.58","4.75","24.91","13","35","27.08","9","13","40.91","0","2","0.00","4","22","15.38","1","1","50.00","4","27","12.90","0","0","-","6.25","92.68","0.989","1","2","21","51","4.55","3","3","25","10.71"
"9","Matt Hendricks","MIN, WPG","C","26","19.583333333333","1","36","2.70","1","30","3.23","0","23","0.00","0","2","0.00","0.05","2.53","1.86","0","15","0.00","0","5","0.00","0","1","0.00","0","10","0.00","0","0","-","1","21","4.55","0","1","0.00","-","91.30","0.91","1","3","6","21","14.29","2","4","8","20.00"
"71","Matt Hunwick","BUF","D","14","18.033333333333","1","23","4.17","1","20","4.76","1","17","5.56","0","3","0.00","0","1.52","0.18","0","9","0.00","0","5","0.00","0","2","0.00","0","4","0.00","0","0","-","0","13","0.00","0","1","0.00","0.00","82.35","0.824","2","3","14","8","12.50","2","3","16","11.11"
"275","Matt Irwin","NSH","D","44","9.6666666666667","3","11","21.43","2","9","18.18","0","9","0.00","0","1","0.00","0.11","1.03","9.85","1","7","12.50","0","2","0.00","0","0","-","1","5","16.67","0","1","0.00","0","3","0.00","0","0","-","-","88.89","0.89","1","1","2","14","33.33","1","1","3","25.00"
"207","Matt Martin","NYI","L","67","14.816666666667","5","25","16.67","3","18","14.29","1","13","7.14","0","2","0.00","0.78","1.5","34.25","2","13","13.33","2","5","28.57","0","1","0.00","0","8","0.00","0","0","-","1","12","7.69","0","1","0.00","0.00","84.62","0.846","0","3","3","22","0.00","0","3","4","0.00"
"377","Matt Nieto","COL","L","64","167.8","51","287","15.09","48","204","19.05","44","163","21.26","6","17","26.09","2.43","17.4","12.27","21","125","14.38","9","49","15.52","3","8","27.27","12","76","13.64","2","1","66.67","14","152","8.43","1","8","11.11","13.64","89.57","1.032","3","29","90","123","3.23","7","42","114","5.79"
"83","Matt Niskanen","WSH","D","80","221.53333333333","50","335","12.99","44","248","15.07","38","184","17.12","2","32","5.88","1.73","24.96","6.49","12","169","6.63","5","89","5.32","1","10","9.09","7","80","8.05","0","13","0.00","12","149","7.45","1","9","10.00","5.26","82.61","0.879","3","27","119","85","2.46","6","43","202","2.88"
"403","Matt Puempel","DET","L","8","0.1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"338","Matt Read","MIN","R","12","7.3333333333333","2","12","14.29","2","8","20.00","1","6","14.29","0","2","0.00","0.12","0.54","17.90","1","6","14.29","0","0","-","0","0","-","1","6","14.29","0","2","0.00","1","4","20.00","0","0","-","0.00","66.67","0.667","0","1","1","14","0.00","0","1","1","0.00"
"697","Matt Roy","L.A","D","25","37.85","12","52","18.75","10","36","21.74","7","21","25.00","0","0","-","0.66","3.01","17.95","5","24","17.24","4","7","36.36","0","0","-","1","17","5.56","0","0","-","3","27","10.00","0","0","-","0.00","100.00","1.000","1","5","16","29","5.88","1","10","22","4.35"
"415","Matt Tennyson","BUF","D","4","0.31666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"472","Matthew Benning","EDM","D","70","87.35","30","129","18.87","26","94","21.67","21","64","24.71","4","12","25.00","1.85","8.36","18.14","16","74","17.78","12","30","28.57","3","4","42.86","4","44","8.33","1","6","14.29","5","48","9.43","0","2","0.00","19.05","81.25","1.003","0","7","39","96","0.00","4","10","51","7.27"
"341","Matthew Peca","MTL","C","39","48.6","8","64","11.11","8","38","17.39","8","27","22.86","1","4","20.00","0.57","2.96","16.17","6","33","15.38","3","8","27.27","1","0","100.00","3","25","10.71","0","2","0.00","1","28","3.45","0","2","0.00","12.50","85.19","0.977","0","5","14","65","0.00","2","8","19","9.52"
"706","Matthew Tkachuk","CGY","L","80","0.63333333333333","3","2","60.00","1","2","33.33","1","2","33.33","0","1","0.00","0.03","0.22","11.64","2","2","50.00","1","1","50.00","0","0","-","1","1","50.00","0","1","0.00","1","0","100.00","0","0","-","0.00","50.00","0.500","1","0","0","4","100.00","2","0","0","100.00"
"248","Mattias Ekholm","NSH","D","80","179.23333333333","53","230","18.73","46","188","19.66","30","139","17.75","3","20","13.04","2.94","17.93","14.09","27","122","18.12","12","60","16.67","1","11","8.33","15","62","19.48","1","6","14.29","15","101","12.93","1","3","25.00","10.00","85.61","0.956","2","14","96","127","2.04","9","29","126","6.67"
"506","Mattias Janmark","DAL","C","81","120.7","26","191","11.98","22","136","13.92","17","92","15.60","1","9","10.00","1.67","11.64","12.51","15","96","13.51","7","37","15.91","0","4","0.00","8","59","11.94","1","3","25.00","4","87","4.40","0","2","0.00","5.88","90.22","0.961","1","12","22","164","4.35","3","17","26","10.34"
"763","Max Comtois","ANA","L","10","0.083333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"546","Max Domi","MTL","C, L","82","5.0666666666667","2","7","22.22","2","6","25.00","1","4","20.00","0","0","-","0.11","0.34","25.05","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0","5","0.00","0","0","-","0.00","100.00","1.000","3","2","3","20","50.00","3","3","3","50.00"
"724","Max Jones","ANA","L","30","22.066666666667","7","26","21.21","7","21","25.00","4","13","23.53","0","0","-","0.43","1.75","19.84","5","13","27.78","3","7","30.00","0","0","-","2","6","25.00","0","0","-","0","12","0.00","0","0","-","0.00","100.00","1.000","0","3","7","32","0.00","2","3","7","22.22"
"347","Max McCormick","OTT","L","14","3.85","0","8","0.00","0","7","0.00","0","7","0.00","0","0","-","0","0.92","0.00","0","4","0.00","0","3","0.00","0","0","-","0","1","0.00","0","0","-","0","4","0.00","0","0","-","-","100.00","1.00","0","2","0","6","-","0","3","0","-"
"162","Max Pacioretty","VGK","L","66","16.166666666667","3","29","9.38","2","24","7.69","2","18","10.00","0","2","0.00","0.31","1.79","14.85","2","18","10.00","1","6","14.29","0","0","-","1","12","7.69","0","2","0.00","1","10","9.09","0","0","-","0.00","88.89","0.889","1","3","3","36","25.00","1","4","5","16.67"
"780","Max Veronneau","OTT","R","12","1.1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"710","Maxime Lajoie","OTT","D","56","103.6","34","200","14.53","32","152","17.39","30","115","20.69","0","14","0.00","2.19","12.74","14.68","21","101","17.21","13","39","25.00","0","4","0.00","8","62","11.43","0","3","0.00","1","89","1.11","0","7","0.00","0.00","87.83","0.878","1","8","74","55","1.33","1","14","111","0.89"
"567","Melker Karlsson","S.J","C","79","116.36666666667","27","207","11.54","23","156","12.85","18","110","14.06","1","14","6.67","1.07","15.12","6.61","10","125","7.41","5","58","7.94","0","9","0.00","5","67","6.94","1","4","20.00","5","76","6.17","0","1","0.00","5.56","87.27","0.928","7","15","51","135","12.07","8","23","69","10.39"
"607","Michael Amadio","L.A","C","43","0.15","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
