"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"503","Frank Corrado","PIT, TOR","D","4","40.666666666667","0","0","0","0","0","0.00","3","0.00","0.19","11","9","1","0","0","0","6","3","3","0","0","2","1","0","4","2","1","0","0","-"
"812","Frank Vatrano","BOS","C","44","514.16666666667","6","7","1","6","13","76.47","93","6.45","6.61","159","130","79","19","5","6","12","6","6","0","0","8","4","9","49","37","15","2","5","28.57"
"67","Frans Nielsen","DET","C","79","1013.2","11","13","8","5","24","63.16","128","8.59","9.26","208","166","104","42","8","9","18","9","9","0","0","9","16","21","57","99","40","498","419","54.31"
"479","Freddie Hamilton","CGY","C","26","245.31666666667","2","0","0","0","2","40.00","29","6.90","2.55","50","39","28","11","1","4","6","3","3","0","0","5","2","3","46","19","1","70","48","59.32"
"765","Frederick Gaudreau","NSH","C","9","76.416666666667","0","1","0","1","1","25.00","8","0.00","0.7","12","9","5","3","0","2","0","0","0","0","0","1","1","1","1","5","5","4","8","33.33"
"748","Frederik Gauthier","TOR","C","21","179.71666666667","2","1","0","1","3","42.86","14","14.29","1.25","24","19","15","7","0","0","8","4","4","0","0","2","3","4","17","23","13","84","71","54.19"
"514","Fredrik Claesson","OTT","D","33","411.91666666667","3","7","3","4","10","71.43","24","12.50","1.12","68","36","21","7","2","7","4","2","2","0","0","0","15","4","55","58","23","0","0","-"
"395","Gabriel Bourque","COL","L","6","53.966666666667","0","0","0","0","0","0.00","2","0.00","0.15","7","4","4","0","1","1","0","0","0","0","0","0","0","0","17","3","5","0","1","0.00"
"847","Gabriel Carlsson","CBJ","D","2","33.516666666667","0","1","0","1","1","50.00","3","0.00","0.05","6","4","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","-"
"393","Gabriel Dumont","T.B","C","39","361.93333333333","2","2","2","0","4","50.00","33","6.06","3.97","65","47","38","24","2","6","13","5","4","1","0","13","4","5","83","62","18","111","96","53.62"
"560","Gabriel Landeskog","COL","L","72","1056.55","12","14","6","8","26","74.29","129","9.30","11.46","209","172","105","51","8","11","58","23","19","4","0","18","27","48","139","76","30","45","47","48.91"
"763","Garnet Hathaway","CGY","R","26","234.41666666667","1","4","2","2","5","62.50","21","4.76","2.13","38","30","21","13","1","1","15","6","5","1","0","10","3","8","56","27","14","9","9","50.00"
"400","Garrett Mitchell","WSH","R","1","8.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0.00"
"657","Gemel Smith","DAL","C","17","207.15","2","3","1","2","5","83.33","18","11.11","1.65","31","26","20","9","2","3","9","3","2","1","0","4","4","4","6","21","5","24","31","43.64"
"427","Greg McKegg","FLA, T.B","C","46","427.86666666667","3","4","3","1","7","46.67","33","9.09","2.39","51","43","25","10","4","2","17","7","6","1","0","8","5","7","48","46","16","84","87","49.12"
"324","Greg Pateryn","DAL, MTL","D","36","529.7","1","8","1","7","9","42.86","41","2.44","1.34","89","64","15","0","2","2","6","3","3","0","0","0","22","3","69","59","59","0","0","-"
"885","Griffen Molino","VAN","C","5","52.933333333333","0","0","0","0","0","-","3","0.00","0.39","7","6","6","3","0","0","0","0","0","0","0","2","1","0","1","2","1","0","0","-"
"808","Gustav Forsling","CHI","D","38","524.43333333333","2","2","2","0","4","23.53","45","4.44","1.6","110","62","16","0","2","5","4","2","2","0","0","3","26","5","16","57","16","0","0","-"
"321","Gustav Nyquist","DET","C, R","76","1108.6","10","29","18","11","39","70.91","135","7.41","13.1","240","186","143","65","4","16","8","4","4","0","0","15","26","28","53","63","18","4","0","100.00"
"722","Gustav Olofsson","MIN","D","13","166.08333333333","0","2","0","2","2","33.33","6","0.00","0.41","20","12","3","1","0","0","2","1","1","0","0","0","1","3","10","16","16","0","0","-"
"608","Hampus Lindholm","ANA","D","66","1199.7666666667","5","10","4","6","15","28.85","69","7.25","3.73","150","98","55","10","3","11","34","17","17","0","0","8","54","18","84","108","76","1","0","100.00"
"488","Harry Zolnierczyk","NSH","L","24","211.63333333333","2","2","2","0","4","80.00","19","10.53","1.26","32","21","11","5","1","1","8","4","4","0","0","8","1","7","25","36","11","6","11","35.29"
"20","Henrik Sedin","VAN","C","82","1303.4666666667","14","21","9","12","35","76.09","89","15.73","7.64","140","112","87","48","3","9","28","13","13","0","0","8","41","29","15","33","11","534","567","48.50"
"23","Henrik Zetterberg","DET","L","82","1371.8833333333","15","40","28","12","55","77.46","159","9.43","10.69","265","204","122","40","1","11","20","10","10","0","0","16","30","37","54","83","29","595","580","50.64"
"691","Hudson Fasching","BUF","R","10","97","0","1","1","0","1","100.00","6","0.00","0.76","13","9","10","5","1","2","2","1","1","0","0","2","1","1","17","6","1","0","0","-"
"705","Hunter Shinkaruk","CGY","C","7","73.7","0","1","0","1","1","100.00","5","0.00","0.64","11","7","8","4","1","1","0","0","0","0","0","1","1","2","3","10","3","0","0","-"
"246","Ian Cole","PIT","D","81","1399.9166666667","5","20","10","10","25","32.05","89","5.62","4.42","217","154","46","6","0","14","50","23","23","0","0","15","43","26","152","210","150","0","0","-"
"711","Ian McCoshen","FLA","D","3","39.766666666667","0","1","0","1","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","0","-"
"510","Iiro Pakarinen","EDM","R","14","119.31666666667","2","2","1","1","4","100.00","15","13.33","1.3","25","22","11","4","0","3","2","1","1","0","0","1","2","3","30","13","6","0","1","0.00"
"796","Ivan Barbashev","STL","C","30","326.2","5","7","4","3","12","85.71","19","26.32","2.47","38","29","26","13","0","4","2","1","1","0","0","5","3","8","34","35","14","80","116","40.82"
"846","Ivan Provorov","PHI","D","82","1431.3833333333","6","19","13","6","25","49.02","125","4.80","5.2","263","176","63","9","2","18","32","14","14","0","0","7","66","17","100","134","119","0","0","-"
"600","J.T. Brown","T.B","R","64","593.08333333333","2","3","1","2","5","45.45","61","3.28","4.49","108","81","50","21","7","4","60","17","10","6","1","9","10","7","99","52","18","11","25","30.56"
"714","J.T. Compher","COL","L","21","256.81666666667","2","2","1","1","4","57.14","27","7.41","2.12","51","37","28","13","1","3","4","2","2","0","0","4","5","5","10","20","19","71","78","47.65"
"573","J.T. Miller","NYR","C, L","82","1120.2833333333","17","28","18","10","45","76.27","110","15.45","11.77","189","155","109","53","8","9","12","6","6","0","0","10","44","40","96","96","45","128","159","44.60"
"655","Jaccob Slavin","CAR","D","82","1588.4333333333","4","22","11","11","26","35.14","87","4.60","3.09","199","136","38","5","3","8","12","6","6","0","0","4","38","76","31","115","120","0","0","-"
"822","Jack Eichel","BUF","C","61","1018.5","14","19","12","7","33","75.00","192","7.29","13.16","316","249","136","56","10","10","22","11","11","0","0","24","34","36","25","53","35","297","476","38.42"
"157","Jack Johnson","CBJ","D","82","1569.4666666667","4","16","5","11","20","28.17","109","3.67","4.06","211","141","54","13","4","14","30","14","14","0","0","12","24","15","83","98","101","1","0","100.00"
"836","Jack Roslovic","WPG","C","1","8.4","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","16.67"
"159","Jack Skille","VAN","R","55","480.15","5","4","4","0","9","69.23","72","6.94","5.51","120","100","67","28","9","8","12","6","6","0","0","6","9","14","73","54","24","2","0","100.00"
"713","Jacob De La Rose","MTL","L","9","79.066666666667","0","0","0","0","0","0.00","4","0.00","0.36","9","8","5","1","0","0","2","1","1","0","0","0","0","3","20","9","4","13","14","48.15"
"367","Jacob Josefson","N.J","C","38","408.3","1","8","3","5","9","60.00","41","2.44","4.02","79","68","45","18","5","4","16","8","8","0","0","4","7","6","30","41","12","149","142","51.20"
"843","Jacob Larsson","ANA","D","4","53.2","0","0","0","0","0","-","1","0.00","0.07","9","3","1","0","1","0","2","1","1","0","0","0","0","0","1","5","1","0","0","-"
"628","Jacob Trouba","WPG","D","60","1217.7","6","22","9","13","28","47.46","129","4.65","6.94","275","185","74","18","3","15","24","11","11","0","0","16","50","31","95","54","90","0","0","-"
"446","Jaden Schwartz","STL","C, L","78","1184.15","16","30","20","10","46","69.70","135","11.85","15.54","240","187","157","66","12","18","16","8","8","0","0","9","25","55","68","100","35","52","53","49.52"
"668","Jake Dotchin","T.B","D","35","607.95","0","11","3","8","11","42.31","45","0.00","1.67","100","69","18","1","4","6","26","13","13","0","0","10","21","3","83","35","19","0","0","-"
"298","Jake Gardiner","TOR","D","82","1529.2","7","23","12","11","30","38.46","94","7.45","3.68","258","147","58","12","3","5","32","16","16","0","0","6","67","40","65","148","75","0","0","-"
"694","Jake Guentzel","PIT","C","40","580.25","15","15","12","3","30","75.00","74","20.27","9.61","123","98","91","52","5","9","8","4","4","0","0","12","9","16","61","81","18","6","6","50.00"
"650","Jake McCabe","BUF","D","76","1368.6","2","14","9","5","16","28.07","64","3.13","3.24","150","100","40","10","4","11","16","8","8","0","0","12","40","26","65","126","92","0","0","-"
"275","Jake Muzzin","L.A","D","82","1453.8166666667","5","13","7","6","18","35.29","129","3.88","4.54","281","184","56","5","8","17","34","16","16","0","0","14","54","8","138","158","91","0","0","-"
"774","Jake Virtanen","VAN","R","10","99.9","0","1","0","1","1","100.00","13","0.00","0.76","25","17","13","2","1","2","2","1","1","0","0","0","0","4","17","9","4","3","0","100.00"
"875","Jakob Chychrun","ARI","D","68","1018.8666666667","6","12","5","7","18","51.43","81","7.41","4.18","186","128","57","16","5","15","41","15","13","1","1","7","40","11","102","96","78","0","0","-"
"824","Jakob Forsbacka Karlsson","BOS","C","1","8.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.00"
"350","Jakob Silfverberg","ANA","R","79","1177.6333333333","17","22","13","9","39","73.58","190","8.95","16.69","318","249","193","77","21","23","18","9","9","0","0","13","30","35","44","121","40","0","3","0.00"
"164","Jakub Kindl","FLA","D","39","554.5","0","4","3","1","4","22.22","39","0.00","0.93","73","55","5","0","0","4","22","11","11","0","0","1","13","9","49","33","37","0","0","-"
"854","Jakub Nakladal","CAR","D","3","43.266666666667","0","0","0","0","0","-","3","0.00","0.15","7","4","1","0","0","1","0","0","0","0","0","0","0","1","2","2","4","0","0","-"
"274","Jakub Voracek","PHI","R","82","1266.9166666667","14","23","14","9","37","69.81","158","8.86","12.26","311","218","148","62","6","17","35","12","10","1","1","24","41","22","30","95","20","3","9","25.00"
"780","Jakub Vrana","WSH","L","21","195.35","0","2","1","1","2","40.00","20","0.00","1.99","38","32","24","11","0","1","2","1","1","0","0","2","9","4","6","10","7","0","2","0.00"
"168","James Neal","NSH","L, R","70","1042.8833333333","18","10","8","2","28","70.00","162","11.11","13.43","279","211","147","61","12","15","25","11","10","1","0","17","24","39","80","46","18","3","2","60.00"
"251","James van Riemsdyk","TOR","L","82","1102.2666666667","23","20","10","10","43","75.44","187","12.30","14.95","312","248","196","72","13","14","28","14","14","0","0","15","20","37","60","105","29","1","3","25.00"
"242","Jamie Benn","DAL","L","77","1138.25","13","29","16","13","42","80.77","137","9.49","12.31","255","187","143","64","17","20","35","16","15","1","0","16","47","48","82","47","39","126","114","52.50"
"225","Jamie McBain","ARI","D","3","44.3","0","0","0","0","0","0.00","2","0.00","0.05","5","3","0","0","0","0","0","0","0","0","0","0","1","1","0","3","4","0","0","-"
"205","Jamie McGinn","ARI","L","72","876.41666666667","9","6","2","4","15","62.50","104","8.65","9.4","158","137","93","49","6","13","16","8","8","0","0","10","24","5","116","69","18","1","2","33.33"
"572","Jamie Oleksiak","DAL","D","41","608.4","5","1","0","1","6","28.57","33","15.15","1.6","66","45","16","4","0","5","21","9","8","1","0","10","26","13","51","53","44","0","0","-"
"149","Jannik Hansen","S.J, VAN","R","43","618.11666666667","8","12","10","2","20","62.50","70","11.43","7.61","127","100","77","34","7","7","25","7","5","1","1","15","13","18","41","26","11","0","1","0.00"
"181","Jared Boll","ANA","R","51","294.25","0","3","3","0","3","50.00","13","0.00","1.01","26","19","14","4","2","2","28","8","4","4","0","17","5","2","68","42","14","0","1","0.00"
"789","Jared McCann","FLA","C","29","307.86666666667","1","5","5","0","6","54.55","36","2.78","2.44","66","50","26","11","1","2","2","1","1","0","0","7","7","8","28","20","6","39","63","38.24"
"329","Jared Spurgeon","MIN","D","76","1489.9166666667","9","23","13","10","32","38.55","112","8.04","5.19","209","155","42","12","0","12","18","9","9","0","0","8","18","19","41","116","112","0","0","-"
"3","Jarome Iginla","COL, L.A","R","80","1025.9","7","9","7","2","16","59.26","102","6.86","9.11","182","141","98","48","7","5","52","19","16","2","1","13","21","23","108","64","20","14","11","56.00"
"1","Jaromir Jagr","FLA","R","82","1164.5333333333","8","25","17","8","33","60.00","137","5.84","13.61","234","188","164","71","7","18","50","25","25","0","0","18","35","40","21","81","4","1","1","50.00"
"11","Jason Chimera","NYI","L","82","959.93333333333","18","13","7","6","31","67.39","113","15.93","9.48","171","141","88","42","9","6","31","13","12","1","0","6","26","17","144","87","24","10","12","45.45"
"281","Jason Demers","FLA","D","81","1315.65","9","12","6","6","21","39.62","79","11.39","3.86","150","117","35","8","2","7","36","18","18","0","0","8","29","16","93","90","80","0","1","0.00"
"709","Jason Dickinson","DAL","C","10","116.76666666667","2","0","0","0","2","100.00","9","22.22","1.29","18","13","12","7","0","2","0","0","0","0","0","3","0","3","8","19","4","3","7","30.00"
"285","Jason Garrison","T.B","D","70","1139.5","1","8","6","2","9","25.00","95","1.05","3.48","190","149","30","6","5","3","14","7","7","0","0","2","28","7","81","90","74","0","0","-"
"48","Jason Pominville","MIN","R","78","949.75","13","27","17","10","40","81.63","163","7.98","12.41","266","214","116","55","10","24","4","2","2","0","0","9","12","18","40","75","32","33","34","49.25"
"41","Jason Spezza","DAL","C","68","899.3","12","18","10","8","30","66.67","115","10.43","8.87","219","162","95","45","4","12","24","12","12","0","0","9","40","30","11","39","29","277","264","51.20"
"422","Jason Zucker","MIN","L","79","1139.15","21","25","16","9","46","65.71","166","12.65","14.79","285","238","166","75","4","17","26","13","13","0","0","31","22","38","71","87","39","1","3","25.00"
"284","Jay Beagle","WSH","C","81","872.11666666667","12","15","11","4","27","67.50","80","15.00","8.23","134","113","90","54","2","8","18","9","9","0","0","9","23","6","54","55","27","465","359","56.43"
"68","Jay Bouwmeester","STL","D","81","1562.1666666667","1","13","7","6","14","19.44","104","0.96","3.98","202","137","46","6","1","11","26","13","13","0","0","3","30","9","63","111","88","0","0","-"
"49","Jay McClement","CAR","C","65","611.55","4","3","2","1","7","50.00","33","12.12","4.37","79","59","47","25","6","4","18","9","9","0","0","5","13","27","47","55","31","204","219","48.23"
"672","Jaycob Megna","ANA","D","1","14.35","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"676","Jayson Megna","VAN","C","58","664.91666666667","4","3","3","0","7","50.00","67","5.97","5.73","97","79","59","31","6","5","6","3","3","0","0","13","6","20","84","35","23","2","13","13.33"
"535","Jean-Gabriel Pageau","OTT","C","82","1114.05","12","19","8","11","31","68.89","148","8.11","14.64","227","200","132","78","9","21","20","10","10","0","0","16","25","19","150","129","59","466","382","54.95"
"749","Jean-Sebastien Dea","PIT","C","1","11.3","0","0","0","0","0","-","1","0.00","0.08","3","2","1","0","0","0","2","1","1","0","0","0","0","0","3","2","0","1","1","50.00"
"85","Jeff Carter","L.A","C","82","1118.2833333333","21","22","17","5","43","78.18","189","11.11","15.29","341","261","175","70","11","29","34","17","17","0","0","12","35","20","84","54","30","613","538","53.26"
"212","Jeff Petry","MTL","D","80","1483.4166666667","6","15","8","7","21","32.31","149","4.03","5.46","308","215","54","14","6","17","18","9","9","0","0","7","90","16","150","150","124","0","0","-"
"452","Jeff Skinner","CAR","C, L","79","1218.9666666667","29","18","13","5","47","71.21","225","12.89","22.45","399","304","226","110","14","32","20","10","10","0","0","31","55","57","32","83","27","8","16","33.33"
"475","Jesper Fast","NYR","R","68","825.31666666667","6","15","10","5","21","58.33","53","11.32","6.94","98","78","73","49","3","5","14","6","6","0","0","8","20","24","94","91","37","10","5","66.67"
"874","Jesse Puljujarvi","EDM","R","28","292.21666666667","0","7","7","0","7","63.64","35","0.00","2.33","61","48","28","11","0","2","10","5","5","0","0","3","9","11","11","19","9","0","1","0.00"
"313","Jimmy Hayes","BOS","R","58","516.35","2","3","2","1","5","29.41","72","2.78","5.97","131","95","69","34","2","9","19","8","7","1","0","6","12","14","74","59","10","14","39","26.42"
"643","Jimmy Vesey","NYR","L","80","965.68333333333","11","8","5","3","19","59.38","101","10.89","10.89","185","141","122","64","3","8","18","6","4","2","0","16","29","43","62","66","37","2","5","28.57"
"72","Jiri Hudler","DAL","R","32","312.98333333333","2","8","5","3","10","76.92","18","11.11","1.67","42","29","27","9","1","5","4","2","2","0","0","3","5","12","5","8","3","3","1","75.00"
"465","Joakim Nordstrom","CAR","C, L","82","902.46666666667","6","5","2","3","11","64.71","94","6.38","8.83","173","134","89","45","13","7","10","5","5","0","0","10","19","21","143","114","32","8","17","32.00"
"295","Joe Colborne","COL","C","62","583.68333333333","2","3","3","0","5","45.45","37","5.41","3.28","64","52","39","20","1","3","28","14","14","0","0","12","16","9","81","50","12","29","63","31.52"
"580","Joe Morrow","BOS","D","17","248.63333333333","0","1","1","0","1","25.00","18","0.00","0.67","38","29","4","2","2","3","6","3","3","0","0","1","7","1","28","30","17","0","0","-"
"112","Joe Pavelski","S.J","C","81","1255.6166666667","21","24","12","12","45","71.43","174","12.07","20.21","305","248","219","112","11","14","26","11","11","0","0","17","70","29","124","64","70","346","321","51.87"
"8","Joe Thornton","S.J","C","79","1163.1333333333","6","25","13","12","31","55.36","58","10.34","6.86","103","84","56","27","5","3","27","12","11","1","0","11","63","59","51","50","31","285","281","50.35"
"574","Joel Armia","WPG","R","57","707.65","6","7","5","2","13","61.90","97","6.19","9.16","166","125","101","46","9","11","16","8","8","0","0","13","17","29","60","43","20","1","0","100.00"
"550","Joel Edmundson","STL","D","69","1092.85","3","12","5","7","15","34.88","80","3.75","3.17","170","116","40","5","2","7","51","21","18","3","0","3","22","6","113","65","80","0","0","-"
"844","Joel Eriksson Ek","MIN","C","15","155.25","3","4","2","2","7","100.00","15","20.00","1.3","25","22","13","5","0","1","4","2","2","0","0","1","3","3","23","15","8","44","62","41.51"
"753","Joel Hanley","MTL","D","7","71.1","0","0","0","0","0","0.00","5","0.00","0.07","5","5","0","0","0","0","4","1","1","0","0","1","3","1","8","16","4","0","0","-"
"686","Joel Vermin","T.B","R","18","179.7","0","3","0","3","3","50.00","11","0.00","1.62","22","17","18","5","0","2","2","1","1","0","0","3","2","4","16","25","6","1","1","50.00"
"25","Joel Ward","S.J","R","78","1037.65","7","17","7","10","24","66.67","87","8.05","11.27","178","135","115","70","1","12","28","14","14","0","0","8","49","28","56","87","42","180","163","52.48"
"425","Johan Larsson","BUF","C, L","36","545.3","5","5","2","3","10","50.00","45","11.11","4.41","86","67","52","28","4","5","20","10","10","0","0","5","15","10","32","46","19","247","257","49.01"
"302","John Carlson","WSH","D","72","1230.1833333333","6","14","12","2","20","35.71","126","4.76","6.12","258","188","59","20","8","13","8","4","4","0","0","6","70","38","51","53","89","0","0","-"
"692","John Hayden","CHI","L","12","137.08333333333","1","3","3","0","4","66.67","22","4.55","1.91","33","27","20","10","1","2","4","2","2","0","0","3","2","5","42","27","2","0","0","-"
"480","John Klingberg","DAL","D","80","1593.1666666667","9","23","14","9","32","39.51","101","8.91","7.03","236","146","71","16","6","16","30","15","15","0","0","10","87","37","42","141","111","0","0","-"
"107","John Mitchell","COL","C","65","761.18333333333","3","4","1","3","7","53.85","56","5.36","4.79","123","84","66","23","2","5","28","14","14","0","0","5","16","26","84","38","42","273","216","55.83"
"368","John Moore","N.J","D","63","1005.4833333333","11","8","4","4","19","48.72","88","12.50","4.04","201","135","36","8","2","7","28","10","9","0","1","7","36","6","63","78","51","0","0","-"
"795","John Quenneville","N.J","C","12","140.15","0","2","1","1","2","66.67","13","0.00","0.79","24","22","11","1","1","3","2","1","1","0","0","2","2","4","14","15","7","0","0","-"
"352","John Tavares","NYI","C","77","1259.5","20","26","14","12","46","66.67","182","10.99","22.05","340","255","224","98","14","15","36","18","18","0","0","29","67","52","40","60","17","603","633","48.79"
"39","John-Michael Liles","BOS","D","36","478.25","0","2","1","1","2","16.67","30","0.00","1.3","67","45","18","1","0","7","4","2","2","0","0","4","8","9","23","41","38","2","0","100.00"
"71","Johnny Boychuk","NYI","D","66","1112.3666666667","4","13","7","6","17","33.33","117","3.42","4.53","259","178","37","4","3","10","17","7","6","1","0","6","35","11","140","101","113","0","0","-"
"512","Johnny Gaudreau","CGY","L","72","1098.8333333333","14","31","23","8","45","91.84","135","10.37","12.12","219","174","130","58","7","12","2","1","1","0","0","34","65","40","9","36","14","0","0","-"
"56","Johnny Oduya","CHI, DAL","D","52","823.43333333333","2","7","3","4","9","29.03","35","5.71","1.72","113","66","29","5","5","10","18","9","9","0","0","5","31","12","27","59","94","0","0","-"
"433","Jon Merrill","N.J","D","51","855.21666666667","1","5","1","4","6","26.09","45","2.22","1.81","94","69","17","3","0","2","22","11","11","0","0","4","21","15","37","97","61","0","0","-"
"568","Jonas Brodin","MIN","D","68","1099.4333333333","1","17","7","10","18","36.73","68","1.47","2.33","149","101","26","3","3","6","18","9","9","0","0","6","24","15","19","77","76","0","0","-"
"732","Jonathan Drouin","T.B","L","73","1066.7","12","15","9","6","27","64.29","142","8.45","10.2","252","192","125","35","4","16","12","6","6","0","0","11","46","41","47","60","15","63","81","43.75"
"75","Jonathan Ericsson","DET","D","51","868.53333333333","1","8","4","4","9","25.00","41","2.44","1.77","89","67","24","6","0","3","41","19","18","1","0","8","20","9","80","50","29","0","0","-"
"561","Jonathan Huberdeau","FLA","C, L","31","473.86666666667","7","12","5","7","19","76.00","68","10.29","5.64","100","84","62","22","4","5","11","4","3","1","0","5","18","15","18","32","7","4","5","44.44"
"590","Jonathan Marchessault","FLA","C","75","1061.3333333333","22","11","6","5","33","71.74","140","15.71","10.22","233","179","111","41","7","5","28","14","14","0","0","17","40","63","99","79","17","86","97","46.99"
"231","Jonathan Toews","CHI","C","72","1164.9166666667","15","26","17","9","41","67.21","157","9.55","15.55","253","202","156","71","7","13","29","13","12","1","0","15","32","35","39","112","26","656","542","54.76"
"689","Jonny Brodzinski","L.A","C","6","71.8","0","2","1","1","2","66.67","16","0.00","1.34","28","21","13","6","0","2","2","1","1","0","0","1","1","2","10","11","4","0","0","-"
"469","Joonas Donskoi","S.J","R","61","757.11666666667","5","8","5","3","13","56.52","78","6.41","9.42","143","113","106","54","4","14","6","3","3","0","0","14","29","31","26","119","27","6","8","42.86"
"300","Jordan Eberle","EDM","C, R","82","1189.5","16","21","10","11","37","74.00","171","9.36","16.09","308","246","187","87","14","20","16","8","8","0","0","21","36","37","25","99","34","10","9","52.63"
"645","Jordan Martinook","ARI","L","77","1003.7333333333","9","11","8","3","20","57.14","102","8.82","9.73","186","150","107","51","1","16","40","20","20","0","0","10","17","33","48","80","49","368","456","44.66"
"407","Jordan Nolan","L.A","C","46","490.45","4","4","2","2","8","72.73","39","10.26","3.73","88","68","44","13","2","3","30","12","10","2","0","7","10","5","62","46","7","2","4","33.33"
"759","Jordan Oesterle","EDM","D","2","33.966666666667","0","0","0","0","0","-","2","0.00","0.05","9","3","1","0","0","1","0","0","0","0","0","0","2","2","2","0","3","0","0","-"
"621","Jordan Schmaltz","STL","D","9","117.26666666667","0","1","0","1","1","20.00","4","0.00","0.12","7","6","1","0","0","0","4","2","2","0","0","0","1","1","4","9","10","0","0","-"
"343","Jordan Schroeder","MIN","C","37","361.18333333333","6","7","4","3","13","86.67","37","16.22","2.24","55","49","28","8","3","2","0","0","0","0","0","4","5","11","29","23","15","19","21","47.50"
"214","Jordan Staal","CAR","C","75","1109.9166666667","11","25","8","17","36","75.00","130","8.46","14.1","214","180","131","78","2","18","16","8","8","0","0","21","37","43","132","112","26","531","372","58.80"
"428","Jordan Weal","PHI","C","23","292.58333333333","7","4","2","2","11","68.75","40","17.50","4.64","63","52","48","26","1","6","10","5","5","0","0","2","6","14","6","44","8","11","10","52.38"
"337","Jordie Benn","DAL, MTL","D","71","1059.7833333333","4","10","6","4","14","36.84","55","7.27","2.89","150","93","32","4","1","11","18","9","9","0","0","7","42","11","54","65","104","0","0","-"
"52","Jordin Tootoo","CHI","R","50","336.28333333333","2","1","0","1","3","60.00","43","4.65","4.09","81","59","39","21","4","3","28","8","4","4","0","9","9","9","52","24","8","1","0","100.00"
"314","Jori Lehtera","STL","C","64","856.73333333333","7","12","7","5","19","48.72","65","10.77","6.86","94","73","64","40","4","3","34","16","16","0","0","14","12","21","64","73","25","365","369","49.73"
"669","Joseph Blandisi","N.J","L","27","314.86666666667","2","2","1","1","4","57.14","20","10.00","1.83","43","32","23","11","0","3","22","8","6","2","0","2","2","6","36","22","6","72","89","44.72"
"520","Joseph Cramarossa","ANA, VAN","C","59","543.51666666667","4","4","2","2","8","61.54","34","11.76","3.16","61","48","39","20","1","1","30","9","5","4","0","15","15","8","130","46","21","5","1","83.33"
"538","Joseph LaBate","VAN","C","13","87.733333333333","0","0","0","0","0","0.00","5","0.00","0.53","13","9","7","2","0","0","11","4","3","1","0","4","1","3","23","10","2","1","0","100.00"
"660","Josh Anderson","CBJ","R","78","916.16666666667","17","12","8","4","29","69.05","118","14.41","11.65","192","159","121","68","7","9","74","31","27","4","0","20","16","24","147","85","37","8","19","29.63"
"508","Josh Archibald","PIT","R","10","103.38333333333","2","0","0","0","2","40.00","10","20.00","1.65","23","19","14","8","1","0","2","1","1","0","0","2","2","0","28","13","2","0","0","-"
"293","Josh Bailey","NYI","C, R","82","1244.2","10","34","25","9","44","63.77","135","7.41","11.96","242","178","137","62","9","13","12","5","5","0","0","10","45","52","34","65","44","3","3","50.00"
"76","Josh Gorges","BUF","D","66","1040.65","1","5","3","2","6","21.43","40","2.50","1.05","79","53","16","2","5","3","41","18","17","1","0","8","17","7","128","95","71","0","1","0.00"
"751","Josh Jooris","ARI, NYR","R","54","577.06666666667","4","7","3","4","11","61.11","73","5.48","4.02","116","92","55","17","5","7","12","6","6","0","0","10","5","6","49","57","24","196","195","50.13"
"530","Josh Leivo","TOR","L","13","138.1","1","6","5","1","7","87.50","21","4.76","2.12","37","30","26","6","0","0","2","1","1","0","0","4","2","11","5","20","4","1","1","50.00"
"506","Josh Manson","ANA","D","82","1330.2333333333","4","11","4","7","15","28.30","82","4.88","4.78","174","123","64","19","8","16","62","25","21","4","0","14","50","19","182","120","68","0","0","-"
"741","Josh Morrissey","WPG","D","82","1475.4666666667","5","14","9","5","19","26.03","92","5.43","3.38","204","124","46","8","2","10","34","17","17","0","0","8","37","14","136","107","129","0","0","-"
"793","Joshua Ho-Sang","NYI","C, R","21","295.26666666667","3","5","5","0","8","57.14","18","16.67","1.43","35","26","19","6","0","2","12","5","5","0","0","5","18","9","4","35","2","0","2","0.00"
"641","Jujhar Khaira","EDM","L","10","91.35","1","0","0","0","1","50.00","10","10.00","1.04","18","15","10","7","0","1","2","1","1","0","0","0","2","1","20","7","5","7","11","38.89"
"468","Julian Melchiori","WPG","D","18","315.96666666667","0","2","1","1","2","18.18","14","0.00","0.39","31","22","5","0","0","0","8","4","4","0","0","1","16","4","30","18","27","0","0","-"
