"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"60","Dennis Wideman","CGY","D","57","969.11666666667","840","833","50.21","595","630","48.57","429","449","48.86","34","42","44.74","34.4","36.6","48.45","374","391","48.89","160","162","49.69","19","26","42.22","214","229","48.31","5","8","38.46","379","376","50.20","9","7","56.25","7.93","90.65","0.986","167","223","142","667","54.05","324","324","315","50.70"
"200","Derek Dorsett","VAN","R","14","133.58333333333","115","100","53.49","84","74","53.16","69","62","52.67","5","11","31.25","4.78","4.28","52.79","57","55","50.89","20","25","44.44","3","8","27.27","37","30","55.22","2","2","50.00","48","35","57.83","0","1","0.00","7.25","82.26","0.895","34","30","25","118","57.63","47","46","42","52.81"
"441","Derek Forbort","L.A","D","82","1458.2333333333","1309","1254","51.07","964","935","50.76","683","656","51.01","51","46","52.58","54.59","52.39","51.03","582","584","49.91","241","230","51.17","30","28","51.72","341","354","49.06","11","9","55.00","608","564","51.88","8","8","50.00","7.47","92.99","1.005","223","394","228","1017","49.45","483","550","427","53.08"
"322","Derek Grant","BUF, NSH","C","46","329.21666666667","256","344","42.67","187","252","42.60","136","195","41.09","6","11","35.29","9.92","12.35","44.53","110","158","41.04","55","63","46.61","4","8","33.33","55","95","36.67","2","1","66.67","119","160","42.65","0","2","0.00","4.41","94.36","0.988","60","75","84","285","41.67","82","103","155","34.60"
"22","Derek MacKenzie","FLA","C","82","832.68333333333","611","805","43.15","488","600","44.85","354","452","43.92","21","34","38.18","23.5","34.72","40.36","230","340","40.35","96","154","38.40","11","22","33.33","134","186","41.88","4","7","36.36","311","393","44.18","2","5","28.57","5.93","92.48","0.984","112","200","172","702","39.44","182","290","337","35.07"
"857","Derek Ryan","CAR","C","67","825.01666666667","790","763","50.87","550","572","49.02","385","399","49.11","31","37","45.59","30.7","32.03","48.93","337","305","52.49","145","141","50.70","11","22","33.33","192","164","53.93","14","9","60.87","368","370","49.86","6","4","60.00","8.05","90.73","0.988","213","168","140","629","60.34","311","239","216","59.01"
"311","Derek Stepan","NYR","C","81","1190.8333333333","1138","1103","50.78","854","783","52.17","624","544","53.42","56","38","59.57","48.44","44.14","52.32","514","477","51.87","233","200","53.81","33","18","64.71","281","277","50.36","12","8","60.00","516","525","49.57","10","10","50.00","8.97","93.01","1.020","266","309","222","708","54.51","429","418","388","52.51"
"218","Derick Brassard","OTT","C","81","1194.8833333333","1246","1064","53.94","913","765","54.41","674","534","55.79","58","45","56.31","50.13","40.34","55.41","530","504","51.26","217","199","52.16","28","25","52.83","313","305","50.65","12","13","48.00","605","460","56.81","16","7","69.57","8.61","91.57","1.002","236","262","205","842","53.51","470","385","375","55.62"
"627","Derrick Pouliot","PIT","D","11","140.76666666667","123","134","47.86","90","103","46.63","63","80","44.06","3","7","30.00","5.12","6.18","45.30","52","62","45.61","23","30","43.40","2","5","28.57","29","32","47.54","1","0","100.00","62","62","50.00","0","2","0.00","4.76","91.25","0.960","20","27","20","124","50.00","45","41","44","50.56"
"40","Deryk Engelland","CGY","D","81","1220.6","993","1141","46.53","728","852","46.08","528","614","46.23","43","45","48.86","35.59","46.34","43.44","436","496","46.78","162","218","42.63","23","23","50.00","274","278","49.64","13","13","50.00","475","549","46.39","6","8","42.86","8.14","92.67","1.008","145","278","193","913","42.90","303","405","372","44.89"
"438","Devante Smith-Pelly","N.J","R","53","590.91666666667","412","603","40.59","322","452","41.60","231","321","41.85","9","28","24.32","16.34","21.92","42.70","185","232","44.36","75","94","44.38","5","21","19.23","110","138","44.35","2","4","33.33","201","313","39.11","2","3","40.00","3.90","91.28","0.952","66","111","92","499","41.77","141","178","196","41.84"
"160","Devin Setoguchi","L.A","R","45","533.63333333333","586","459","56.08","409","325","55.72","293","233","55.70","18","23","43.90","21.26","18.15","53.95","256","212","54.70","106","80","56.99","9","14","39.13","150","132","53.19","5","6","45.45","265","210","55.79","4","1","80.00","6.14","90.13","0.963","111","95","67","449","62.36","207","162","143","59.14"
"640","Devin Shore","DAL","C","82","994.73333333333","913","982","48.18","671","691","49.27","464","476","49.36","37","36","50.68","39.58","38.06","50.98","406","453","47.26","174","167","51.03","21","20","51.22","232","286","44.79","9","7","56.25","420","424","49.76","6","7","46.15","7.97","92.44","1.004","161","232","140","885","53.49","278","325","299","48.18"
"533","Dillon Simpson","EDM","D","3","32.65","25","27","48.08","16","19","45.71","13","12","52.00","1","1","50.00","0.86","0.84","50.48","10","12","45.45","3","3","50.00","0","0","-","7","9","43.75","1","0","100.00","13","12","52.00","0","1","0.00","7.69","91.67","0.994","5","8","4","33","55.56","13","12","6","68.42"
"84","Dion Phaneuf","OTT","D","81","1458.9666666667","1323","1502","46.83","975","1078","47.49","718","764","48.45","56","64","46.67","51.31","57.55","47.14","550","682","44.64","223","274","44.87","24","32","42.86","327","408","44.49","16","22","42.11","649","672","49.13","13","10","56.52","7.80","91.62","0.994","216","314","238","1202","47.58","461","481","477","49.15"
"545","Dmitrij Jaskin","STL","R","51","567.8","485","438","52.55","365","321","53.21","248","220","52.99","19","14","57.58","19.3","15.57","55.35","234","178","56.80","86","58","59.72","5","6","45.45","148","120","55.22","10","6","62.50","229","214","51.69","4","2","66.67","7.66","93.64","1.013","93","139","80","441","53.76","145","189","151","48.99"
"363","Dmitry Kulikov","BUF","D","47","912.71666666667","766","927","45.25","575","714","44.61","429","518","45.30","16","41","28.07","28.9","38.67","42.77","301","381","44.13","133","165","44.63","11","24","31.43","168","216","43.75","3","4","42.86","380","465","44.97","2","11","15.38","3.73","92.08","0.958","130","183","129","674","50.19","286","287","274","51.07"
"375","Dmitry Orlov","WSH","D","82","1487.2833333333","1462","1232","54.27","1074","932","53.54","768","650","54.16","75","46","61.98","57.57","52.18","52.45","646","558","53.65","244","248","49.59","40","29","57.97","402","310","56.46","19","15","55.88","688","556","55.31","16","2","88.89","9.77","92.92","1.027","188","283","184","1065","50.54","463","467","409","53.10"
"37","Dominic Moore","BOS","C","82","882.01666666667","737","805","47.80","547","601","47.65","390","439","47.04","30","32","48.39","32.9","29.73","52.53","308","325","48.66","133","130","50.57","17","23","42.50","175","195","47.30","6","4","60.00","361","411","46.76","4","5","44.44","7.69","92.71","1.004","114","174","169","727","40.28","212","250","325","39.48"
"860","Dominik Simon","PIT","C","2","25.133333333333","21","26","44.68","16","22","42.11","8","15","34.78","1","2","33.33","1.31","1.34","49.40","13","16","44.83","7","7","50.00","1","0","100.00","6","9","40.00","0","2","0.00","8","10","44.44","0","0","-","12.50","86.67","0.992","6","11","5","18","54.55","7","14","6","53.85"
"567","Dougie Hamilton","CGY","D","81","1337.0833333333","1408","1154","54.96","1040","861","54.71","760","596","56.05","61","50","54.95","55.13","47.96","53.48","591","508","53.78","230","195","54.12","36","29","55.38","361","313","53.56","13","15","46.43","688","548","55.66","10","4","71.43","8.03","91.61","0.996","220","351","238","931","48.03","411","507","452","47.62"
"881","Drake Caggiula","EDM","C, L","60","654.1","556","611","47.64","422","431","49.47","308","300","50.66","23","20","53.49","21.32","22.45","48.72","240","274","46.69","100","105","48.78","13","12","52.00","140","169","45.31","5","5","50.00","277","269","50.73","5","3","62.50","7.47","93.33","1.008","110","141","100","528","52.38","180","192","192","48.39"
"286","Drew Doughty","L.A","D","82","1746.2666666667","1742","1412","55.23","1261","1091","53.61","899","754","54.39","65","57","53.28","69.79","65.98","51.40","769","686","52.85","310","267","53.73","36","30","54.55","459","419","52.28","17","12","58.62","822","602","57.72","11","10","52.38","7.23","92.44","0.997","267","486","267","1083","50.00","634","684","530","54.47"
"111","Drew Miller","DET","L","55","486.5","353","494","41.68","276","358","43.53","205","256","44.47","9","21","30.00","15.01","19.16","43.93","151","211","41.71","64","96","40.00","6","13","31.58","87","115","43.07","2","4","33.33","169","234","41.94","1","4","20.00","4.39","91.80","0.962","84","119","101","373","45.41","120","155","186","39.22"
"380","Drew Shore","VAN","C","14","155.01666666667","119","146","44.91","89","115","43.63","58","83","41.13","3","6","33.33","3.32","5.47","37.79","44","60","42.31","13","22","37.14","1","5","16.67","31","38","44.93","0","0","-","64","77","45.39","2","1","66.67","5.17","92.77","0.979","25","32","19","139","56.82","33","51","38","46.48"
"124","Drew Stafford","BOS, WPG","R","58","699.66666666667","592","631","48.41","442","482","47.84","324","362","47.23","29","21","58.00","24.75","25.14","49.61","266","277","48.99","118","113","51.08","14","9","60.87","148","164","47.44","9","8","52.94","269","306","46.78","6","4","60.00","8.95","94.20","1.031","125","176","82","535","60.39","215","241","197","52.18"
"74","Duncan Keith","CHI","D","80","1600.4166666667","1524","1481","50.72","1100","1086","50.32","832","831","50.03","84","60","58.33","70.18","66.54","51.33","696","706","49.64","258","299","46.32","43","32","57.33","438","407","51.83","20","17","54.05","692","670","50.81","15","10","60.00","10.10","92.78","1.029","215","361","219","1115","49.54","542","585","483","52.88"
"569","Duncan Siemens","COL","D","3","33.716666666667","28","32","46.67","19","26","42.22","15","17","46.88","0","2","0.00","0.85","1.13","42.90","12","12","50.00","3","5","37.50","0","2","0.00","9","7","56.25","0","0","-","12","15","44.44","0","0","-","0.00","88.24","0.882","4","6","8","34","33.33","9","10","15","37.50"
"86","Dustin Brown","L.A","L, R","80","1056.65","1055","917","53.50","787","675","53.83","549","482","53.25","43","49","46.74","44.68","37.48","54.38","481","427","52.97","209","157","57.10","30","23","56.60","272","270","50.18","7","14","33.33","475","412","53.55","4","8","33.33","7.83","89.83","0.977","194","257","150","756","56.40","375","389","316","54.27"
"115","Dustin Byfuglien","WPG","D","80","1744.6166666667","1595","1508","51.40","1224","1139","51.80","889","843","51.33","88","80","52.38","74.59","67.31","52.57","756","673","52.90","326","274","54.33","51","38","57.30","430","399","51.87","20","28","41.67","703","675","51.02","15","9","62.50","9.90","90.51","1.004","171","348","188","1156","47.63","466","605","482","49.16"
"264","Dwight King","L.A, MTL","L","80","1024.8166666667","910","899","50.30","664","656","50.30","475","472","50.16","32","35","47.76","34.61","36.54","48.65","399","425","48.42","148","157","48.52","12","22","35.29","251","268","48.36","9","9","50.00","423","409","50.84","10","4","71.43","6.74","92.58","0.993","182","215","127","726","58.90","327","329","280","53.87"
"509","Dylan DeMelo","S.J","D","25","356.33333333333","327","334","49.47","230","241","48.83","154","163","48.58","15","12","55.56","12.86","13.15","49.43","147","138","51.58","64","69","48.12","7","6","53.85","83","69","54.61","5","4","55.56","155","151","50.65","3","2","60.00","9.74","92.64","1.024","57","77","44","294","56.44","96","122","84","53.33"
"782","Dylan Larkin","DET","C","80","1115.7","975","999","49.39","744","774","49.01","541","557","49.27","36","60","37.50","38.42","45.66","45.70","442","475","48.20","151","207","42.18","16","25","39.02","291","268","52.06","10","16","38.46","463","430","51.85","10","14","41.67","6.65","89.23","0.959","200","314","132","831","60.24","331","412","298","52.62"
"460","Dylan McIlrath","FLA, NYR","D","6","56","38","52","42.22","28","42","40.00","15","28","34.88","1","3","25.00","1.17","2.08","35.98","13","23","36.11","6","11","35.29","0","2","0.00","7","12","36.84","0","1","0.00","17","26","39.53","1","0","100.00","6.67","89.29","0.960","10","11","4","41","71.43","18","15","17","51.43"
"832","Dylan Strome","ARI","C","7","81.25","80","99","44.69","64","82","43.84","47","62","43.12","2","6","25.00","3.17","4.74","40.05","40","45","47.06","11","22","33.33","1","1","50.00","29","23","55.77","0","4","0.00","32","46","41.03","1","1","50.00","4.26","90.32","0.946","20","18","2","77","90.91","32","27","10","76.19"
"734","Elias Lindholm","CAR","C","72","1057.85","1087","977","52.66","801","723","52.56","551","497","52.58","43","48","47.25","44.91","43","51.08","477","442","51.90","214","195","52.32","24","20","54.55","263","247","51.57","9","14","39.13","515","430","54.50","10","14","41.67","7.80","90.34","0.981","228","262","194","728","54.03","343","348","344","49.93"
"448","Emerson Etem","ANA","L, R","3","24.35","11","20","35.48","7","15","31.82","5","8","38.46","1","0","100.00","0.25","0.55","31.26","4","7","36.36","0","4","0.00","0","0","-","4","3","57.14","1","0","100.00","5","11","31.25","0","0","-","20.00","100.00","1.200","2","9","2","22","50.00","2","12","3","40.00"
"89","Eric Fehr","PIT, TOR","C","53","469.93333333333","357","486","42.35","275","323","45.99","208","232","47.27","17","13","56.67","17.44","16.32","51.65","178","188","48.63","80","82","49.38","9","7","56.25","98","106","48.04","7","3","70.00","160","235","40.51","1","3","25.00","8.17","94.40","1.026","39","106","145","377","21.20","73","140","242","23.17"
"374","Eric Gelinas","COL","D","27","307.13333333333","262","282","48.16","194","225","46.30","145","169","46.18","10","14","41.67","7.36","9.28","44.23","81","115","41.33","25","37","40.32","3","9","25.00","56","78","41.79","3","2","60.00","153","147","51.00","4","3","57.14","6.90","91.72","0.986","43","44","48","291","47.25","101","79","96","51.27"
"207","Eric Gryba","EDM","D","40","591.6","570","537","51.49","410","402","50.49","313","315","49.84","18","23","43.90","23.77","23.16","50.64","258","269","48.96","114","118","49.14","11","11","50.00","144","151","48.81","7","4","63.64","270","226","54.44","0","7","0.00","5.75","92.70","0.984","75","96","83","504","47.47","190","164","179","51.49"
"79","Eric Staal","MIN","C","82","1218.5","1230","1131","52.10","922","845","52.18","699","609","53.44","68","52","56.67","58.41","42.61","57.82","566","470","54.63","247","180","57.85","42","19","68.85","319","290","52.38","12","22","35.29","564","541","51.04","9","9","50.00","9.73","91.46","1.012","186","257","189","854","49.60","385","409","385","50.00"
"485","Erik Burgdoerfer","BUF","D","2","22.333333333333","21","21","50.00","19","14","57.58","11","9","55.00","0","1","0.00","1.28","0.59","68.39","10","9","52.63","7","3","70.00","0","1","0.00","3","6","33.33","0","0","-","10","10","50.00","0","0","-","0.00","88.89","0.889","6","6","6","16","50.00","10","9","6","62.50"
"230","Erik Condra","T.B","R","13","121.98333333333","109","122","47.19","78","96","44.83","54","66","45.00","2","6","25.00","3.87","5.23","42.55","50","65","43.48","14","23","37.84","2","2","50.00","36","42","46.15","0","2","0.00","52","50","50.98","0","1","0.00","3.70","90.91","0.946","24","38","19","79","55.81","36","43","41","46.75"
"455","Erik Gudbranson","VAN","D","30","523.23333333333","440","484","47.62","324","374","46.42","246","269","47.77","15","30","33.33","18.59","21.19","46.73","203","238","46.03","84","110","43.30","9","15","37.50","119","128","48.18","4","7","36.36","194","213","47.67","2","7","22.22","6.10","88.85","0.949","75","122","65","373","53.57","173","198","169","50.58"
"399","Erik Haula","MIN","C, L","72","902.58333333333","851","807","51.33","652","605","51.87","491","435","53.02","41","36","53.25","34.58","26.82","56.32","346","322","51.80","145","105","58.00","23","15","60.53","201","217","48.09","5","14","26.32","420","406","50.85","13","7","65.00","8.35","91.72","1.001","177","214","108","672","62.11","310","328","256","54.77"
"201","Erik Johnson","COL","D","46","788.53333333333","779","743","51.18","571","555","50.71","415","409","50.36","32","39","45.07","31.03","32.52","48.83","351","317","52.54","133","161","45.24","15","23","39.47","218","156","58.29","8","11","42.11","362","348","50.99","9","4","69.23","7.71","90.46","0.982","110","182","148","606","42.64","256","294","294","46.55"
"296","Erik Karlsson","OTT","D","77","1617.05","1582","1574","50.13","1179","1133","50.99","856","803","51.60","74","63","54.01","67.1","58.83","53.28","690","697","49.75","282","266","51.46","34","34","50.00","408","431","48.63","20","10","66.67","736","725","50.38","16","17","48.48","8.64","92.15","1.008","273","363","230","1073","54.27","551","556","490","52.93"
"636","Esa Lindell","DAL","D","73","1371.55","1300","1357","48.93","944","991","48.79","677","688","49.60","63","56","52.94","56.5","60.38","48.34","584","653","47.21","243","267","47.65","33","32","50.77","341","386","46.91","17","13","56.67","574","579","49.78","6","7","46.15","9.31","91.86","1.012","184","351","176","949","51.11","438","546","481","47.66"
"675","Evan McEneny","VAN","D","1","15.133333333333","10","11","47.62","7","8","46.67","6","6","50.00","1","2","33.33","0.49","0.47","50.81","5","5","50.00","3","2","60.00","1","1","50.00","2","3","40.00","0","0","-","2","4","33.33","0","0","-","16.67","66.67","0.833","3","4","3","13","50.00","6","5","3","66.67"
"851","Evan Rodrigues","BUF","L","30","350.05","298","328","47.60","238","249","48.87","165","196","45.71","6","13","31.58","8.67","12.67","40.61","101","144","41.22","35","53","39.77","2","8","20.00","66","91","42.04","2","1","66.67","176","158","52.69","2","4","33.33","3.64","93.37","0.970","66","64","34","274","66.00","106","100","83","56.08"
"355","Evander Kane","BUF","L","70","1127.3833333333","1054","1147","47.89","807","883","47.75","608","629","49.15","42","60","41.18","44.19","51.5","46.18","455","510","47.15","229","217","51.35","26","33","44.07","226","293","43.55","12","14","46.15","505","547","48.00","4","11","26.67","6.91","90.46","0.974","205","247","137","693","59.94","383","376","330","53.72"
"121","Evgeni Malkin","PIT","C","62","923.41666666667","943","871","51.98","714","646","52.50","539","496","52.08","61","40","60.40","41.83","38.17","52.29","476","411","53.66","194","158","55.11","32","20","61.54","282","253","52.71","17","10","62.96","402","375","51.74","10","5","66.67","11.32","91.94","1.033","236","207","47","726","83.39","398","333","166","70.57"
"430","Evgeny Kuznetsov","WSH","C","82","1222.4833333333","1176","1076","52.22","867","816","51.52","640","594","51.86","65","46","58.56","46.62","51.2","47.66","547","507","51.90","204","214","48.80","32","26","55.17","343","293","53.93","20","15","57.14","519","464","52.80","13","4","76.47","10.16","92.26","1.024","228","262","135","831","62.81","401","397","272","59.58"
"829","Evgeny Svechnikov","DET","R","2","26.283333333333","26","20","56.52","18","12","60.00","12","8","60.00","0","0","-","0.92","0.35","72.34","9","9","50.00","4","2","66.67","0","0","-","5","7","41.67","0","0","-","10","8","55.56","0","0","-","0.00","100.00","1.000","6","10","2","25","75.00","10","12","4","71.43"
"45","Fedor Tyutin","COL","D","69","1136.55","876","998","46.74","629","755","45.45","452","555","44.89","32","58","35.56","31.83","35.5","47.27","372","393","48.63","160","158","50.31","18","35","33.96","212","235","47.43","6","15","28.57","414","512","44.71","8","8","50.00","7.08","89.55","0.966","103","297","191","895","35.03","268","443","381","41.29"
"630","Filip Forsberg","NSH","L","82","1181.4833333333","1257","1066","54.11","951","823","53.61","662","595","52.67","57","62","47.90","49.31","46.42","51.51","570","472","54.70","204","189","51.91","22","35","38.60","366","283","56.39","22","12","64.71","592","502","54.11","12","11","52.17","8.61","89.58","0.982","299","334","179","838","62.55","464","472","359","56.38"
"15","Francois Beauchemin","COL","D","81","1410.4833333333","1275","1384","47.95","951","1020","48.25","673","748","47.36","48","65","42.48","48.55","52.47","48.06","525","575","47.73","202","219","47.98","26","31","45.61","323","356","47.57","12","21","36.36","630","674","48.31","10","13","43.48","7.13","91.31","0.984","175","232","226","1061","43.64","438","411","503","46.55"
"503","Frank Corrado","PIT, TOR","D","4","40.666666666667","43","45","48.86","27","42","39.13","17","31","35.42","1","2","33.33","1.31","2.53","34.08","20","24","45.45","7","10","41.18","1","0","100.00","13","14","48.15","0","1","0.00","20","19","51.28","0","1","0.00","5.88","93.55","0.994","12","7","4","24","75.00","19","13","7","73.08"
"812","Frank Vatrano","BOS","C","44","514.16666666667","544","405","57.32","420","304","58.01","298","211","58.55","17","19","47.22","20.19","17.07","54.19","239","164","59.31","68","77","46.90","6","15","28.57","171","87","66.28","6","3","66.67","268","206","56.54","5","1","83.33","5.70","91.00","0.967","112","133","39","428","74.17","208","197","103","66.88"
"67","Frans Nielsen","DET","C","79","1013.2","922","937","49.60","707","728","49.27","516","514","50.10","38","54","41.30","39.11","39.77","49.58","409","402","50.43","168","170","49.70","21","28","42.86","241","232","50.95","11","12","47.83","437","440","49.83","6","12","33.33","7.36","89.49","0.969","240","264","133","810","64.34","392","368","287","57.73"
"479","Freddie Hamilton","CGY","C","26","245.31666666667","187","207","47.46","124","160","43.66","90","114","44.12","5","8","38.46","6.68","8.34","44.46","73","94","43.71","25","40","38.46","2","6","25.00","48","54","47.06","2","0","100.00","87","97","47.28","1","1","50.00","5.56","92.98","0.985","20","64","45","213","30.77","40","87","83","32.52"
"765","Frederick Gaudreau","NSH","C","9","76.416666666667","81","80","50.31","59","52","53.15","46","39","54.12","4","3","57.14","3.14","2.05","60.52","28","29","49.12","13","10","56.52","2","2","50.00","15","19","44.12","1","0","100.00","40","38","51.28","1","1","50.00","8.70","92.31","1.010","13","21","20","57","39.39","22","29","34","39.29"
"748","Frederik Gauthier","TOR","C","21","179.71666666667","139","158","46.80","99","115","46.26","66","82","44.59","7","5","58.33","4.23","5.48","43.59","53","67","44.17","16","25","39.02","4","5","44.44","37","42","46.84","2","0","100.00","65","77","45.77","1","0","100.00","10.61","93.90","1.045","17","42","32","181","34.69","29","55","74","28.16"
"514","Fredrik Claesson","OTT","D","33","411.91666666667","412","361","53.30","295","267","52.49","218","169","56.33","14","10","58.33","15.71","13.46","53.85","189","155","54.94","84","62","57.53","4","8","33.33","105","93","53.03","4","0","100.00","177","171","50.86","5","2","71.43","6.42","94.08","1.005","76","71","59","348","56.30","163","130","123","56.99"
"395","Gabriel Bourque","COL","L","6","53.966666666667","34","53","39.08","24","34","41.38","19","20","48.72","1","1","50.00","1.47","1.77","45.36","15","18","45.45","7","9","43.75","0","0","-","8","9","47.06","1","1","50.00","18","24","42.86","0","0","-","5.26","95.00","1.003","6","11","6","53","50.00","10","14","15","40.00"
"847","Gabriel Carlsson","CBJ","D","2","33.516666666667","33","28","54.10","28","18","60.87","20","13","60.61","2","4","33.33","1.74","0.78","69.09","14","11","56.00","7","4","63.64","1","1","50.00","7","7","50.00","1","1","50.00","19","14","57.58","0","2","0.00","10.00","69.23","0.792","8","7","5","25","61.54","11","9","9","55.00"
"393","Gabriel Dumont","T.B","C","39","361.93333333333","303","315","49.03","224","231","49.23","146","164","47.10","8","7","53.33","12.25","10.78","53.19","135","120","52.94","55","49","52.88","4","4","50.00","80","71","52.98","3","2","60.00","146","171","46.06","0","1","0.00","5.48","95.73","1.012","52","77","131","261","28.42","70","98","225","23.73"
"560","Gabriel Landeskog","COL","L","72","1056.55","1023","914","52.81","753","713","51.36","527","526","50.05","35","61","36.46","40.43","44.94","47.36","434","375","53.65","189","156","54.78","17","27","38.64","245","219","52.80","6","18","25.00","501","449","52.74","12","10","54.55","6.64","88.40","0.950","202","244","175","690","53.58","364","364","357","50.49"
"763","Garnet Hathaway","CGY","R","26","234.41666666667","175","218","44.53","120","158","43.17","77","105","42.31","8","8","50.00","6.93","8.76","44.18","76","93","44.97","34","44","43.59","5","6","45.45","42","49","46.15","1","2","33.33","81","95","46.02","2","0","100.00","10.39","92.38","1.028","23","53","37","213","38.33","40","76","86","31.75"
"400","Garrett Mitchell","WSH","R","1","8.8","6","5","54.55","6","4","60.00","5","4","55.56","0","0","-","0.33","0.22","59.94","4","2","66.67","1","1","50.00","0","0","-","3","1","75.00","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","1","1","0","11","100.00","2","1","3","40.00"
"657","Gemel Smith","DAL","C","17","207.15","199","212","48.42","151","144","51.19","94","103","47.72","6","8","42.86","9.18","8.79","51.10","98","91","51.85","44","38","53.66","3","5","37.50","54","53","50.47","3","2","60.00","87","98","47.03","0","1","0.00","6.38","92.23","0.986","24","56","33","184","42.11","39","68","69","36.11"
"427","Greg McKegg","FLA, T.B","C","46","427.86666666667","300","421","41.61","235","333","41.37","170","245","40.96","15","18","45.45","12.24","16.45","42.66","115","184","38.46","45","73","38.14","9","9","50.00","70","111","38.67","6","4","60.00","157","211","42.66","0","4","0.00","8.82","92.65","1.015","58","90","98","361","37.18","104","135","175","37.28"
"324","Greg Pateryn","DAL, MTL","D","36","529.7","507","493","50.70","364","350","50.98","271","252","51.82","21","23","47.73","20.16","19.41","50.94","223","228","49.45","98","82","54.44","13","9","59.09","125","146","46.13","6","10","37.50","240","218","52.40","2","4","33.33","7.75","90.87","0.986","71","99","73","437","49.31","156","159","161","49.21"
"885","Griffen Molino","VAN","C","5","52.933333333333","41","56","42.27","26","46","36.11","17","32","34.69","0","2","0.00","1.41","2.61","34.99","23","26","46.94","8","10","44.44","0","2","0.00","15","16","48.39","0","0","-","16","26","38.10","0","0","-","0.00","93.75","0.938","9","8","3","55","75.00","10","14","6","62.50"
"808","Gustav Forsling","CHI","D","38","524.43333333333","447","475","48.48","316","364","46.47","244","273","47.20","17","14","54.84","16.85","25.25","40.02","177","233","43.17","72","106","40.45","8","10","44.44","105","127","45.26","8","2","80.00","228","207","52.41","1","2","33.33","6.97","94.87","1.018","91","122","41","429","68.94","168","181","121","58.13"
"321","Gustav Nyquist","DET","C, R","76","1108.6","1017","994","50.57","772","780","49.74","567","564","50.13","55","51","51.89","45.26","45.48","49.88","501","473","51.44","197","196","50.13","29","23","55.77","304","277","52.32","16","16","50.00","441","436","50.29","9","11","45.00","9.70","90.96","1.007","229","274","143","813","61.56","399","357","308","56.44"
"722","Gustav Olofsson","MIN","D","13","166.08333333333","147","170","46.37","114","109","51.12","85","74","53.46","6","7","46.15","6.36","4.85","56.72","74","71","51.03","32","28","53.33","6","4","60.00","42","43","49.41","0","1","0.00","59","80","42.45","0","2","0.00","7.06","90.54","0.976","21","23","21","134","50.00","45","37","38","54.22"
"608","Hampus Lindholm","ANA","D","66","1199.7666666667","1168","1023","53.31","872","750","53.76","624","503","55.37","52","39","57.14","55.58","41.14","57.46","609","478","56.03","262","192","57.71","36","21","63.16","347","286","54.82","10","13","43.48","472","448","51.30","5","3","62.50","8.33","92.25","1.006","150","227","191","770","43.99","371","362","410","47.50"
"488","Harry Zolnierczyk","NSH","L","24","211.63333333333","144","246","36.92","100","175","36.36","80","123","39.41","5","7","41.67","3.72","8.59","30.19","38","104","26.76","19","30","38.78","4","4","50.00","19","74","20.43","0","1","0.00","84","117","41.79","1","2","33.33","6.25","94.31","1.006","28","57","30","188","48.28","45","71","60","42.86"
"20","Henrik Sedin","VAN","C","82","1303.4666666667","1140","1118","50.49","829","882","48.45","617","652","48.62","46","69","40.00","39.98","56.95","41.25","492","594","45.30","205","249","45.15","26","40","39.39","287","345","45.41","13","15","46.43","536","451","54.31","7","9","43.75","7.46","89.42","0.969","286","311","159","857","64.27","496","423","325","60.41"
"23","Henrik Zetterberg","DET","L","82","1371.8833333333","1237","1132","52.22","950","862","52.43","698","627","52.68","71","53","57.26","56.02","50.55","52.56","590","497","54.28","238","201","54.21","43","27","61.43","352","296","54.32","19","15","55.88","549","515","51.60","8","9","47.06","10.17","91.55","1.017","235","305","172","1016","57.74","433","446","409","51.43"
"691","Hudson Fasching","BUF","R","10","97","83","81","50.61","63","68","48.09","44","54","44.90","1","2","33.33","3.18","3.86","45.23","37","40","48.05","14","13","51.85","0","1","0.00","23","27","46.00","1","0","100.00","39","34","53.42","0","1","0.00","2.27","96.30","0.986","14","24","9","75","60.87","24","33","19","55.81"
"705","Hunter Shinkaruk","CGY","C","7","73.7","55","72","43.31","42","58","42.00","31","35","46.97","1","4","20.00","1.69","2.76","37.99","19","37","33.93","7","11","38.89","1","3","25.00","12","26","31.58","0","1","0.00","26","29","47.27","0","0","-","3.23","88.57","0.918","8","19","11","55","42.11","10","28","22","31.25"
"246","Ian Cole","PIT","D","81","1399.9166666667","1321","1360","49.27","994","948","51.18","734","700","51.19","78","53","59.54","61.92","53.2","53.79","650","604","51.83","275","235","53.92","39","29","57.35","375","369","50.40","24","13","64.86","577","610","48.61","12","9","57.14","10.63","92.43","1.031","202","308","219","1036","47.98","432","506","435","49.83"
