"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"593","Klas Dahlbeck","ARI","D","71","3.4166666666667","3","1","75.00","1","1","50.00","1","1","50.00","0","0","-","0.07","0.05","55.94","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","0","2","1","8","0.00","0","2","1","0.00"
"278","Korbinian Holzer","ANA","D","29","0.53333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","2","100.00","2","0","0","100.00"
"224","Kris Letang","PIT","D","71","282.96666666667","491","64","88.47","387","57","87.16","299","43","87.43","37","2","94.87","38.78","5.33","87.91","279","38","88.01","110","23","82.71","16","2","88.89","169","15","91.85","12","0","100.00","203","18","91.86","8","0","100.00","12.37","95.35","1.077","130","32","2","24","98.48","279","57","10","96.54"
"225","Kris Russell","CGY, DAL","D","62","96.116666666667","161","11","93.60","112","5","95.73","78","3","96.30","8","0","100.00","8.87","0.73","92.36","69","5","93.24","23","2","92.00","5","0","100.00","46","3","93.88","0","0","-","88","3","96.70","3","0","100.00","10.26","100.00","1.103","38","11","4","50","90.48","80","22","8","90.91"
"189","Kris Versteeg","CAR, L.A","R","77","135.96666666667","247","21","92.16","184","18","91.09","125","17","88.03","13","1","92.86","16.1","1.21","92.98","114","12","90.48","50","5","90.91","6","1","85.71","64","7","90.14","3","0","100.00","125","8","93.98","4","0","100.00","10.40","94.12","1.045","64","15","0","74","100.00","102","19","1","99.03"
"152","Kyle Brodziak","STL","C","76","3.75","4","1","80.00","2","1","66.67","2","1","66.67","0","0","-","0.14","0","98.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","5","3","0","8","100.00","5","3","0","100.00"
"168","Kyle Chipchura","ARI","C","70","11.016666666667","14","1","93.33","12","1","92.31","8","1","88.89","1","1","50.00","1.1","0.08","93.27","6","1","85.71","4","1","80.00","1","1","50.00","2","0","100.00","0","0","-","6","0","100.00","0","0","-","12.50","0.00","0.125","8","5","0","16","100.00","8","8","0","100.00"
"425","Kyle Clifford","L.A","L","56","3.5166666666667","5","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.58","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","25.00","-","0.25","3","0","0","9","100.00","3","1","0","100.00"
"258","Kyle Okposo","NYI","R","79","235.3","418","42","90.87","300","34","89.82","224","28","88.89","34","3","91.89","30.92","2.54","92.41","237","29","89.10","112","12","90.32","20","1","95.24","125","17","88.03","6","2","75.00","165","7","95.93","7","0","100.00","15.18","89.29","1.045","137","21","1","19","99.28","253","37","4","98.44"
"420","Kyle Palmieri","N.J","R","82","215.68333333333","341","40","89.50","264","36","88.00","193","29","86.94","35","5","87.50","23.28","3.27","87.70","160","18","89.89","63","5","92.65","17","1","94.44","97","13","88.18","7","2","77.78","166","15","91.71","10","1","90.91","18.13","82.76","1.009","117","27","4","77","96.69","204","49","12","94.44"
"144","Kyle Quincey","DET","D","47","2.5","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","0","1","14","66.67","3","0","1","75.00"
"598","Kyle Rau","FLA","C","9","4.5333333333333","9","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.43","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","7","0","100.00","1","0","100.00","25.00","-","0.25","3","2","0","3","100.00","6","2","0","100.00"
"320","Kyle Turris","OTT","C","57","184.56666666667","292","36","89.02","207","34","85.89","134","22","85.90","18","2","90.00","17.04","2.54","87.04","129","18","87.76","47","9","83.93","6","1","85.71","82","9","90.11","6","0","100.00","151","12","92.64","5","0","100.00","13.43","90.91","1.043","94","23","2","38","97.92","166","34","10","94.32"
"166","Ladislav Smid","CGY","D","22","2.1166666666667","2","2","50.00","2","0","100.00","1","0","100.00","0","0","-","0.24","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","1","0","2","-","0","2","0","-"
"388","Lance Bouma","CGY","C","44","0.88333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","8","-","0","1","0","-"
"423","Landon Ferraro","BOS, DET","C","68","3.6166666666667","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","7","1","0","7","100.00","7","1","0","100.00"
"344","Lars Eller","MTL","C","79","77.166666666667","102","21","82.93","76","19","80.00","45","17","72.58","2","5","28.57","5.97","1.65","78.37","43","12","78.18","18","8","69.23","1","4","20.00","25","4","86.21","0","1","0.00","54","7","88.52","1","0","100.00","4.44","70.59","0.750","36","12","5","61","87.80","50","20","11","81.97"
"741","Laurent Dauphin","ARI","C","8","0.91666666666667","2","1","66.67","1","1","50.00","1","1","50.00","0","0","-","0.03","0.03","45.72","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","2","1","0","2","100.00","2","1","0","100.00"
"169","Lauri Korpikoski","EDM","L","71","57.266666666667","90","18","83.33","61","16","79.22","46","12","79.31","7","2","77.78","6.16","1.55","79.94","44","7","86.27","20","3","86.96","3","0","100.00","24","4","85.71","2","1","66.67","38","9","80.85","2","0","100.00","15.22","83.33","0.986","27","6","3","49","90.00","34","11","5","87.18"
"145","Lee Stempniak","BOS, N.J","R","82","156.56666666667","193","36","84.28","152","33","82.16","108","25","81.20","17","4","80.95","12.7","1.92","86.87","72","15","82.76","29","8","78.38","9","3","75.00","43","7","86.00","4","0","100.00","114","15","88.37","4","0","100.00","15.74","84.00","0.997","66","22","4","77","94.29","106","35","7","93.81"
"260","Leo Komarov","TOR","C","67","148.33333333333","314","26","92.35","244","18","93.13","157","12","92.90","16","3","84.21","23.42","1.82","92.77","162","13","92.57","87","2","97.75","9","0","100.00","75","11","87.21","4","1","80.00","140","10","93.33","3","2","60.00","10.19","75.00","0.852","86","14","4","79","95.56","126","19","9","93.33"
"786","Leon Draisaitl","EDM","C","72","183.95","286","45","86.40","203","39","83.88","149","32","82.32","17","4","80.95","18.31","3.52","83.88","149","30","83.24","60","13","82.19","6","3","66.67","89","17","83.96","5","0","100.00","121","9","93.08","6","0","100.00","11.41","87.50","0.989","98","19","3","67","97.03","159","32","11","93.53"
"463","Linden Vey","VAN","R","41","93.233333333333","123","21","85.42","100","20","83.33","72","16","81.82","9","3","75.00","8","1.09","88.05","62","9","87.32","30","5","85.71","7","1","87.50","32","4","88.89","1","1","50.00","57","8","87.69","1","1","50.00","12.50","81.25","0.938","51","9","2","34","96.23","68","12","5","93.15"
"315","Logan Couture","S.J","C","52","191.2","391","42","90.30","288","35","89.16","210","31","87.14","28","3","90.32","30.32","2.3","92.94","210","21","90.91","92","8","92.00","11","2","84.62","118","13","90.08","8","1","88.89","168","14","92.31","9","0","100.00","13.33","90.32","1.037","108","17","1","27","99.08","203","38","5","97.60"
"591","Logan Shaw","FLA","C","53","54.35","99","12","89.19","86","10","89.58","67","7","90.54","6","1","85.71","8.33","1.3","86.48","58","6","90.63","25","2","92.59","4","0","100.00","33","4","89.19","1","0","100.00","37","4","90.24","1","0","100.00","8.96","85.71","0.947","26","8","1","43","96.30","46","15","4","92.00"
"136","Loui Eriksson","BOS","L","82","238.73333333333","519","49","91.37","386","40","90.61","266","34","88.67","36","3","92.31","34.02","2.8","92.41","227","25","90.08","90","9","90.91","21","1","95.45","137","16","89.54","7","0","100.00","279","10","96.54","8","1","88.89","13.53","91.18","1.047","126","25","2","17","98.44","255","41","9","96.59"
"366","Luca Sbisa","VAN","D","41","3.3333333333333","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0.2","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","2","1","0","10","100.00","2","1","0","100.00"
"618","Lucas Lessio","MTL","L","12","5.5","5","1","83.33","5","1","83.33","5","1","83.33","0","0","-","0.47","0.04","91.88","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","1","75.00","0","0","-","0.00","100.00","1.000","2","2","0","3","100.00","3","4","0","100.00"
"299","Luke Gazdic","EDM","L","29","0.033333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"659","Luke Glendening","DET","C","81","6.6166666666667","3","4","42.86","3","2","60.00","2","1","66.67","1","0","100.00","0.4","0.01","97.29","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","2","50.00","1","0","100.00","50.00","100.00","1.500","6","2","3","20","66.67","7","3","7","50.00"
"358","Luke Schenn","L.A, PHI","D","72","18.633333333333","23","4","85.19","15","4","78.95","11","4","73.33","1","0","100.00","1.06","0.35","75.43","11","2","84.62","4","1","80.00","0","0","-","7","1","87.50","0","0","-","11","2","84.62","1","0","100.00","9.09","100.00","1.091","10","3","0","31","100.00","13","5","1","92.86"
"437","Magnus Paajarvi","STL","L","48","6.6666666666667","6","2","75.00","5","2","71.43","4","2","66.67","0","0","-","0.4","0.24","62.95","3","2","60.00","2","1","66.67","0","0","-","1","1","50.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","4","3","0","9","100.00","4","4","0","100.00"
"148","Marc Methot","OTT","D","69","3.6833333333333","6","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.48","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","2","3","12","57.14","5","2","3","62.50"
"212","Marc Staal","NYR","D","77","8.1","11","1","91.67","7","0","100.00","6","0","100.00","0","0","-","1.19","0","100.00","6","0","100.00","3","0","100.00","0","0","-","3","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","5","3","3","31","62.50","6","3","4","60.00"
"229","Marc-Andre Gragnani","N.J","D","4","11.216666666667","14","0","100.00","9","0","100.00","5","0","100.00","0","0","-","0.65","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","7","2","0","1","100.00","10","2","0","100.00"
"220","Marc-Edouard Vlasic","S.J","D","67","137.13333333333","190","33","85.20","132","27","83.02","89","20","81.65","16","1","94.12","14.07","1.47","90.55","91","13","87.50","42","5","89.36","10","1","90.91","49","8","85.96","3","0","100.00","82","12","87.23","3","0","100.00","17.98","95.00","1.130","41","18","11","93","78.85","74","45","20","78.72"
"382","Marco Scandella","MIN","D","73","44.45","65","7","90.28","50","5","90.91","35","5","87.50","7","1","87.50","4.25","0.41","91.21","30","4","88.24","15","1","93.75","4","0","100.00","15","3","83.33","2","1","66.67","33","2","94.29","1","0","100.00","20.00","80.00","1.000","28","4","3","39","90.32","50","14","6","89.29"
"461","Marcus Foligno","BUF","L","75","17.433333333333","20","4","83.33","14","3","82.35","10","2","83.33","2","0","100.00","0.88","0.12","88.12","5","1","83.33","1","0","100.00","0","0","-","4","1","80.00","1","0","100.00","12","3","80.00","1","0","100.00","20.00","100.00","1.200","6","3","2","24","75.00","7","4","4","63.64"
"419","Marcus Johansson","WSH","L","74","202.53333333333","391","43","90.09","299","35","89.52","206","28","88.03","30","3","90.91","27.34","2.28","92.30","198","20","90.83","68","11","86.08","15","1","93.75","130","9","93.53","10","2","83.33","185","16","92.04","5","0","100.00","14.56","89.29","1.038","113","28","0","24","100.00","206","37","14","93.64"
"482","Marcus Kruger","CHI","C","41","3.55","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.3","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","7","100.00","2","2","0","100.00"
"560","Marek Hrivik","NYR","L","5","0.55","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"80","Marek Zidlicky","NYI","D","53","99.366666666667","138","21","86.79","104","17","85.95","73","16","82.02","10","2","83.33","11.22","0.86","92.89","77","12","86.52","41","4","91.11","8","1","88.89","36","8","81.82","2","1","66.67","53","5","91.38","0","0","-","13.70","87.50","1.012","43","8","1","50","97.73","64","14","2","96.97"
"44","Marian Gaborik","L.A","R","54","99.4","191","19","90.95","142","14","91.03","102","11","90.27","11","2","84.62","13.2","1.15","92.01","86","8","91.49","31","4","88.57","4","1","80.00","55","4","93.22","5","0","100.00","97","9","91.51","2","0","100.00","10.78","81.82","0.926","54","9","1","47","98.18","89","14","4","95.70"
"14","Marian Hossa","CHI","R","64","125.3","163","17","90.56","119","15","88.81","89","11","89.00","12","1","92.31","12.33","1.9","86.63","81","11","88.04","37","5","88.10","5","0","100.00","44","6","88.00","4","0","100.00","78","2","97.50","3","0","100.00","13.48","90.91","1.044","54","17","3","77","94.74","79","28","7","91.86"
"561","Mark Arcobello","TOR","R","20","41.25","89","13","87.25","69","8","89.61","47","8","85.45","2","1","66.67","6.88","0.39","94.68","47","4","92.16","20","2","90.91","1","0","100.00","27","2","93.10","1","0","100.00","39","5","88.64","0","1","0.00","4.26","87.50","0.918","31","1","1","22","96.88","44","2","3","93.62"
"402","Mark Barberio","MTL","D","30","21.6","34","2","94.44","24","1","96.00","11","1","91.67","0","1","0.00","2.21","0.12","94.84","18","1","94.74","10","1","90.91","0","1","0.00","8","0","100.00","0","0","-","13","1","92.86","0","0","-","0.00","0.00","0.000","9","4","1","17","90.00","17","8","2","89.47"
"397","Mark Borowiecki","OTT","D","63","1.9","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","7","-","0","1","1","0.00"
"238","Mark Fayne","EDM","D","69","2.8166666666667","2","1","66.67","2","1","66.67","2","0","100.00","0","0","-","0.21","0.05","81.45","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","1","1","0","13","100.00","1","1","0","100.00"
"161","Mark Giordano","CGY","D","82","261.11666666667","451","52","89.66","336","48","87.50","248","33","88.26","35","4","89.74","30.73","3.84","88.89","240","34","87.59","98","15","86.73","11","3","78.57","142","19","88.20","15","0","100.00","196","9","95.61","9","1","90.00","14.11","87.88","1.020","107","29","2","73","98.17","247","54","7","97.24"
"294","Mark Letestu","EDM","C","82","164.95","295","29","91.05","209","26","88.94","149","23","86.63","20","1","95.24","19.87","1.75","91.92","153","18","89.47","76","5","93.83","10","0","100.00","77","13","85.56","7","0","100.00","115","6","95.04","3","1","75.00","13.42","95.65","1.091","90","19","5","86","94.74","124","32","11","91.85"
"637","Mark McNeill","CHI","C","1","0.91666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"539","Mark Pysyk","BUF","D","55","35.95","46","6","88.46","36","5","87.80","24","4","85.71","2","0","100.00","2.68","0.15","94.73","17","0","100.00","8","0","100.00","1","0","100.00","9","0","100.00","0","0","-","29","5","85.29","1","0","100.00","8.33","100.00","1.083","10","7","1","43","90.91","18","11","2","90.00"
"627","Mark Scheifele","WPG","C","71","191.01666666667","263","37","87.67","196","35","84.85","143","23","86.14","16","1","94.12","17.83","2.16","89.18","132","19","87.42","57","11","83.82","9","0","100.00","75","8","90.36","4","1","80.00","122","9","93.13","3","0","100.00","11.19","95.65","1.068","81","15","4","85","95.29","142","27","12","92.21"
"559","Mark Stone","OTT","R","75","224.5","371","43","89.61","258","35","88.05","172","23","88.21","29","2","93.55","21.32","2.41","89.85","173","21","89.18","63","6","91.30","11","1","91.67","110","15","88.00","7","0","100.00","185","15","92.50","10","0","100.00","16.86","91.30","1.082","119","25","3","45","97.54","214","43","7","96.83"
"43","Mark Streit","PHI","D","62","192.55","329","39","89.40","251","34","88.07","172","25","87.31","16","4","80.00","22.54","2.67","89.42","151","20","88.30","63","11","85.14","7","3","70.00","88","9","90.72","6","1","85.71","167","12","93.30","3","0","100.00","9.30","84.00","0.933","78","27","3","73","96.30","150","43","6","96.15"
"130","Mark Stuart","WPG","D","64","2.5166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","10","100.00","1","1","0","100.00"
"738","Marko Dano","CHI, WPG","C","34","28.283333333333","32","7","82.05","26","6","81.25","15","4","78.95","1","0","100.00","2.18","0.24","90.09","16","2","88.89","7","0","100.00","1","0","100.00","9","2","81.82","0","0","-","16","4","80.00","0","0","-","6.67","100.00","1.067","5","2","2","30","71.43","7","7","3","70.00"
"612","Markus Granlund","CGY, VAN","C","47","36.166666666667","49","4","92.45","34","3","91.89","23","2","92.00","3","0","100.00","2.62","0.23","91.81","20","2","90.91","7","1","87.50","2","0","100.00","13","1","92.86","1","0","100.00","23","1","95.83","0","0","-","13.04","100.00","1.130","14","5","3","25","82.35","24","8","4","85.71"
"812","Markus Hannikainen","CBJ","L","4","0.23333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"213","Martin Hanzal","ARI","C","64","201.48333333333","362","46","88.73","259","43","85.76","183","32","85.12","23","5","82.14","23.46","3.19","88.02","188","22","89.52","85","10","89.47","11","4","73.33","103","12","89.57","8","1","88.89","156","13","92.31","4","0","100.00","12.57","84.38","0.969","89","26","5","75","94.68","177","44","14","92.67"
"37","Martin Havlat","STL","R","2","0.86666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"497","Martin Marincin","TOR","D","65","7.3833333333333","3","4","42.86","1","4","20.00","1","3","25.00","0","0","-","0.06","0.06","49.55","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","5","4","0","19","100.00","5","4","2","71.43"
"204","Mason Raymond","CGY","L","29","40.216666666667","66","10","86.84","47","9","83.93","29","7","80.56","1","2","33.33","4.02","1.21","76.85","34","4","89.47","12","3","80.00","0","2","0.00","22","1","95.65","1","0","100.00","28","1","96.55","0","0","-","3.45","71.43","0.749","14","7","2","25","87.50","27","9","4","87.10"
"289","Mathieu Perreault","WPG","C","71","204.36666666667","358","40","89.95","249","34","87.99","172","26","86.87","25","4","86.21","22.34","2.38","90.38","169","25","87.11","68","11","86.08","11","2","84.62","101","14","87.83","8","2","80.00","172","8","95.56","5","0","100.00","14.53","84.62","0.992","105","20","1","46","99.06","195","33","7","96.53"
"494","Mats Zuccarello","NYR","R","81","221.31666666667","422","47","89.98","312","38","89.14","230","30","88.46","33","3","91.67","27.81","2.91","90.52","200","25","88.89","78","12","86.67","11","3","78.57","122","13","90.37","10","0","100.00","190","14","93.14","12","0","100.00","14.35","90.00","1.043","134","23","3","43","97.81","217","37","19","91.95"
"408","Matt Bartkowski","VAN","D","80","19.55","24","1","96.00","17","1","94.44","10","1","90.91","1","0","100.00","1.3","0.07","94.71","13","1","92.86","4","1","80.00","1","0","100.00","9","0","100.00","0","0","-","11","0","100.00","0","0","-","10.00","100.00","1.100","4","7","2","50","66.67","8","7","2","80.00"
"267","Matt Beleskey","BOS","L","80","98.933333333333","170","34","83.33","128","31","80.50","88","22","80.00","10","2","83.33","10.34","2.22","82.29","68","15","81.93","27","6","81.82","6","0","100.00","41","9","82.00","2","0","100.00","97","9","91.51","2","1","66.67","11.36","90.91","1.023","44","10","1","81","97.78","73","14","7","91.25"
"395","Matt Calvert","CBJ","L","73","11.8","11","3","78.57","5","3","62.50","4","2","66.67","1","0","100.00","0.41","0.08","83.54","5","1","83.33","2","0","100.00","0","0","-","3","1","75.00","0","0","-","6","1","85.71","1","0","100.00","25.00","100.00","1.250","9","3","3","24","75.00","10","3","3","76.92"
"139","Matt Carle","T.B","D","64","22.4","33","7","82.50","25","6","80.65","20","5","80.00","1","0","100.00","2.15","0.29","88.04","14","3","82.35","9","1","90.00","1","0","100.00","5","2","71.43","0","0","-","18","2","90.00","0","0","-","5.00","100.00","1.050","12","5","1","28","92.31","19","8","1","95.00"
"7","Matt Cullen","PIT","C","82","20.8","28","5","84.85","20","3","86.96","17","2","89.47","1","1","50.00","1.52","0.2","88.29","14","1","93.33","4","1","80.00","0","1","0.00","10","0","100.00","1","0","100.00","12","3","80.00","0","0","-","5.88","50.00","0.559","7","13","3","30","70.00","11","15","5","68.75"
"431","Matt Duchene","COL","C","76","213.35","335","45","88.16","260","40","86.67","197","35","84.91","26","5","83.87","23.72","3.68","86.57","143","25","85.12","64","15","81.01","15","1","93.75","79","10","88.76","2","2","50.00","181","8","95.77","9","1","90.00","13.20","85.71","0.989","91","18","5","74","94.79","196","31","9","95.61"
"666","Matt Dumba","MIN","D","81","177.88333333333","283","32","89.84","211","31","87.19","157","22","87.71","16","3","84.21","20.02","2.25","89.91","139","19","87.97","70","8","89.74","7","2","77.78","69","11","86.25","3","0","100.00","130","11","92.20","6","0","100.00","10.19","86.36","0.966","74","15","4","80","94.87","145","32","8","94.77"
"95","Matt Greene","L.A","D","3","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"325","Matt Halischuk","WPG","R","30","1.2166666666667","4","1","80.00","2","1","66.67","2","1","66.67","0","0","-","0.13","0.1","58.24","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","2","0","0","3","100.00","2","0","0","100.00"
"57","Matt Hendricks","EDM","L","68","10.466666666667","10","6","62.50","7","5","58.33","3","5","37.50","1","1","50.00","0.51","0.45","52.94","5","4","55.56","2","2","50.00","0","1","0.00","3","2","60.00","0","0","-","5","1","83.33","1","0","100.00","33.33","80.00","1.133","10","8","0","22","100.00","10","11","1","90.91"
"197","Matt Hunwick","TOR","D","60","10.833333333333","16","2","88.89","13","2","86.67","9","2","81.82","2","0","100.00","0.92","0.12","88.74","11","1","91.67","2","1","66.67","0","0","-","9","0","100.00","2","0","100.00","3","0","100.00","0","0","-","22.22","100.00","1.222","12","4","4","28","75.00","14","5","5","73.68"
"491","Matt Irwin","BOS","D","2","2.0666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","3","0","0","100.00"
"399","Matt Martin","NYI","L","80","7.1833333333333","6","1","85.71","5","1","83.33","4","1","80.00","0","0","-","0.23","0","99.33","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","100.00","1.000","3","5","1","32","75.00","5","5","2","71.43"
"155","Matt Moulson","BUF","L","81","159.33333333333","252","31","89.05","191","27","87.61","133","19","87.50","17","3","85.00","15.04","2.41","86.21","114","15","88.37","49","10","83.05","8","3","72.73","65","5","92.86","5","0","100.00","126","11","91.97","4","0","100.00","12.78","84.21","0.970","80","23","0","85","100.00","117","37","4","96.69"
"614","Matt Nieto","S.J","L","67","4.9833333333333","8","0","100.00","5","0","100.00","5","0","100.00","2","0","100.00","0.63","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","2","0","100.00","1","0","100.00","40.00","-","0.40","3","2","0","15","100.00","3","3","0","100.00"
"217","Matt Niskanen","WSH","D","82","198.63333333333","348","48","87.88","266","39","87.21","179","30","85.65","31","1","96.88","25.96","1.94","93.06","181","19","90.50","70","8","89.74","18","0","100.00","111","11","90.98","9","1","90.00","158","15","91.33","4","0","100.00","17.32","96.67","1.140","95","20","5","65","95.00","176","41","14","92.63"
"642","Matt Puempel","OTT","L","26","13.233333333333","18","4","81.82","11","2","84.62","8","1","88.89","0","0","-","0.5","0.05","91.55","4","2","66.67","1","0","100.00","0","0","-","3","2","60.00","0","0","-","14","1","93.33","0","0","-","0.00","100.00","1.000","5","0","1","13","83.33","6","0","3","66.67"
"563","Matt Read","PHI","R","79","104.06666666667","154","17","90.06","108","14","88.52","76","11","87.36","10","0","100.00","8.39","0.88","90.53","65","7","90.28","26","2","92.86","4","0","100.00","39","5","88.64","2","0","100.00","85","8","91.40","4","0","100.00","13.16","100.00","1.132","38","20","4","96","90.48","55","27","6","90.16"
"99","Matt Stajan","CGY","C","80","8.0833333333333","4","2","66.67","4","0","100.00","4","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","1","75.00","0","0","-","0.00","-","0.00","5","1","0","27","100.00","9","3","0","100.00"
"415","Matt Taormina","T.B","D","3","2.1166666666667","5","1","83.33","4","1","80.00","3","1","75.00","0","0","-","0.21","0.06","78.81","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","1","1","0","1","100.00","1","1","1","50.00"
"656","Matt Tennyson","S.J","D","29","37.6","53","13","80.30","44","12","78.57","34","10","77.27","2","0","100.00","3.64","0.8","82.05","30","5","85.71","17","2","89.47","1","0","100.00","13","3","81.25","1","0","100.00","22","5","81.48","0","0","-","5.88","100.00","1.059","16","4","2","26","88.89","25","10","5","83.33"
"460","Mattias Ekholm","NSH","D","82","93.15","129","11","92.14","102","11","90.27","80","10","88.89","10","0","100.00","9.39","0.7","93.04","66","6","91.67","22","2","91.67","5","0","100.00","44","4","91.67","2","0","100.00","60","4","93.75","3","0","100.00","12.50","100.00","1.125","39","8","4","58","90.70","64","9","7","90.14"
"725","Mattias Janmark","DAL","C","73","45.35","67","4","94.37","43","3","93.48","28","3","90.32","3","1","75.00","3.76","0.17","95.73","33","2","94.29","10","1","90.91","2","1","66.67","23","1","95.83","0","0","-","29","1","96.67","1","0","100.00","10.71","66.67","0.774","22","6","0","38","100.00","32","11","0","100.00"
