"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"698","Denis Malgin","FLA","C","50","24.383333333333","35","7","83.33","27","6","81.82","22","6","78.57","1","0","100.00","2.09","0.24","89.82","13","2","86.67","4","1","80.00","1","0","100.00","9","1","90.00","0","0","-","19","2","90.48","0","0","-","4.55","100.00","1.045","9","4","2","29","81.82","16","6","3","84.21"
"743","Dennis Cholowski","DET","D","52","126.95","164","28","85.42","128","23","84.77","89","18","83.18","16","3","84.21","11.34","2.57","81.54","89","14","86.41","34","5","87.18","7","1","87.50","55","9","85.94","7","1","87.50","70","6","92.11","2","1","66.67","17.98","83.33","1.013","67","20","2","31","97.10","104","32","6","94.55"
"299","Derek Forbort","L.A","D","81","4.7833333333333","1","2","33.33","1","2","33.33","1","0","100.00","1","0","100.00","0.53","0.04","93.69","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","0","100.00","1","0","100.00","100.00","-","1.00","3","4","2","17","60.00","4","5","2","66.67"
"204","Derek Grant","ANA, PIT","C","56","5.1666666666667","4","1","80.00","2","1","66.67","2","1","66.67","0","0","-","0.1","0.04","73.10","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","6","1","11","0.00","1","7","1","50.00"
"695","Derek Ryan","CGY","C","81","138.25","184","32","85.19","136","30","81.93","100","28","78.13","11","3","78.57","12.1","1.49","89.02","82","12","87.23","43","6","87.76","6","1","85.71","39","6","86.67","3","2","60.00","96","7","93.20","2","0","100.00","11.00","89.29","1.003","48","17","7","93","87.27","81","25","9","90.00"
"196","Derek Stepan","ARI","C","72","195.3","305","63","82.88","231","58","79.93","154","47","76.62","16","2","88.89","20.74","3.56","85.36","152","24","86.36","52","12","81.25","3","1","75.00","100","12","89.29","8","0","100.00","138","17","89.03","5","1","83.33","10.39","95.74","1.061","110","19","4","47","96.49","180","34","13","93.26"
"117","Derick Brassard","COL, FLA, PIT","C","70","111.48333333333","168","31","84.42","133","24","84.71","98","19","83.76","13","3","81.25","11.63","1.24","90.38","89","13","87.25","34","5","87.18","5","2","71.43","55","8","87.30","5","1","83.33","75","9","89.29","3","0","100.00","13.27","84.21","0.975","52","12","7","72","88.14","80","17","11","87.91"
"439","Derrick Pouliot","VAN","D","62","72.383333333333","87","17","83.65","74","16","82.22","51","11","82.26","3","2","60.00","7.25","1.52","82.68","47","11","81.03","22","3","88.00","0","1","0.00","25","8","75.76","3","0","100.00","38","4","90.48","0","0","-","5.88","81.82","0.877","34","9","1","36","97.14","55","15","6","90.16"
"10","Deryk Engelland","VGK","D","74","5.1333333333333","5","6","45.45","3","5","37.50","1","4","20.00","0","0","-","0.28","0.16","63.99","2","2","50.00","2","0","100.00","0","0","-","0","2","0.00","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","8","3","0","12","100.00","8","3","0","100.00"
"297","Devante Smith-Pelly","WSH","R","54","2.0333333333333","5","1","83.33","4","1","80.00","1","1","50.00","0","0","-","0.43","0.09","82.51","3","1","75.00","1","1","50.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","4","1","0","1","100.00","6","1","0","100.00"
"452","Devin Shore","ANA, DAL","C","76","95.233333333333","136","31","81.44","95","26","78.51","71","20","78.02","10","2","83.33","8.44","1.51","84.86","63","17","78.75","35","9","79.55","6","0","100.00","28","8","77.78","2","1","66.67","66","7","90.41","2","1","66.67","14.08","90.00","1.041","44","7","2","71","95.65","62","18","6","91.18"
"621","Devon Toews","NYI","D","48","86.55","101","18","84.87","83","17","83.00","63","16","79.75","6","0","100.00","9.18","1.4","86.80","68","12","85.00","35","7","83.33","2","0","100.00","33","5","86.84","3","0","100.00","32","2","94.12","1","0","100.00","9.52","100.00","1.095","31","4","0","59","100.00","50","9","2","96.15"
"733","Dillon Dube","CGY","C","25","11.75","12","4","75.00","7","2","77.78","6","2","75.00","0","0","-","0.61","0.23","72.61","4","2","66.67","2","1","66.67","0","0","-","2","1","66.67","0","0","-","7","2","77.78","0","0","-","0.00","100.00","1.000","10","2","0","10","100.00","11","3","0","100.00"
"530","Dillon Heatherington","DAL","D","5","0.25","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"30","Dion Phaneuf","L.A","D","67","43.516666666667","64","18","78.05","45","14","76.27","29","12","70.73","1","1","50.00","4.94","1.29","79.27","33","11","75.00","14","6","70.00","0","1","0.00","19","5","79.17","1","0","100.00","28","3","90.32","0","0","-","3.45","91.67","0.951","21","5","0","39","100.00","28","8","3","90.32"
"373","Dmitrij Jaskin","WSH","R","37","0.78333333333333","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","2","1","0","3","100.00","2","1","0","100.00"
"236","Dmitry Kulikov","WPG","D","57","2.95","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","2","2","9","33.33","1","3","2","33.33"
"244","Dmitry Orlov","WSH","D","82","66.966666666667","74","19","79.57","52","13","80.00","30","11","73.17","2","1","66.67","4.79","0.84","85.08","33","9","78.57","11","2","84.62","0","1","0.00","22","7","75.86","1","0","100.00","37","4","90.24","1","0","100.00","6.67","90.91","0.976","16","9","4","112","80.00","30","17","6","83.33"
"827","Dominik Kahun","CHI","C","82","86.966666666667","104","17","85.95","77","16","82.80","62","12","83.78","5","0","100.00","6.94","0.44","94.07","43","7","86.00","22","1","95.65","3","0","100.00","21","6","77.78","1","0","100.00","57","1","98.28","1","0","100.00","8.06","100.00","1.081","28","13","2","89","93.33","47","17","7","87.04"
"702","Dominik Simon","PIT","C","71","59.416666666667","64","16","80.00","50","14","78.13","37","12","75.51","7","1","87.50","3.46","0.67","83.67","25","8","75.76","10","4","71.43","2","1","66.67","15","4","78.95","2","0","100.00","37","3","92.50","3","0","100.00","18.92","91.67","1.106","18","11","3","60","85.71","24","16","3","88.89"
"393","Dougie Hamilton","CAR","D","82","154.75","246","46","84.25","175","44","79.91","122","35","77.71","13","3","81.25","16.55","3.05","84.44","121","20","85.82","58","13","81.69","4","3","57.14","63","7","90.00","5","0","100.00","113","11","91.13","4","0","100.00","10.66","91.43","1.021","62","26","6","98","91.18","106","47","9","92.17"
"804","Drake Batherson","OTT","R","20","37.516666666667","37","20","64.91","28","16","63.64","22","13","62.86","3","1","75.00","2.47","0.85","74.41","18","8","69.23","8","3","72.73","1","1","50.00","10","5","66.67","2","0","100.00","17","7","70.83","0","0","-","13.64","92.31","1.059","19","1","1","23","95.00","29","7","5","85.29"
"760","Drake Caggiula","CHI, EDM","C, L","55","23.4","32","10","76.19","15","9","62.50","10","9","52.63","0","3","0.00","1.06","1.15","47.99","11","4","73.33","3","0","100.00","0","0","-","8","4","66.67","0","2","0.00","19","4","82.61","0","1","0.00","0.00","66.67","0.667","9","5","1","19","90.00","10","5","3","76.92"
"177","Drew Doughty","L.A","D","82","240.35","386","76","83.55","278","68","80.35","199","54","78.66","28","10","73.68","24.92","5.43","82.09","178","38","82.41","76","14","84.44","9","3","75.00","102","24","80.95","7","5","58.33","193","14","93.24","12","0","100.00","14.07","81.48","0.956","125","29","4","44","96.90","224","49","14","94.12"
"57","Drew Stafford","N.J","R","57","50.433333333333","59","19","75.64","48","15","76.19","29","15","65.91","5","1","83.33","4.18","0.88","82.65","26","8","76.47","10","4","71.43","2","0","100.00","16","4","80.00","2","0","100.00","31","3","91.18","1","0","100.00","17.24","93.33","1.106","5","6","2","56","71.43","18","15","4","81.82"
"635","Dryden Hunt","FLA","L","31","2.65","3","5","37.50","3","5","37.50","1","5","16.67","1","0","100.00","0.2","0.68","22.21","1","4","20.00","0","2","0.00","0","0","-","1","2","33.33","1","0","100.00","2","0","100.00","0","0","-","100.00","100.00","2.000","2","1","0","8","100.00","3","2","0","100.00"
"23","Duncan Keith","CHI","D","82","113.45","161","25","86.56","128","23","84.77","99","19","83.90","9","1","90.00","12.04","1.16","91.22","70","14","83.33","33","7","82.50","4","1","80.00","37","7","84.09","3","0","100.00","86","2","97.73","2","0","100.00","9.09","94.74","1.038","29","16","1","96","96.67","65","22","5","92.86"
"32","Dustin Brown","L.A","R","72","184.75","313","58","84.37","226","54","80.71","165","43","79.33","25","8","75.76","21.93","4.26","83.72","153","30","83.61","69","12","85.19","8","3","72.73","84","18","82.35","5","4","55.56","151","9","94.38","12","0","100.00","15.15","81.40","0.965","125","25","2","24","98.43","187","42","9","95.41"
"51","Dustin Byfuglien","WPG","D","42","129.21666666667","255","36","87.63","204","32","86.44","140","25","84.85","22","3","88.00","17.62","2.19","88.95","126","18","87.50","53","5","91.38","6","2","75.00","73","13","84.88","7","1","87.50","124","9","93.23","9","0","100.00","15.71","88.00","1.037","59","5","1","19","98.33","133","13","5","96.38"
"351","Dylan DeMelo","OTT","D","77","36.616666666667","48","13","78.69","40","11","78.43","33","11","75.00","4","1","80.00","4.72","0.55","89.50","21","5","80.77","12","3","80.00","1","1","50.00","9","2","81.82","2","0","100.00","25","4","86.21","1","0","100.00","12.12","90.91","1.030","14","12","0","25","100.00","25","15","1","96.15"
"766","Dylan Gambrell","S.J","C","8","0.25","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"589","Dylan Larkin","DET","C","76","185.43333333333","277","50","84.71","208","47","81.57","154","35","81.48","24","6","80.00","20.48","4.25","82.80","156","28","84.78","70","11","86.42","12","2","85.71","86","17","83.50","10","3","76.92","116","11","91.34","2","1","66.67","15.58","82.86","0.984","84","21","1","36","98.82","162","35","8","95.29"
"631","Dylan Sikura","CHI","R","33","0.43333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","-","1.00","1","0","0","3","100.00","1","0","0","100.00"
"661","Dylan Strome","ARI, CHI","C","78","233.63333333333","394","48","89.14","288","42","87.27","219","39","84.88","34","6","85.00","26.18","2.93","89.95","207","22","90.39","61","9","87.14","14","4","77.78","146","13","91.82","13","1","92.86","174","7","96.13","7","0","100.00","15.53","84.62","1.001","109","18","1","53","99.09","191","32","11","94.55"
"783","Eeli Tolvanen","NSH","R","4","5.8","10","1","90.91","8","1","88.89","6","1","85.71","1","0","100.00","0.53","0.08","87.33","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","1","0","100.00","5","1","83.33","0","0","-","16.67","100.00","1.167","2","1","0","3","100.00","4","2","0","100.00"
"828","Egor Yakovlev","N.J","D","25","2.8833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.15","0.07","67.46","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","2","0","6","-","1","2","0","100.00"
"542","Elias Lindholm","CGY","C","81","259.83333333333","447","71","86.29","340","61","84.79","247","55","81.79","38","3","92.68","33.9","3.46","90.73","225","33","87.21","117","16","87.97","25","1","96.15","108","17","86.40","5","1","83.33","207","16","92.83","8","1","88.89","15.38","94.55","1.099","144","33","4","49","97.30","236","45","6","97.52"
"784","Elias Pettersson","VAN","C","71","256.4","410","61","87.05","307","54","85.04","217","42","83.78","31","1","96.88","24.52","5.23","82.43","215","34","86.35","64","21","75.29","8","0","100.00","151","13","92.07","13","1","92.86","186","12","93.94","10","0","100.00","14.29","97.62","1.119","118","23","0","24","100.00","234","29","5","97.91"
"35","Eric Fehr","MIN","C","72","2.2166666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","4","0","1","7","80.00","4","0","1","80.00"
"110","Eric Gryba","N.J","D","10","0.11666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"809","Eric Robinson","CBJ","L","13","1.25","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"26","Eric Staal","MIN","C","81","227.35","357","51","87.50","251","47","84.23","191","41","82.33","31","2","93.94","23.04","1.58","93.58","178","11","94.18","75","6","92.59","11","1","91.67","103","5","95.37","13","0","100.00","167","16","91.26","7","1","87.50","16.23","95.12","1.114","94","24","1","58","98.95","198","41","11","94.74"
"139","Eric Tangradi","N.J","L","6","10.616666666667","17","4","80.95","12","2","85.71","9","2","81.82","0","0","-","0.96","0.17","84.80","5","2","71.43","1","1","50.00","0","0","-","4","1","80.00","0","0","-","12","1","92.31","0","0","-","0.00","100.00","1.000","1","0","0","9","100.00","5","2","1","83.33"
"792","Erik Brannstrom","OTT","D","2","3.4166666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","2","100.00","1","2","0","100.00"
"334","Erik Burgdoerfer","OTT","D","4","0.6","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.05","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"653","Erik Cernak","T.B","D","58","5.45","5","2","71.43","5","0","100.00","4","0","100.00","2","0","100.00","0.48","0","100.00","5","1","83.33","3","0","100.00","1","0","100.00","2","1","66.67","1","0","100.00","0","1","0.00","0","0","-","50.00","-","0.50","4","2","0","14","100.00","6","2","0","100.00"
"125","Erik Condra","DAL","R","6","7.2","13","4","76.47","6","3","66.67","5","1","83.33","0","0","-","0.68","0.21","76.81","6","4","60.00","4","1","80.00","0","0","-","2","3","40.00","0","0","-","6","0","100.00","0","0","-","0.00","100.00","1.000","5","1","0","5","100.00","5","1","0","100.00"
"309","Erik Gudbranson","PIT, VAN","D","76","3.3833333333333","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","5","2","1","12","83.33","7","2","1","87.50"
"472","Erik Gustafsson","CHI","D","79","239.63333333333","398","51","88.64","292","46","86.39","214","42","83.59","32","5","86.49","26.68","4.02","86.92","215","25","89.58","69","13","84.15","13","4","76.47","146","12","92.41","13","0","100.00","175","8","95.63","6","1","85.71","14.95","88.10","1.030","82","18","2","52","97.62","194","32","13","93.72"
"263","Erik Haula","VGK","C, L","15","35.4","60","8","88.24","40","6","86.96","29","5","85.29","1","0","100.00","3.54","0.28","92.58","20","3","86.96","10","1","90.91","1","0","100.00","10","2","83.33","0","0","-","38","3","92.68","0","0","-","3.45","100.00","1.034","15","1","1","21","93.75","29","3","1","96.67"
"105","Erik Johnson","COL","D","80","27.95","27","8","77.14","19","6","76.00","16","4","80.00","4","1","80.00","2.54","0.47","84.28","14","4","77.78","9","2","81.82","3","1","75.00","5","2","71.43","1","0","100.00","9","3","75.00","0","0","-","25.00","75.00","1.000","15","10","3","58","83.33","21","12","6","77.78"
"186","Erik Karlsson","S.J","D","53","165.65","291","51","85.09","226","45","83.39","158","39","80.20","28","5","84.85","19.95","3.41","85.39","149","20","88.17","65","11","85.53","13","3","81.25","84","9","90.32","10","0","100.00","130","13","90.91","5","0","100.00","17.72","87.18","1.049","68","15","3","25","95.77","154","30","8","95.06"
"448","Esa Lindell","DAL","D","82","95.85","142","26","84.52","101","23","81.45","70","20","77.78","11","0","100.00","8.83","1.11","88.84","77","10","88.51","34","6","85.00","7","0","100.00","43","4","91.49","1","0","100.00","58","6","90.63","3","0","100.00","15.71","100.00","1.157","29","13","5","98","85.29","41","20","11","78.85"
"816","Evan Bouchard","EDM","D","7","10.183333333333","13","7","65.00","7","6","53.85","6","6","50.00","1","1","50.00","1.05","0.33","75.97","6","4","60.00","3","1","75.00","0","0","-","3","3","50.00","0","1","0.00","7","1","87.50","1","0","100.00","16.67","83.33","1.000","2","1","0","12","100.00","4","1","1","80.00"
"690","Evan Rodrigues","BUF","L","74","100.06666666667","153","20","88.44","122","19","86.52","95","14","87.16","10","1","90.91","10.04","1.12","89.98","74","8","90.24","33","5","86.84","4","1","80.00","41","3","93.18","3","0","100.00","74","10","88.10","3","0","100.00","10.53","92.86","1.034","47","11","0","66","100.00","68","22","1","98.55"
"228","Evander Kane","S.J","L","75","144.7","247","38","86.67","192","37","83.84","145","36","80.11","20","3","86.96","19.5","1.62","92.33","148","15","90.80","73","6","92.41","12","2","85.71","75","9","89.29","4","0","100.00","93","9","91.18","4","0","100.00","13.79","91.67","1.055","37","17","4","113","90.24","74","26","7","91.36"
"54","Evgeni Malkin","PIT","C","68","233.05","371","62","85.68","273","58","82.48","219","50","81.41","40","12","76.92","29.55","3.89","88.37","222","37","85.71","101","18","84.87","21","9","70.00","121","19","86.43","14","3","82.35","141","7","95.27","5","0","100.00","18.26","76.00","0.943","123","13","0","17","100.00","234","38","6","97.50"
"161","Evgenii Dadonov","FLA","R","82","275.15","488","88","84.72","367","78","82.47","252","61","80.51","49","11","81.67","31.98","5.92","84.38","233","46","83.51","91","24","79.13","23","8","74.19","142","22","86.59","6","2","75.00","232","22","91.34","20","1","95.24","19.44","81.97","1.014","152","30","2","31","98.70","270","49","7","97.47"
"289","Evgeny Kuznetsov","WSH","C","76","278.41666666667","483","75","86.56","390","64","85.90","260","57","82.02","41","4","91.11","34.52","3.58","90.62","231","31","88.17","98","21","82.35","17","3","85.00","133","10","93.01","10","1","90.91","241","17","93.41","14","0","100.00","15.77","92.98","1.088","122","12","1","19","99.19","266","39","8","97.08"
"681","Filip Chlapik","OTT","C","5","8.1833333333333","10","1","90.91","7","1","87.50","4","1","80.00","0","0","-","0.61","0.07","89.91","5","1","83.33","3","0","100.00","0","0","-","2","1","66.67","0","0","-","5","0","100.00","0","0","-","0.00","100.00","1.000","1","1","1","6","50.00","1","1","1","50.00"
"793","Filip Chytil","NYR","C","75","110","144","32","81.82","104","28","78.79","77","26","74.76","13","1","92.86","10.34","1.1","90.38","80","9","89.89","35","6","85.37","6","0","100.00","45","3","93.75","6","1","85.71","62","7","89.86","1","0","100.00","16.88","96.15","1.130","45","8","2","72","95.74","73","13","4","94.81"
"442","Filip Forsberg","NSH","L","64","192.9","304","53","85.15","217","44","83.14","151","36","80.75","13","4","76.47","20.04","4.19","82.71","153","28","84.53","55","19","74.32","3","2","60.00","98","9","91.59","8","1","88.89","134","14","90.54","2","1","66.67","8.61","88.89","0.975","77","23","2","60","97.47","149","30","5","96.75"
"756","Filip Hronek","DET","D","46","77.566666666667","113","24","82.48","81","22","78.64","61","18","77.22","9","2","81.82","7.72","1.27","85.84","62","8","88.57","28","4","87.50","4","1","80.00","34","4","89.47","3","1","75.00","45","11","80.36","2","0","100.00","14.75","88.89","1.036","30","9","3","45","90.91","51","14","6","89.47"
"818","Filip Zadina","DET","R","9","20.85","31","4","88.57","24","3","88.89","15","3","83.33","3","0","100.00","1.95","0.11","94.50","16","2","88.89","3","1","75.00","0","0","-","13","1","92.86","2","0","100.00","15","0","100.00","1","0","100.00","20.00","100.00","1.200","9","4","1","11","90.00","16","4","2","88.89"
"639","Frank Vatrano","FLA","C","81","133.88333333333","193","34","85.02","158","29","84.49","124","26","82.67","16","2","88.89","13.54","1.98","87.21","96","15","86.49","36","10","78.26","5","2","71.43","60","5","92.31","6","0","100.00","93","10","90.29","5","0","100.00","12.90","92.31","1.052","50","23","7","109","87.72","77","37","8","90.59"
"19","Frans Nielsen","DET","C","72","160.23333333333","214","40","84.25","173","37","82.38","120","30","80.00","13","3","81.25","15.15","2.6","85.37","113","20","84.96","41","8","83.67","3","2","60.00","72","12","85.71","8","0","100.00","94","10","90.38","2","1","66.67","10.83","90.00","1.008","99","17","3","54","97.06","136","34","8","94.44"
"571","Frederick Gaudreau","NSH","C","55","1.25","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","3","1","2","66.67","2","3","1","66.67"
"557","Frederik Gauthier","TOR","C","70","2.1166666666667","3","1","75.00","3","1","75.00","3","1","75.00","0","0","-","0.2","0","99.01","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","2","5","0","12","100.00","3","5","0","100.00"
"354","Fredrik Claesson","NYR","D","37","0.18333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","0","2","-","0","1","0","-"
"261","Gabriel Bourque","COL","L","55","1.4","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","2","100.00","1","1","0","100.00"
"386","Gabriel Landeskog","COL","L","73","298.78333333333","464","67","87.38","341","59","85.25","253","51","83.22","44","3","93.62","31.5","3.13","90.97","240","24","90.91","109","13","89.34","21","2","91.30","131","11","92.25","13","0","100.00","208","15","93.27","10","0","100.00","17.39","94.12","1.115","140","30","2","21","98.59","281","44","8","97.23"
"570","Garnet Hathaway","CGY","R","76","15.3","15","3","83.33","13","1","92.86","9","1","90.00","0","0","-","0.95","0.04","95.98","5","1","83.33","3","0","100.00","0","0","-","2","1","66.67","0","0","-","10","2","83.33","0","0","-","0.00","100.00","1.000","5","1","2","22","71.43","7","2","2","77.78"
"259","Garrett Wilson","PIT","L","50","0.73333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","3","0","6","-","0","3","0","-"
"772","Gavin Bayreuther","DAL","D","19","25.5","31","5","86.11","23","3","88.46","15","1","93.75","2","0","100.00","1.76","0.25","87.66","12","1","92.31","6","1","85.71","2","0","100.00","6","0","100.00","0","0","-","17","3","85.00","0","0","-","13.33","100.00","1.133","13","0","0","16","100.00","20","3","0","100.00"
"287","Greg McKegg","CAR","C","41","5.8166666666667","4","1","80.00","2","1","66.67","1","1","50.00","0","0","-","0.17","0.08","67.33","3","1","75.00","1","1","50.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","2","1","2","14","50.00","2","1","2","50.00"
"206","Greg Pateryn","MIN","D","80","3.2","6","3","66.67","5","2","71.43","3","2","60.00","1","0","100.00","0.4","0.31","56.24","3","1","75.00","3","1","75.00","1","0","100.00","0","0","-","0","0","-","3","2","60.00","0","0","-","33.33","100.00","1.333","5","3","3","8","62.50","6","3","3","66.67"
"673","Guillaume Brisebois","VAN","D","8","0.28333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"624","Gustav Forsling","CHI","D","43","9.3","8","1","88.89","5","1","83.33","2","1","66.67","1","0","100.00","0.41","0","99.03","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","50.00","100.00","1.500","1","2","1","9","50.00","1","2","3","25.00"
"203","Gustav Nyquist","DET, S.J","C, R","81","173.43333333333","235","50","82.46","179","41","81.36","124","30","80.52","14","6","70.00","16.77","2.81","85.67","135","24","84.91","51","12","80.95","8","5","61.54","84","12","87.50","5","1","83.33","94","12","88.68","1","0","100.00","11.29","80.00","0.913","86","22","4","71","95.56","125","37","8","93.98"
"423","Hampus Lindholm","ANA","D","76","93.25","141","28","83.43","100","24","80.65","71","21","77.17","10","3","76.92","8.5","1.68","83.46","67","14","82.72","30","10","75.00","4","2","66.67","37","4","90.24","4","0","100.00","70","7","90.91","2","1","66.67","14.08","85.71","0.998","35","10","1","68","97.22","61","18","4","93.85"
"581","Haydn Fleury","CAR","D","20","0.83333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","0","1","2","66.67","2","1","1","66.67"
"788","Henri Jokiharju","CHI","D","38","37.9","43","9","82.69","38","9","80.85","31","9","77.50","4","1","80.00","2.9","0.43","87.13","21","6","77.78","8","4","66.67","3","1","75.00","13","2","86.67","1","0","100.00","21","0","100.00","0","0","-","12.90","88.89","1.018","20","6","3","14","86.96","36","9","5","87.80"
"747","Henrik Borgstrom","FLA","C","50","55.583333333333","84","13","86.60","71","12","85.54","50","11","81.97","9","2","81.82","6.04","0.45","93.10","43","4","91.49","16","2","88.89","2","0","100.00","27","2","93.10","3","2","60.00","39","4","90.70","4","0","100.00","18.00","81.82","0.998","25","10","3","47","89.29","32","16","4","88.89"
"138","Ian Cole","COL","D","71","4.6333333333333","5","1","83.33","3","1","75.00","2","1","66.67","0","1","0.00","0.26","0.14","65.10","3","1","75.00","2","1","66.67","0","1","0.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","0.00","0.000","4","3","1","9","80.00","5","4","1","83.33"
"521","Ian McCoshen","FLA","D","19","0.15","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"824","Igor Ozhiganov","TOR","D","53","1.5166666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.22","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","1","0","4","100.00","3","1","0","100.00"
"11","Ilya Kovalchuk","L.A","L","64","178.18333333333","275","53","83.84","197","48","80.41","146","39","78.92","18","7","72.00","18.16","3.88","82.37","128","26","83.12","51","8","86.44","7","2","77.78","77","18","81.05","7","4","63.64","137","8","94.48","4","0","100.00","12.33","82.05","0.944","87","20","1","34","98.86","156","32","7","95.71"
"829","Ilya Lyubushkin","ARI","D","41","2.05","4","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","2","0","3","-","0","2","0","-"
"817","Isac Lundestrom","ANA","C","15","5.8833333333333","2","3","40.00","2","2","50.00","2","2","50.00","0","0","-","0.1","0.17","38.31","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","2","2","0","6","100.00","2","3","0","100.00"
